Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	8/30	3.151582e-06	8.999198e-04	0	0	1.119977e+01	1.418743e+02	NCR1;NCR3;CD160;CLEC12B;KLRD1;KLRC1;RASGRP1;HLA-E
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	5/9	3.627445e-06	9.494837e-04	0	0	3.835182e+01	4.804326e+02	XCL1;NCKAP1L;HLA-A;LILRB4;HLA-E
GO_Biological_Process_2021	positive thymic T cell selection (GO:0045059)	4/5	4.937994e-06	1.193095e-03	0	0	1.225506e+02	1.497391e+03	ZAP70;CD3G;CD3E;CD3D
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	12/77	5.356709e-06	1.201816e-03	0	0	5.709763e+00	6.930032e+01	CCL24;CXCL10;CCL20;CCL5;XCL2;XCL1;S100A12;NCKAP1L;CXCL3;CCL18;S100A9;S100A8
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	6/16	6.158799e-06	1.289652e-03	0	0	1.843238e+01	2.211449e+02	CLEC12B;HLA-B;KLRD1;HLA-A;KLRC1;HLA-E
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	9/43	6.732464e-06	1.321667e-03	0	0	8.160709e+00	9.718237e+01	NCR3;CD160;HLA-B;XCL1;KLRD1;FADD;HLA-A;RASGRP1;HLA-E
GO_Biological_Process_2021	positive regulation of interferon-gamma production (GO:0032729)	10/57	1.104271e-05	2.040304e-03	0	0	6.565495e+00	7.493685e+01	CD2;PDE4D;TXK;EBI3;BTN3A2;HLA-A;FADD;CD14;RASGRP1;IL12RB2
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	12/86	1.718013e-05	2.925492e-03	0	0	5.012994e+00	5.500135e+01	CD2;PDE4D;TXK;EBI3;XCL1;BTN3A2;HLA-A;FADD;CD14;RASGRP1;LILRB4;IL12RB2
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	10/60	1.769639e-05	2.925492e-03	0	0	6.170607e+00	6.751971e+01	RIPOR2;CCL24;CXCL10;CXCL12;CCL20;CCL5;XCL2;XCL1;CXCL3;CCL18
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	10/61	2.057054e-05	3.230603e-03	0	0	6.049302e+00	6.528195e+01	FCN1;CTSL;S100A1;TIFA;CD14;CLEC4E;RPS27A;S100A9;CTSS;S100A8
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	7/29	2.696876e-05	4.033756e-03	0	0	9.784217e+00	1.029381e+02	HLA-B;XCL1;KLRD1;FADD;KLRC1;HLA-A;HLA-E
GO_Biological_Process_2021	lymphocyte migration (GO:0072676)	8/40	3.127838e-05	4.465700e-03	0	0	7.695860e+00	7.982595e+01	CCL24;ZAP70;CCL20;CCL5;XCL2;XCL1;CCL18;MYO1G
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	9/53	3.985698e-05	5.443078e-03	0	0	6.302740e+00	6.384810e+01	IFNG;IL2RB;APOA2;RAB27A;TREM2;NCKAP1L;AZU1;IL2RG;C2
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	8/42	4.539061e-05	5.713766e-03	0	0	7.242413e+00	7.242562e+01	CCL24;CCL20;CCL5;XCL2;TNFSF11;S100A12;XCL1;CCL18
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	16/158	4.547729e-05	5.713766e-03	0	0	3.493321e+00	3.492726e+01	TXK;PDE4D;CD3G;HLA-A;BTN3A2;CD3E;CD3D;PRAM1;ZAP70;PSMB7;PSMA4;LCK;PSMB3;FYN;CD247;SKAP1
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	10/68	5.432182e-05	6.562493e-03	0	0	5.317285e+00	5.221885e+01	PRMT6;TNRC6C;NFE2;HOXA9;CSF2;CDK6;PRKCB;ZBTB16;CTR9;THBS1
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	9/56	6.259680e-05	7.200421e-03	0	0	5.899522e+00	5.710027e+01	CCL24;CXCL10;CXCL12;CCL20;CCL5;XCL2;XCL1;CXCL3;CCL18
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	6/23	6.418714e-05	7.200421e-03	0	0	1.083866e+01	1.046332e+02	NCR3;CD160;SH2D1B;KLRD1;RASGRP1;HLA-E
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	25/335	7.651577e-05	8.287449e-03	0	0	2.514915e+00	2.383640e+01	FCN1;CSF2;TXK;EBI3;RORA;LILRA2;RASGRP1;STAT6;CD14;FADD;TIGIT;IL12RB2;PDE4D;APOA2;HLA-A;BTN3A2;SORL1;HLA-E;IL17RA;BATF;CD2;TMIGD2;IFNG;XCL1;ARHGEF2
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	10/73	1.006801e-04	1.030431e-02	0	0	4.894011e+00	4.504233e+01	BCR;ABCA1;RIPOR2;FLCN;ADGRG1;ARHGEF3;ABL2;APOC3;ARHGEF2;EPS8L3
GO_Biological_Process_2021	positive regulation of T cell migration (GO:2000406)	6/25	1.066670e-04	1.030431e-02	0	0	9.696742e+00	8.868445e+01	CXCL10;CXCL12;CCL20;CCL5;XCL2;XCL1
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	13/119	1.070018e-04	1.030431e-02	0	0	3.791060e+00	3.466039e+01	HIP1;FASLG;NLRP12;LCK;MYC;GPER1;TNFSF10;FADD;IFT57;S100A9;CTSD;S100A8;MAP3K5
GO_Biological_Process_2021	innate immune response (GO:0045087)	23/302	1.082592e-04	1.030431e-02	0	0	2.566583e+00	2.343542e+01	CFD;FCN1;NLRC5;SLA;TREM2;RNASE3;RNASE2;CFP;PJA2;HLA-E;CXCL10;ZAP70;LCK;TIFA;BTK;S100A12;CD300E;KLRD1;FYN;CLEC4E;SERINC3;CAMP;TRIM56
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	14/139	1.418664e-04	1.304093e-02	0	0	3.464257e+00	3.069548e+01	SH2D1B;TREM2;ETS1;PLA2G7;THBS1;IL17RA;NLRP12;IFNG;CCL5;S100A12;S100A9;S100A8;GPSM3;SASH1
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	11/91	1.453144e-04	1.304093e-02	0	0	4.242480e+00	3.748914e+01	RXRA;ANXA2;IFNG;LRP1;IL2RB;APOA2;MLC1;RAB27A;TREM2;AZU1;IL2RG
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	10/77	1.586465e-04	1.355877e-02	0	0	4.600877e+00	4.025230e+01	CD2;IFNG;ARHGEF2;FADD;CD14;AZU1;LILRA2;THBS1;RASGRP1;HLA-E
GO_Biological_Process_2021	T cell activation (GO:0042110)	11/92	1.603930e-04	1.355877e-02	0	0	4.189886e+00	3.661074e+01	CD2;ZAP70;TNFSF14;LCK;CD8A;CD7;CD3G;CD3E;RASGRP1;CD44;MICB
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	16/176	1.640348e-04	1.355877e-02	0	0	3.097419e+00	2.699535e+01	TREM2;HLA-A;RNASE3;AZU1;RNASE2;CFP;LYZ;MPO;HLA-E;GNLY;S100A12;CTSG;GBP2;S100A9;S100A8;CAMP
GO_Biological_Process_2021	regulation of low-density lipoprotein particle clearance (GO:0010988)	4/10	1.825493e-04	1.453480e-02	0	0	2.041983e+01	1.757839e+02	ANXA2;APOC3;CNPY2;TREM2
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	14/143	1.916350e-04	1.453480e-02	0	0	3.356140e+00	2.872829e+01	SCARB2;CD163;LRP1;INSR;HP;LRP3;LILRB4;SORL1;ASGR1;MARCO;CTSL;ALB;CANX;PDLIM7
GO_Biological_Process_2021	cellular response to zinc ion (GO:0071294)	5/18	1.943526e-04	1.453480e-02	0	0	1.179507e+01	1.007988e+02	MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	high-density lipoprotein particle remodeling (GO:0034375)	5/18	1.943526e-04	1.453480e-02	0	0	1.179507e+01	1.007988e+02	APOC1;ALB;APOA2;APOC3;PLTP
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	6/28	2.092146e-04	1.528240e-02	0	0	8.373160e+00	7.093867e+01	LCK;MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	10/81	2.424775e-04	1.730958e-02	0	0	4.340773e+00	3.613521e+01	CD2;IFNG;ARHGEF2;FADD;CD14;AZU1;LILRA2;THBS1;RASGRP1;HLA-E
GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)	5/19	2.568963e-04	1.793137e-02	0	0	1.095200e+01	9.053844e+01	MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	interleukin-35-mediated signaling pathway (GO:0070757)	4/11	2.796567e-04	1.842962e-02	0	0	1.750181e+01	1.431989e+02	EBI3;CANX;STAT4;IL12RB2
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	4/11	2.796567e-04	1.842962e-02	0	0	1.750181e+01	1.431989e+02	CLEC12B;KLRD1;KLRC1;HLA-E
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	11/98	2.816370e-04	1.842962e-02	0	0	3.899715e+00	3.187975e+01	NLRP12;IFNG;CCL5;SH2D1B;S100A12;ETS1;S100A9;PLA2G7;S100A8;GPSM3;IL17RA
GO_Biological_Process_2021	regulation of natural killer cell mediated immunity (GO:0002715)	3/5	3.050901e-04	1.916576e-02	0	0	4.588152e+01	3.714064e+02	NCR1;SH2D1B;HLA-E
GO_Biological_Process_2021	regulation of sterol transport (GO:0032371)	3/5	3.050901e-04	1.916576e-02	0	0	4.588152e+01	3.714064e+02	LRP1;APOC1;TSPO
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	6/30	3.123925e-04	1.923970e-02	0	0	7.674603e+00	6.194364e+01	LCK;MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	5/20	3.336168e-04	1.977151e-02	0	0	1.022134e+01	8.182713e+01	NCR3;CD160;KLRD1;RASGRP1;HLA-E
GO_Biological_Process_2021	regulation of T cell migration (GO:2000404)	5/20	3.336168e-04	1.977151e-02	0	0	1.022134e+01	8.182713e+01	RIPOR2;CXCL10;CXCL12;CCL20;CCL5
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	33/546	3.451443e-04	2.007589e-02	0	0	2.011007e+00	1.603084e+01	HIP1;SLC44A2;FASLG;TREM2;TXN;THBS1;FLCN;LGALS1;CCL5;GPER1;TIFA;TNFSF10;S100A12;FLNA;TNFSF11;FYN;CD14;FADD;IKBKE;SASH1;TNFSF14;PRKCB;INSR;IGF2;NLRP12;LCK;RAPGEF2;S100A4;SMCR8;S100A9;TP53;S100A8;BIRC2
GO_Biological_Process_2021	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	6/31	3.770487e-04	2.153291e-02	0	0	7.367238e+00	5.807694e+01	FUT7;LCK;TNFSF11;ETS1;SKAP1;CD44
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	9/71	4.032028e-04	2.253574e-02	0	0	4.468745e+00	3.492803e+01	CSF2;RXRA;IFNG;TNFSF11;MYH9;MT1G;TREM2;OSCAR;BATF
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	4/12	4.089580e-04	2.253574e-02	0	0	1.531329e+01	1.194727e+02	ABCA1;APOC1;APOA2;APOC3
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	7/44	4.379902e-04	2.371943e-02	0	0	5.813131e+00	4.495477e+01	CCL24;CXCL10;CCL20;CCL5;XCL2;XCL1;CCL18
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	12/121	4.800648e-04	2.555735e-02	0	0	3.397142e+00	2.595956e+01	CCL24;IFNG;CCL20;CCL5;HLA-B;XCL2;XCL1;HLA-A;GBP2;CCL18;CD44;HLA-E
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	16/194	4.928376e-04	2.580005e-02	0	0	2.781588e+00	2.118271e+01	CCL24;TNFSF14;CCL20;PSMB7;PSMA4;PSMB3;GPER1;CCL5;XCL2;TNFSF11;XCL1;ARHGEF2;CCL18;GBP2;TP53;BIRC2
GO_Biological_Process_2021	lymphocyte mediated immunity (GO:0002449)	4/13	5.759090e-04	2.965459e-02	0	0	1.361111e+01	1.015329e+02	CD8A;KLRD1;BTN3A2;MYO1G
GO_Biological_Process_2021	positive regulation of cell-cell adhesion mediated by integrin (GO:0033634)	3/6	5.957426e-04	2.970203e-02	0	0	3.058610e+01	2.271232e+02	CCL5;CD3E;SKAP1
GO_Biological_Process_2021	protection from natural killer cell mediated cytotoxicity (GO:0042270)	3/6	5.957426e-04	2.970203e-02	0	0	3.058610e+01	2.271232e+02	HLA-B;HLA-A;HLA-E
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	52/1025	6.182736e-04	3.002308e-02	0	0	1.682996e+00	1.243495e+01	LRRK2;CHM;CD3G;MSLN;DCAF7;STK10;FCGR3A;LGALS1;UBXN7;CTSG;IKBKE;MAP3K5;PRKCH;PRKCB;APOA2;MATK;CSNK1E;PARP8;BCR;CTDNEP1;ZAP70;VCAN;PSMA4;LCK;GAN;SIK3;BTK;CSTA;LTK;TXK;GLRX;AFP;THBS1;PSMB7;FUT7;PSMB3;ABL2;FYN;ST3GAL2;GOLM1;ZBTB16;INSR;OGA;HIPK3;HIPK2;CDK6;ALB;RAB13;AAK1;CD247;PTPN4;BAP1
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	10/91	6.248691e-04	3.002308e-02	0	0	3.802903e+00	2.805770e+01	CTSL;S100A1;BTK;FADD;CD14;RPS27A;S100A9;CTSS;S100A8;BIRC2
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	12/125	6.442950e-04	3.002308e-02	0	0	3.276208e+00	2.407146e+01	CFD;CD63;LAMP2;STXBP2;ALB;IGF2;OLA1;FLNA;MAGED2;CTSW;THBS1;TTN
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	12/125	6.442950e-04	3.002308e-02	0	0	3.276208e+00	2.407146e+01	CDKN1C;FLCN;NUP107;NUP210;CCL5;NLRC5;NCKAP1L;LDB2;SLC2A6;THBS1;NOP53;CORO1C
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	7/47	6.620439e-04	3.002308e-02	0	0	5.376312e+00	3.935556e+01	FUT7;LCK;CCL5;TNFSF11;CD3E;SKAP1;CD44
GO_Biological_Process_2021	positive regulation of cholesterol efflux (GO:0010875)	5/23	6.690912e-04	3.002308e-02	0	0	8.516464e+00	6.225186e+01	RXRA;LRP1;TREM2;PLTP;CES1
GO_Biological_Process_2021	response to copper ion (GO:0046688)	5/23	6.690912e-04	3.002308e-02	0	0	8.516464e+00	6.225186e+01	MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	4/14	7.860829e-04	3.382310e-02	0	0	1.224937e+01	8.756397e+01	XCL1;KLRD1;KLRC1;LILRB4
GO_Biological_Process_2021	positive regulation of lymphocyte migration (GO:2000403)	4/14	7.860829e-04	3.382310e-02	0	0	1.224937e+01	8.756397e+01	CXCL10;CXCL12;CCL20;CCL5
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	4/14	7.860829e-04	3.382310e-02	0	0	1.224937e+01	8.756397e+01	CD63;BST1;LOXL3;FLNA
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	11/111	8.210686e-04	3.447768e-02	0	0	3.390464e+00	2.408892e+01	CXCL12;LCK;VAPB;CCL5;MT1F;MT1G;MT1X;MT1H;ATP13A3;MT1E;TMEM165
GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)	5/24	8.232492e-04	3.447768e-02	0	0	8.067812e+00	5.729963e+01	NCR3;C5AR2;FPR1;LILRA2;MICB
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	40/742	8.474684e-04	3.500917e-02	0	0	1.784164e+00	1.261985e+01	LTK;HIP1;CHM;FASLG;CD3E;IKZF3;MPO;THBS1;FLCN;RASSF2;LGALS1;ADAMTSL4;MYC;GPER1;TP53INP1;TNFSF10;FLNA;NCKAP1L;FADD;RPS27A;IFT57;CTSD;MAP3K5;PRELID1;GZMA;AZU1;HIPK3;OLFM1;CXCL10;ALB;IL2RB;ARHGEF3;MNDA;ARHGEF2;TARDBP;FXN;NOP53;TP53;BIRC2;CD44
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	17/224	8.582318e-04	3.500917e-02	0	0	2.541648e+00	1.794565e+01	PRKCB;SLC44A2;PPM1N;RORA;FASLG;TREM2;LILRB4;NLRP12;LGALS1;TIFA;TNFSF10;S100A12;FLNA;S100A4;FADD;IKBKE;BIRC2
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	35/625	9.167754e-04	3.691784e-02	0	0	1.853098e+00	1.296177e+01	CSF2;LRP1;HP;MLC1;TREM2;IL2RG;LILRA2;CST7;ETS1;THBS1;FLCN;ADGRG1;FUT7;CAPNS1;MYC;CCL5;GPER1;IL12RB2;INSR;CLEC11A;APOA2;IGF2;MATK;RAB27A;AZU1;BST1;MMP14;CXCL12;ACOX2;IFNG;CCPG1;IL2RB;S100A9;FXN;S100A8
GO_Biological_Process_2021	regulation of neutrophil chemotaxis (GO:0090022)	5/25	1.002396e-03	3.806294e-02	0	0	7.664025e+00	5.292287e+01	RIPOR2;BST1;C5AR2;XCL1;NCKAP1L
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)	3/7	1.017920e-03	3.806294e-02	0	0	2.293839e+01	1.580454e+02	HLA-B;HLA-A;HLA-E
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)	3/7	1.017920e-03	3.806294e-02	0	0	2.293839e+01	1.580454e+02	HLA-B;HLA-A;HLA-E
GO_Biological_Process_2021	ethanol catabolic process (GO:0006068)	3/7	1.017920e-03	3.806294e-02	0	0	2.293839e+01	1.580454e+02	SULT1A1;SULT1A3;SULT1A2
GO_Biological_Process_2021	positive regulation of integrin-mediated signaling pathway (GO:2001046)	3/7	1.017920e-03	3.806294e-02	0	0	2.293839e+01	1.580454e+02	CD63;LOXL3;FLNA
GO_Biological_Process_2021	positive regulation of interleukin-23 production (GO:0032747)	3/7	1.017920e-03	3.806294e-02	0	0	2.293839e+01	1.580454e+02	CSF2;IFNG;IL17RA
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	4/15	1.045119e-03	3.817113e-02	0	0	1.113521e+01	7.642792e+01	CLEC12B;KLRD1;KLRC1;HLA-E
GO_Biological_Process_2021	regulation of T cell chemotaxis (GO:0010819)	4/15	1.045119e-03	3.817113e-02	0	0	1.113521e+01	7.642792e+01	CXCL10;CCL5;XCL2;XCL1
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	9/81	1.066870e-03	3.851768e-02	0	0	3.846093e+00	2.631891e+01	NLRP12;HIP1;LCK;TNFSF10;FASLG;FADD;IFT57;S100A9;S100A8
GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)	5/26	1.208928e-03	4.315050e-02	0	0	7.298694e+00	4.903278e+01	HLA-B;XCL1;FADD;HLA-A;HLA-E
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	4/16	1.358674e-03	4.638691e-02	0	0	1.020675e+01	6.737727e+01	EBI3;XCL1;HLA-A;HLA-E
GO_Biological_Process_2021	positive regulation of endothelial cell apoptotic process (GO:2000353)	4/16	1.358674e-03	4.638691e-02	0	0	1.020675e+01	6.737727e+01	CD160;GPER1;FASLG;THBS1
GO_Biological_Process_2021	regulation of leukocyte activation (GO:0002694)	4/16	1.358674e-03	4.638691e-02	0	0	1.020675e+01	6.737727e+01	LCK;GPER1;LILRB4;PJA2
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	4/16	1.358674e-03	4.638691e-02	0	0	1.020675e+01	6.737727e+01	CD8A;BTN3A2;HLA-A;MYO1G
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	15/194	1.406354e-03	4.749847e-02	0	0	2.588859e+00	1.700040e+01	PRELID1;HIP1;LRRK2;CHM;CD3E;IKZF3;CXCL10;LGALS1;ALB;TP53INP1;TARDBP;IFT57;TP53;NOP53;BIRC2
GO_Biological_Process_2021	cellular response to cadmium ion (GO:0071276)	5/27	1.445302e-03	4.829460e-02	0	0	6.966575e+00	4.555748e+01	MT1F;MT1G;MT1X;MT1H;MT1E
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	8/69	1.516581e-03	4.945541e-02	0	0	4.031116e+00	2.616717e+01	ZAP70;LCK;ABI3;TXK;INSR;BTK;ABL2;FYN
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	3/8	1.590257e-03	4.945541e-02	0	0	1.834976e+01	1.182433e+02	HLA-B;HLA-A;HLA-E
GO_Biological_Process_2021	dendritic spine maintenance (GO:0097062)	3/8	1.590257e-03	4.945541e-02	0	0	1.834976e+01	1.182433e+02	INSR;FYN;TREM2
GO_Biological_Process_2021	immune response-inhibiting cell surface receptor signaling pathway (GO:0002767)	3/8	1.590257e-03	4.945541e-02	0	0	1.834976e+01	1.182433e+02	CLEC12B;KLRC1;LILRB4
GO_Biological_Process_2021	leukocyte aggregation (GO:0070486)	3/8	1.590257e-03	4.945541e-02	0	0	1.834976e+01	1.182433e+02	S100A9;CD44;S100A8
GO_Biological_Process_2021	negative regulation of T cell mediated cytotoxicity (GO:0001915)	3/8	1.590257e-03	4.945541e-02	0	0	1.834976e+01	1.182433e+02	NCKAP1L;KLRD1;KLRC1
