Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Mitotic Spindle	7/199	4.473364e-01	5.870316e-01	0	0	1.111255e+00	8.939425e-01	BCR;YWHAE;PXN;ARHGEF3;FLNA;MYH9;ARHGEF2
MSigDB_Hallmark_2020	Xenobiotic Metabolism	7/200	4.525035e-01	5.870316e-01	0	0	1.105439e+00	8.765688e-01	CDA;ALDH2;ACOX2;ECH1;BLVRB;ACP2;CES1
MSigDB_Hallmark_2020	Myc Targets V2	2/58	5.545723e-01	7.005124e-01	0	0	1.087652e+00	6.412340e-01	NOP56;MYC
MSigDB_Hallmark_2020	Interferon Alpha Response	3/97	5.998763e-01	7.155826e-01	0	0	9.715640e-01	4.965002e-01	CXCL10;SELL;GBP2
MSigDB_Hallmark_2020	Myogenesis	6/200	6.146007e-01	7.155826e-01	0	0	9.410898e-01	4.581060e-01	CFD;FDPS;DES;TNNT1;MYH9;PDLIM7
MSigDB_Hallmark_2020	E2F Targets	6/200	6.146007e-01	7.155826e-01	0	0	9.410898e-01	4.581060e-01	NOP56;NUP107;MYC;SRSF2;LUC7L3;TP53
MSigDB_Hallmark_2020	Spermatogenesis	4/135	6.261348e-01	7.155826e-01	0	0	9.292202e-01	4.350512e-01	TKTL1;HBZ;CSNK2A2;IL12RB2
MSigDB_Hallmark_2020	Unfolded Protein Response	3/113	7.014449e-01	7.830083e-01	0	0	8.295562e-01	2.941713e-01	NOP56;GOSR2;EEF2
MSigDB_Hallmark_2020	Fatty Acid Metabolism	4/158	7.440307e-01	8.116698e-01	0	0	7.894953e-01	2.334325e-01	ALDH3A2;LGALS1;NTHL1;ECH1
MSigDB_Hallmark_2020	Apical Junction	5/200	7.661259e-01	8.172010e-01	0	0	7.789427e-01	2.075171e-01	VCAN;SDC3;MYH9;ICAM4;ITGA9
MSigDB_Hallmark_2020	DNA Repair	3/150	8.598681e-01	8.972537e-01	0	0	6.195635e-01	9.353937e-02	CDA;TMED2;TP53
MSigDB_Hallmark_2020	G2-M Checkpoint	3/200	9.554527e-01	9.554527e-01	0	0	4.611110e-01	2.101282e-02	MYC;SRSF2;KPNB1
MSigDB_Hallmark_2020	KRAS Signaling Dn	3/200	9.554527e-01	9.554527e-01	0	0	4.611110e-01	2.101282e-02	IFNG;ZBTB16;TAS2R4
