Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of bone mineralization (GO:0030502)	2/14	2.039575e-03	7.653854e-02	0	0	3.489649e+01	2.161842e+02	CCR1;SRGN
GO_Biological_Process_2021	positive regulation of T-helper cell differentiation (GO:0045624)	2/14	2.039575e-03	7.653854e-02	0	0	3.489649e+01	2.161842e+02	ANXA1;NFKBID
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	5/185	2.080242e-03	7.653854e-02	0	0	5.955012e+00	3.677381e+01	TRAT1;PDE4B;HLA-A;PIK3R1;NFKBID
GO_Biological_Process_2021	regulation of macrophage differentiation (GO:0045649)	2/15	2.345937e-03	7.822233e-02	0	0	3.221053e+01	1.950370e+02	CSF1;LIF
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	2/15	2.345937e-03	7.822233e-02	0	0	3.221053e+01	1.950370e+02	CCR1;CSF1
GO_Biological_Process_2021	macrophage differentiation (GO:0030225)	2/15	2.345937e-03	7.822233e-02	0	0	3.221053e+01	1.950370e+02	CSF2;CSF1
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	5/194	2.556049e-03	8.160514e-02	0	0	5.668852e+00	3.383904e+01	CCR1;SDCBP;TRAT1;CNPY2;HAVCR2
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	2/16	2.672621e-03	8.160514e-02	0	0	2.990827e+01	1.771974e+02	HLA-A;KLRC1
GO_Biological_Process_2021	positive regulation of interferon-gamma production (GO:0032729)	3/57	2.676832e-03	8.160514e-02	0	0	1.173109e+01	6.948465e+01	PDE4B;HLA-A;HSPD1
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	3/58	2.812998e-03	8.337415e-02	0	0	1.151721e+01	6.764641e+01	CCR1;SARAF;ATP2B1
GO_Biological_Process_2021	regulation of leukocyte migration (GO:0002685)	2/17	3.019429e-03	8.707380e-02	0	0	2.791298e+01	1.619703e+02	ANXA1;HMOX1
GO_Biological_Process_2021	positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	2/18	3.386160e-03	9.264187e-02	0	0	2.616711e+01	1.488400e+02	ANXA1;HMOX1
GO_Biological_Process_2021	positive regulation of macrophage derived foam cell differentiation (GO:0010744)	2/18	3.386160e-03	9.264187e-02	0	0	2.616711e+01	1.488400e+02	CSF2;CSF1
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	3/63	3.557630e-03	9.489977e-02	0	0	1.055479e+01	5.951487e+01	IFI16;SPOCK2;SERPINH1
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	3/65	3.886000e-03	9.872290e-02	0	0	1.021328e+01	5.668754e+01	ISG20;HLA-A;GBP2
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	3/65	3.886000e-03	9.872290e-02	0	0	1.021328e+01	5.668754e+01	ISG20;HLA-A;GBP2
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	2/20	4.178606e-03	1.023437e-01	0	0	2.325731e+01	1.273984e+02	HSPH1;HLA-A
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	3/67	4.232262e-03	1.023437e-01	0	0	9.893118e+00	5.406608e+01	HSP90AA1;HSPB1;PIK3R1
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	3/68	4.412191e-03	1.023437e-01	0	0	9.740426e+00	5.282607e+01	IFNGR1;HLA-A;GBP2
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	3/68	4.412191e-03	1.023437e-01	0	0	9.740426e+00	5.282607e+01	BAG3;LIF;PIK3R1
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	3/71	4.979581e-03	1.056204e-01	0	0	9.309293e+00	4.936168e+01	SPOCK2;SERPINH1;BIRC3
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	3/71	4.979581e-03	1.056204e-01	0	0	9.309293e+00	4.936168e+01	CSF2;CSF1;IFI16
GO_Biological_Process_2021	negative regulation of biomineral tissue development (GO:0070168)	2/22	5.048398e-03	1.056204e-01	0	0	2.092947e+01	1.106894e+02	CCR1;SRGN
GO_Biological_Process_2021	chaperone-mediated protein complex assembly (GO:0051131)	2/22	5.048398e-03	1.056204e-01	0	0	2.092947e+01	1.106894e+02	HSP90AA1;HSPD1
GO_Biological_Process_2021	positive regulation of signal transduction by p53 class mediator (GO:1901798)	2/22	5.048398e-03	1.056204e-01	0	0	2.092947e+01	1.106894e+02	RPL23;RPS20
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	2/23	5.511816e-03	1.130982e-01	0	0	1.993183e+01	1.036627e+02	IFI16;BIRC3
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	3/75	5.801700e-03	1.168003e-01	0	0	8.790337e+00	4.526676e+01	ANXA1;HLA-A;HSPD1
GO_Biological_Process_2021	negative regulation of ossification (GO:0030279)	2/24	5.993995e-03	1.168349e-01	0	0	1.902488e+01	9.735026e+01	CCR1;SRGN
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	4/150	6.141428e-03	1.168349e-01	0	0	5.820298e+00	2.964102e+01	SRGN;ANXA1;IFI16;ATP2B1
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	3/77	6.241414e-03	1.168349e-01	0	0	8.551898e+00	4.341412e+01	IFNGR1;HSPB1;HAVCR2
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	3/77	6.241414e-03	1.168349e-01	0	0	8.551898e+00	4.341412e+01	HSP90AA1;IFI16;HSPD1
GO_Biological_Process_2021	negative regulation of signaling (GO:0023057)	2/25	6.494745e-03	1.174558e-01	0	0	1.819680e+01	9.165293e+01	TRAT1;LIF
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	2/25	6.494745e-03	1.174558e-01	0	0	1.819680e+01	9.165293e+01	HSPD1;HAVCR2
GO_Biological_Process_2021	positive regulation of interleukin-2 production (GO:0032743)	2/26	7.013880e-03	1.211497e-01	0	0	1.743772e+01	8.648872e+01	ANXA1;PDE4B
GO_Biological_Process_2021	mononuclear cell differentiation (GO:1903131)	2/26	7.013880e-03	1.211497e-01	0	0	1.743772e+01	8.648872e+01	CSF2;IFI16
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	4/156	7.039629e-03	1.211497e-01	0	0	5.588851e+00	2.769946e+01	CSF2;CSF1;SPOCK2;LIF
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	3/81	7.179255e-03	1.215915e-01	0	0	8.111702e+00	4.004390e+01	IFNGR1;HSPB1;HAVCR2
GO_Biological_Process_2021	cellular response to unfolded protein (GO:0034620)	2/27	7.551212e-03	1.239561e-01	0	0	1.673937e+01	8.178934e+01	BAG3;HSPD1
GO_Biological_Process_2021	regulation of vasculature development (GO:1901342)	2/27	7.551212e-03	1.239561e-01	0	0	1.673937e+01	8.178934e+01	PLXND1;HMOX1
GO_Biological_Process_2021	positive regulation of protein import into nucleus (GO:0042307)	2/28	8.106557e-03	1.310560e-01	0	0	1.609474e+01	7.749748e+01	BAG3;PIK3R1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	7/474	8.276705e-03	1.318096e-01	0	0	3.237021e+00	1.551928e+01	SDCBP;CSF2;CNOT6L;CSF1;RPL23;LIF;HMOX1
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	2/29	8.679731e-03	1.342213e-01	0	0	1.549786e+01	7.356468e+01	KLRC1;HLA-A
GO_Biological_Process_2021	telomere maintenance via telomerase (GO:0007004)	2/29	8.679731e-03	1.342213e-01	0	0	1.549786e+01	7.356468e+01	HSP90AA1;TERF1
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	7/482	9.027386e-03	1.344049e-01	0	0	3.181193e+00	1.497544e+01	CSF2;CSF1;IFI16;IFNGR1;DNAJA4;RPL23;PIK3R1
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	2/30	9.270552e-03	1.344049e-01	0	0	1.494361e+01	6.994972e+01	BAG3;DEDD2
GO_Biological_Process_2021	RNA-dependent DNA biosynthetic process (GO:0006278)	2/30	9.270552e-03	1.344049e-01	0	0	1.494361e+01	6.994972e+01	HSP90AA1;TERF1
GO_Biological_Process_2021	positive regulation of protein import (GO:1904591)	2/30	9.270552e-03	1.344049e-01	0	0	1.494361e+01	6.994972e+01	BAG3;PIK3R1
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	7/485	9.321428e-03	1.344049e-01	0	0	3.160739e+00	1.477784e+01	ANXA1;DNAJB6;BAG3;HSPB1;PIK3R1;BIRC3;HSPD1
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	2/31	9.878838e-03	1.405429e-01	0	0	1.442759e+01	6.661737e+01	CSF2;CSF1
GO_Biological_Process_2021	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	2/32	1.050441e-02	1.435516e-01	0	0	1.394596e+01	6.353726e+01	ANXA1;HMOX1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	2/32	1.050441e-02	1.435516e-01	0	0	1.394596e+01	6.353726e+01	HSP90AA1;PIK3R1
GO_Biological_Process_2021	liver development (GO:0001889)	2/32	1.050441e-02	1.435516e-01	0	0	1.394596e+01	6.353726e+01	ANXA1;ARID5B
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	6/381	1.062847e-02	1.435516e-01	0	0	3.433495e+00	1.560255e+01	ANXA1;BAG3;HSPB1;PIK3R1;BIRC3;HSPD1
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	3/94	1.078156e-02	1.437991e-01	0	0	6.948328e+00	3.147535e+01	DUSP4;RGS2;SPRY1
GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/34	1.180670e-02	1.552023e-01	0	0	1.307303e+01	5.803231e+01	ANXA1;HSPB1
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	4/182	1.192745e-02	1.552023e-01	0	0	4.766220e+00	2.110917e+01	SRGN;ANXA1;ATP2B1;HAVCR2
GO_Biological_Process_2021	regulation of cardiac muscle contraction (GO:0055117)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	RGS2;PDE4B
GO_Biological_Process_2021	regulation of osteoclast differentiation (GO:0045670)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	CCR1;CSF1
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	BAG3;PIK3R1
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	ATP2B1;GPM6B
GO_Biological_Process_2021	telomere maintenance via telomere lengthening (GO:0010833)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	HSP90AA1;TERF1
GO_Biological_Process_2021	positive regulation of T cell mediated immunity (GO:0002711)	2/36	1.317601e-02	1.597591e-01	0	0	1.230279e+01	5.326316e+01	HLA-A;HSPD1
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	3/102	1.343305e-02	1.610457e-01	0	0	6.384268e+00	2.751643e+01	VMP1;PLXND1;SPOCK2
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	3/103	1.378826e-02	1.628097e-01	0	0	6.320106e+00	2.707494e+01	RPL23;ZFAND2A;RPS20
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	2/37	1.388536e-02	1.628097e-01	0	0	1.195068e+01	5.111209e+01	CCR1;ATP2B1
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	2/38	1.461095e-02	1.676332e-01	0	0	1.161813e+01	4.909803e+01	SDCBP;RPL23
GO_Biological_Process_2021	lymphocyte proliferation (GO:0046651)	2/38	1.461095e-02	1.676332e-01	0	0	1.161813e+01	4.909803e+01	TNFSF14;HSPD1
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	11/1079	1.532767e-02	1.706378e-01	0	0	2.255738e+00	9.424688e+00	CCR1;CSF2;CSF1;IFI16;IFNGR1;DNAJA4;RPL23;CREM;CNPY2;NFKBID;HAVCR2
GO_Biological_Process_2021	negative regulation of cellular metabolic process (GO:0031324)	2/39	1.535260e-02	1.706378e-01	0	0	1.130356e+01	4.720897e+01	SDCBP;TRAT1
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	2/39	1.535260e-02	1.706378e-01	0	0	1.130356e+01	4.720897e+01	ANXA1;LIF
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	2/40	1.611015e-02	1.772116e-01	0	0	1.100554e+01	4.543424e+01	ATP2B1;GPM6B
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	2/41	1.688342e-02	1.798616e-01	0	0	1.072281e+01	4.376431e+01	ATP2B1;GPM6B
GO_Biological_Process_2021	import into cell (GO:0098657)	2/41	1.688342e-02	1.798616e-01	0	0	1.072281e+01	4.376431e+01	SLC5A3;GLUL
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	2/41	1.688342e-02	1.798616e-01	0	0	1.072281e+01	4.376431e+01	ANXA1;TXNIP
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	4/203	1.716229e-02	1.798616e-01	0	0	4.258713e+00	1.731184e+01	PLXND1;HMOX1;HSPB1;GLUL
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	3/118	1.975984e-02	1.798616e-01	0	0	5.491582e+00	2.154954e+01	HSP90AA1;CSF2;TERF1
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	5/322	2.031023e-02	1.798616e-01	0	0	3.357907e+00	1.308452e+01	CCR1;SRGN;CNPY2;ATP2B1;HAVCR2
GO_Biological_Process_2021	regulation of telomerase activity (GO:0051972)	2/46	2.097987e-02	1.798616e-01	0	0	9.501914e+00	3.671722e+01	HSP90AA1;TERF1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	2/46	2.097987e-02	1.798616e-01	0	0	9.501914e+00	3.671722e+01	BAG3;PIK3R1
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	3/121	2.109996e-02	1.798616e-01	0	0	5.351154e+00	2.064734e+01	IFNGR1;HLA-A;GBP2
GO_Biological_Process_2021	regulation of protein localization to nucleus (GO:1900180)	2/47	2.184404e-02	1.798616e-01	0	0	9.290292e+00	3.552447e+01	LIF;GLUL
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	3/124	2.248890e-02	1.798616e-01	0	0	5.217689e+00	1.979974e+01	IFNGR1;HSPB1;HAVCR2
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	4/221	2.263961e-02	1.798616e-01	0	0	3.901888e+00	1.478056e+01	CCR1;SDCBP;CSF1;SPOCK2
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	2/48	2.272279e-02	1.798616e-01	0	0	9.087872e+00	3.439202e+01	RGS2;SPRY1
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	2/49	2.361596e-02	1.798616e-01	0	0	8.894065e+00	3.331568e+01	ANXA1;HMOX1
GO_Biological_Process_2021	aggresome assembly (GO:0070842)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	BAG3
GO_Biological_Process_2021	alpha-beta T cell differentiation (GO:0046632)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	ANXA1
GO_Biological_Process_2021	negative regulation of interferon-alpha production (GO:0032687)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	HAVCR2
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	SLC6A4
GO_Biological_Process_2021	cellular response to antibiotic (GO:0071236)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	RPL23
GO_Biological_Process_2021	regulation of granulocyte colony-stimulating factor production (GO:0071655)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	HAVCR2
GO_Biological_Process_2021	regulation of mononuclear cell proliferation (GO:0032944)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	CSF1
GO_Biological_Process_2021	DNA catabolic process, exonucleolytic (GO:0000738)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	ISG20
GO_Biological_Process_2021	regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	BIRC3
GO_Biological_Process_2021	positive regulation of cardiac muscle contraction (GO:0060452)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	RGS2
GO_Biological_Process_2021	glutamate catabolic process (GO:0006538)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	GLUL
GO_Biological_Process_2021	regulation of vascular associated smooth muscle contraction (GO:0003056)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	ATP2B1
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	HSPB1
GO_Biological_Process_2021	positive regulation of low-density lipoprotein receptor activity (GO:1905599)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	CNPY2
GO_Biological_Process_2021	positive regulation of MHC class I biosynthetic process (GO:0045345)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	HSPH1
GO_Biological_Process_2021	positive regulation of mononuclear cell proliferation (GO:0032946)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	CSF1
GO_Biological_Process_2021	serotonin transport (GO:0006837)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	SLC6A4
GO_Biological_Process_2021	serotonin uptake (GO:0051610)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	SLC6A4
GO_Biological_Process_2021	positive regulation of prostaglandin biosynthetic process (GO:0031394)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	ANXA1
GO_Biological_Process_2021	negative regulation of adaptive immune response (GO:0002820)	1/5	2.401813e-02	1.798616e-01	0	0	5.182031e+01	1.932352e+02	SAMSN1
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	2/50	2.452340e-02	1.798616e-01	0	0	8.708333e+00	3.229161e+01	DUSP4;SPRY1
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	2/50	2.452340e-02	1.798616e-01	0	0	8.708333e+00	3.229161e+01	CCR1;ATP2B1
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	2/52	2.638044e-02	1.798616e-01	0	0	8.359158e+00	3.038664e+01	CSF2;IFI16
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	2/53	2.732975e-02	1.798616e-01	0	0	8.194840e+00	2.949962e+01	DNAJB6;IFI16
GO_Biological_Process_2021	epidermal cell differentiation (GO:0009913)	2/53	2.732975e-02	1.798616e-01	0	0	8.194840e+00	2.949962e+01	ANXA1;TXNIP
GO_Biological_Process_2021	positive regulation of macroautophagy (GO:0016239)	2/53	2.732975e-02	1.798616e-01	0	0	8.194840e+00	2.949962e+01	BAG3;PAFAH1B2
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	2/54	2.829270e-02	1.798616e-01	0	0	8.036842e+00	2.865256e+01	ISG20;IFI16
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	2/54	2.829270e-02	1.798616e-01	0	0	8.036842e+00	2.865256e+01	CCR1;CSF1
GO_Biological_Process_2021	organic substance transport (GO:0071702)	3/136	2.853280e-02	1.798616e-01	0	0	4.744041e+00	1.687313e+01	ARRDC3;TXNIP;SLC6A4
GO_Biological_Process_2021	protein-DNA complex subunit organization (GO:0071824)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	RPL23
GO_Biological_Process_2021	negative regulation of cytosolic calcium ion concentration (GO:0051481)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	ATP2B1
GO_Biological_Process_2021	negative regulation of lens fiber cell differentiation (GO:1902747)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	SPRY1
GO_Biological_Process_2021	negative regulation of relaxation of muscle (GO:1901078)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	PDE4B
GO_Biological_Process_2021	regulation of extracellular exosome assembly (GO:1903551)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	SDCBP
GO_Biological_Process_2021	cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	CSF2
GO_Biological_Process_2021	regulation of focal adhesion disassembly (GO:0120182)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	PIK3R1
GO_Biological_Process_2021	regulation of NK T cell activation (GO:0051133)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	HSPH1
GO_Biological_Process_2021	regulation of relaxation of cardiac muscle (GO:1901897)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	PDE4B
GO_Biological_Process_2021	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	1/6	2.875280e-02	1.798616e-01	0	0	4.145417e+01	1.471217e+02	HAVCR2
