Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	mitotic chromosome condensation (GO:0007076)	11/27	1.267836e-07	1.884199e-05	0	0	1.130502e+01	1.795326e+02	SET;CDCA5;NCAPH2;NUSAP1;CDK1;NCAPG;NCAPD2;NCAPD3;SMC4;NCAPH;SMC2
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	57/481	2.084650e-07	2.804965e-05	0	0	2.253206e+00	3.466219e+01	ARHGAP9;SLC2A3;APEH;LGALS3;PNP;LAMP1;ADGRE5;PSMD3;COTL1;PSMD1;CTSH;QSOX1;RAC1;GUSB;CTSC;CAP1;HSP90AA1;MANBA;DBNL;APAF1;PGAM1;TUBB;NME2;KCNAB2;TNFRSF1B;RHOA;ALDOA;DOCK2;KPNB1;CSTB;CD63;PSMD11;PSMD14;A1BG;IQGAP1;AGPAT2;PGRMC1;PRDX4;CREG1;MLEC;AP1M1;DYNC1H1;HSPA8;XRCC6;GSN;JUP;XRCC5;SURF4;GGH;TUBB4B;PRDX6;NFKB1;FABP5;IMPDH1;LAMTOR2;CD68;NIT2
GO_Biological_Process_2021	DNA strand elongation (GO:0022616)	9/18	2.111271e-07	2.804965e-05	0	0	1.642110e+01	2.524055e+02	GINS1;GINS2;RFC3;RAD50;MCM7;GINS4;MCM3;MCM4;NBN
GO_Biological_Process_2021	DNA strand elongation involved in DNA replication (GO:0006271)	9/18	2.111271e-07	2.804965e-05	0	0	1.642110e+01	2.524055e+02	GINS1;GINS2;RFC3;PCNA;LIG1;MCM7;GINS4;MCM3;MCM4
GO_Biological_Process_2021	mitotic DNA replication (GO:1902969)	7/10	2.177768e-07	2.804965e-05	0	0	3.826139e+01	5.869218e+02	GINS1;CDC45;LIG1;MCM3;MCM4;MCM6;MCM2
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	57/485	2.750209e-07	3.428002e-05	0	0	2.231663e+00	3.371244e+01	ARHGAP9;SLC2A3;APEH;LGALS3;PNP;LAMP1;ADGRE5;PSMD3;COTL1;PSMD1;CTSH;QSOX1;RAC1;GUSB;CTSC;CAP1;HSP90AA1;MANBA;DBNL;APAF1;PGAM1;TUBB;NME2;KCNAB2;TNFRSF1B;RHOA;ALDOA;DOCK2;KPNB1;CSTB;CD63;PSMD11;PSMD14;A1BG;IQGAP1;AGPAT2;PGRMC1;PRDX4;CREG1;MLEC;AP1M1;DYNC1H1;HSPA8;XRCC6;GSN;JUP;XRCC5;SURF4;GGH;TUBB4B;PRDX6;NFKB1;FABP5;IMPDH1;LAMTOR2;CD68;NIT2
GO_Biological_Process_2021	mismatch repair (GO:0006298)	11/29	3.022344e-07	3.649480e-05	0	0	1.004784e+01	1.508388e+02	MSH6;RNASEH2A;PCNA;LIG1;EXO1;MSH3;POLD1;RPA3;PMS2;MLH1;PMS1
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	57/488	3.375700e-07	3.952638e-05	0	0	2.215769e+00	3.301826e+01	ARHGAP9;SLC2A3;APEH;LGALS3;PNP;LAMP1;ADGRE5;PSMD3;COTL1;PSMD1;CTSH;QSOX1;RAC1;GUSB;CTSC;CAP1;HSP90AA1;MANBA;DBNL;APAF1;PGAM1;TUBB;NME2;KCNAB2;TNFRSF1B;RHOA;ALDOA;DOCK2;KPNB1;CSTB;CD63;PSMD11;PSMD14;A1BG;IQGAP1;AGPAT2;PGRMC1;PRDX4;CREG1;MLEC;AP1M1;DYNC1H1;HSPA8;XRCC6;GSN;JUP;XRCC5;SURF4;GGH;TUBB4B;PRDX6;NFKB1;FABP5;IMPDH1;LAMTOR2;CD68;NIT2
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	16/63	3.891623e-07	4.422715e-05	0	0	5.613139e+00	8.284583e+01	CDKN2D;KHDRBS1;USP37;CDKN1A;CDKN2C;PLK2;CCNA2;CDK6;CCNE2;NASP;CCNE1;CDK4;EIF4EBP1;RCC1;BCAT1;CDKN3
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	16/64	4.912610e-07	5.423522e-05	0	0	5.495906e+00	7.983513e+01	PSMD11;MCM7;PSMD14;GMNN;CDC6;PSMD9;PSMA6;PSMA3;ORC6;PSMD3;MCM3;PSMD1;MCM4;PSME2;MCM6;MCM2
GO_Biological_Process_2021	mitotic nuclear division (GO:0140014)	17/74	7.964286e-07	8.319605e-05	0	0	4.919351e+00	6.908307e+01	CTDP1;SMC3;SMC1A;TUBG1;SMC4;RHOA;MZT1;TPX2;KIF18A;KIF2A;KIFC1;UBE2S;NUSAP1;CEP192;KPNB1;RAN;CCDC61
GO_Biological_Process_2021	double-strand break repair (GO:0006302)	27/164	7.966496e-07	8.319605e-05	0	0	3.265528e+00	4.585732e+01	FEN1;RIF1;PSMD14;PRKDC;CDCA5;CIB1;NUCKS1;BRCA1;NSD2;RBBP8;NBN;KPNA2;XRCC6;PARP1;XRCC5;XRCC2;BAZ1B;RAD51B;MMS22L;SFPQ;RAD50;RAD51C;RAD51;RPA3;RFWD3;UBE2N;DNA2
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	41/314	9.012942e-07	9.164739e-05	0	0	2.501391e+00	3.481795e+01	FEN1;SET;RNASEH2A;ALAS1;MCM7;MRPL18;GCNT1;MCM10;BRCA1;MRPL41;ORC6;CDC45;EXO1;POLD1;ST3GAL4;RBBP8;NBN;CLSPN;EEFSEC;RMI2;RFC3;PABPC4;MRPL27;CDC6;MRPS6;FAM111B;MRPL52;FAM111A;POLA2;RAD50;RPA3;BCL3;TIMELESS;CDK1;MCM3;MCM4;DNA2;MCM6;PTMA;FARSB;MCM2
GO_Biological_Process_2021	chromosome condensation (GO:0030261)	13/45	9.672077e-07	9.582796e-05	0	0	6.686242e+00	9.259678e+01	TOP2A;SET;CDCA5;NCAPH2;NCAPG;SMC4;NCAPH;SMC2;INCENP;NUSAP1;CDK1;NCAPD2;NCAPD3
GO_Biological_Process_2021	regulation of DNA replication (GO:0006275)	14/53	1.234146e-06	1.192185e-04	0	0	5.911132e+00	8.042173e+01	TSPYL2;USP37;PCNA;ATAD5;GMNN;NUCKS1;ESCO2;CDC6;SMC3;PDS5A;CCNA2;RBBP6;FBXO5;DNA2
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	11/34	1.912477e-06	1.802393e-04	0	0	7.861439e+00	1.035124e+02	IDI1;SQLE;EBP;G6PD;ACAA2;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;ACAT2
GO_Biological_Process_2021	recombinational repair (GO:0000725)	17/79	2.109154e-06	1.940421e-04	0	0	4.521425e+00	5.909152e+01	FEN1;PARP1;PSMD14;XRCC2;NUCKS1;BRCA1;RAD51B;MMS22L;SFPQ;RAD50;RAD51C;RAD51;RPA3;RFWD3;RBBP8;UBE2N;NBN
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	11/35	2.643857e-06	2.360606e-04	0	0	7.533479e+00	9.675452e+01	IDI1;SQLE;EBP;G6PD;ACAA2;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;ACAT2
GO_Biological_Process_2021	negative regulation of cell cycle process (GO:0010948)	15/64	2.688061e-06	2.360606e-04	0	0	5.042569e+00	6.467947e+01	PCGF6;CBX5;RRM2;APAF1;CBX3;BRCA1;AURKB;TFDP1;RAD51;RBBP4;RBBP8;NEK2;FBXO5;E2F8;EZH2
GO_Biological_Process_2021	DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	12/43	3.785936e-06	3.250857e-04	0	0	6.365779e+00	7.947177e+01	MMS22L;FAM111A;RTEL1;PCNA;RAD51;FANCM;MSH3;POLD1;RFWD3;TIMELESS;NUCKS1;CENPS
GO_Biological_Process_2021	DNA duplex unwinding (GO:0032508)	13/51	4.562730e-06	3.832693e-04	0	0	5.628724e+00	6.921974e+01	RTEL1;MCM7;PARP1;HMGA1;RBX1;SUPV3L1;RAD50;RAD51;MCM4;NBN;MCM6;ASCC3;MCM2
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	20/111	5.134814e-06	4.221473e-04	0	0	3.628115e+00	4.418850e+01	CDKN2D;UVRAG;CDKN1A;MAP2K2;CDKN2C;CIB1;PARP16;CDC6;CDC25C;RHOA;CCNA2;CCNE2;CCNE1;INCENP;CALM3;CDK12;CALM2;CCNJL;EZH2;CDKN3
GO_Biological_Process_2021	RNA transport (GO:0050658)	16/76	5.654426e-06	4.551813e-04	0	0	4.393918e+00	5.309203e+01	EIF4A3;UPF3B;THOC3;U2AF1;YBX1;MAGOHB;CKAP5;DDX39A;SARNP;HNRNPA2B1;FLOT1;SRSF2;SRSF3;SRSF7;SRSF11;SRSF9
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	58/547	5.969450e-06	4.707338e-04	0	0	1.982765e+00	2.385039e+01	CREBZF;MESP1;CDKN1A;NDUFA13;KDM1A;GFI1;GMNN;EIF4A3;DBI;ENO1;BRCA1;YBX1;RBPJ;FOXM1;DACH1;LBH;SCML1;MYB;CD38;TSPYL2;KLF10;ILF3;SFPQ;THAP7;DDIT3;NCL;TIMELESS;BIRC5;XCL1;KHDRBS1;SET;SPINDOC;PHB;PDS5A;CCDC85B;IGF2BP1;BRD7;HSPA8;PCGF6;XRCC6;CBX5;SMURF2;XRCC5;VDR;CBX3;NONO;EIF2AK3;HMGA1;CDC6;MT3;GATAD2A;SMARCA4;TNFSF4;BCL3;BHLHE40;PDCD4;RCOR1;EZH2
GO_Biological_Process_2021	negative regulation of G0 to G1 transition (GO:0070317)	11/38	6.496253e-06	4.921867e-04	0	0	6.695358e+00	7.997127e+01	PCGF6;RRM2;CBX5;RAD51;TFDP1;RBBP4;APAF1;CBX3;RBBP8;BRCA1;EZH2
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	11/38	6.496253e-06	4.921867e-04	0	0	6.695358e+00	7.997127e+01	IDI1;SQLE;EBP;G6PD;ACAA2;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;ACAT2
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	18/95	7.263087e-06	5.397032e-04	0	0	3.855089e+00	4.561613e+01	SF3B2;CPSF6;SF3A2;NONO;U2AF1;TBRG4;PTBP1;SFPQ;PCBP3;HNRNPA2B1;SNRPG;SRSF2;SNRPD3;SNRPF;SRSF7;SRSF11;SNRPB;SRSF9
GO_Biological_Process_2021	DNA recombination (GO:0006310)	11/39	8.578166e-06	6.253969e-04	0	0	6.455895e+00	7.531635e+01	SUPV3L1;RAD51B;RTEL1;RAD50;RAD51C;RAD51;EXO1;MSH3;XRCC2;HMGB3;RAD54L
GO_Biological_Process_2021	telomere organization (GO:0032200)	12/47	1.040455e-05	7.445036e-04	0	0	5.637063e+00	6.467553e+01	RTEL1;XRCC6;RAD50;PCNA;RIF1;PARP1;PRKDC;XRCC5;POLD1;RPA3;NBN;DNA2
GO_Biological_Process_2021	base-excision repair (GO:0006284)	12/48	1.314830e-05	9.237281e-04	0	0	5.480186e+00	6.159301e+01	FEN1;RFC3;PCNA;PARG;LIG1;PARP1;RFC1;POLD1;RPA3;APEX2;DNA2;UNG
GO_Biological_Process_2021	telomere maintenance (GO:0000723)	13/56	1.382678e-05	9.540475e-04	0	0	4.972899e+00	5.564128e+01	RTEL1;XRCC6;PCNA;RIF1;PARP1;PRKDC;XRCC5;RAD50;RAD51;POLD1;RPA3;NBN;DNA2
GO_Biological_Process_2021	regulation of G0 to G1 transition (GO:0070316)	11/41	1.453449e-05	9.852853e-04	0	0	6.024862e+00	6.711085e+01	PCGF6;RRM2;CBX5;RAD51;TFDP1;RBBP4;APAF1;CBX3;RBBP8;BRCA1;EZH2
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	18/100	1.523908e-05	1.015238e-03	0	0	3.619058e+00	4.014131e+01	EIF5A;KHDRBS1;TRMT10C;PRKDC;UQCC2;CNBP;EIF4A3;UPF3B;NAT10;ELAVL1;YBX3;THBS1;NGRN;C1QBP;CCL5;BCL3;VIM;SOX4
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	50/464	1.681840e-05	1.101463e-03	0	0	2.012518e+00	2.212369e+01	CREBZF;MESP1;NDUFA13;KDM1A;GFI1;GMNN;ENO1;BRCA1;RBPJ;FOXM1;DACH1;LBH;SCML1;MYB;CD38;KLF10;ILF3;NIF3L1;SFPQ;THAP7;DDIT3;TIMELESS;BIRC5;XCL1;KHDRBS1;SET;SPINDOC;PHB;CCDC85B;BRD7;HSPA8;PCGF6;XRCC6;CBX5;SMURF2;XRCC5;VDR;CBX3;NONO;HMGA1;MT3;GATAD2A;SMARCA4;TNFSF4;COPS2;BCL3;BHLHE40;PDCD4;RCOR1;EZH2
GO_Biological_Process_2021	carbohydrate derivative biosynthetic process (GO:1901137)	9/28	1.772093e-05	1.141228e-03	0	0	7.774285e+00	8.505662e+01	G6PD;RRM2;TPI1;SCCPDH;GK;RRM2B;GCNT1;ST3GAL4;TKT
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	17/92	1.827214e-05	1.157435e-03	0	0	3.735124e+00	4.075070e+01	CDKN2D;CDKN1A;PSMD11;CDKN2C;PSMD14;DCUN1D3;RBX1;PSMD9;PSMA6;PSMA3;CDK6;CDK4;PSMD3;PSMD1;PSME2;FBXO5;BRD7
GO_Biological_Process_2021	base-excision repair, gap-filling (GO:0006287)	10/35	1.945948e-05	1.212765e-03	0	0	6.568586e+00	7.125061e+01	FEN1;RFC3;PCNA;PARG;LIG1;PARP1;RFC1;POLD1;RPA3;UNG
