Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	141/1079	2.564826e-09	1.024065e-06	0	0	1.804458e+00	3.569466e+01	RB1;TRRAP;RORA;AHR;NR3C1;BACH1;GPBP1;AKT1;EP300;DIP2A;ZNF326;KAT7;HES6;MBNL1;MBNL2;MAP2K2;SFMBT2;RC3H1;ADAM10;ATG14;RUNX3;HIC1;KAT6B;DDIT3;DGKQ;ZNF711;MATR3;UBE2V1;ADNP;MZF1;EZR;ZNF431;CASZ1;NOTCH1;YTHDC1;BAZ2A;PSEN1;AKAP17A;HIF1A;DHX36;UBR5;SLC38A2;LYN;CREBBP;ZFHX3;ZNF141;SMAD3;TIPARP;DENND4A;MSN;NFATC2;NR1D2;ZBTB11;LARP4;CLK4;PARP15;NFKB1;NFKB2;PUM2;HNRNPL;PARP10;GON4L;BCL6;AGO1;ZUP1;AGO2;ATM;EZH2;PICALM;RNF187;GSK3B;USP36;DDX3X;HP1BP3;CHD7;PIK3CD;CTCF;CHD3;AFF4;YBX3;GLI4;CASP8;ZC3H7B;ZNF407;ITGAX;ZNF646;UTY;ERC1;MYBL1;KDM6A;KDM6B;DDX58;ACTR8;PTBP2;PTBP3;RBL2;SLC7A5;SFPQ;CD46;CACTIN;HDAC4;USP13;CEBPB;ROCK1;AHNAK;ZNF195;SRRT;ZNF66;CRIP1;TTN;MTA1;POLR2A;TBX21;NSD1;NOCT;MAPK1;GPBP1L1;IGF2BP2;VHL;SRSF10;TRIM44;RBM38;ZNF462;CDK11A;STAT3;ATP2B4;WWP2;MAPK14;KLF4;HNRNPAB;CDK11B;MTOR;HINFP;PER1;PINK1;TRIM39;ZNF217;UBAP2;ZNF335;TRIM34;FAM50A
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	135/1025	3.478844e-09	1.273257e-06	0	0	1.818356e+00	3.541533e+01	CCNT1;PRAG1;TESK2;DCAF8;DCAF6;PSMD9;LIPE;STK11;PPP2R1B;SIK1B;AKT1;NEK1;CDKL3;CSNK1G3;WSB1;FBXW11;APLP2;PRKCD;ADAM10;LMTK2;PRPF4B;PRKCA;PHKA2;RUNX3;NRBP1;ERN1;ILF3;CDC34;PSME4;MAPKAPK2;SIK1;SIK2;CSNK1G2;CUL9;MTMR3;CTBP1;PRKDC;TNKS;PIK3R4;CUL1;ZC3HAV1;STK4;FBXO44;HIF1A;MTMR6;FBXO41;HSP90B1;TGOLN2;UGCG;GRK5;MAN2A2;MAN2A1;STK38;GRK6;RCE1;MARK3;B3GALNT2;LYN;CDK17;YES1;TIPARP;ZBTB16;NEK7;ABCA7;BTBD6;PTPRD;PARP10;PTPRE;TBCK;PTPRA;WNK1;UBE2S;CDK10;ATM;CDK12;FBXL5;CDK13;GSK3B;NGLY1;PIK3CD;MIA3;IKBKB;PPP3CA;PPP3CB;TLK1;UBXN7;JAK2;JAK3;DUSP5;BRD2;MANBA;PARP4;MINK1;PPP2R5B;SIRT7;TYK2;OXSR1;PARP8;TGFBR2;DNAJC3;ZAP70;LATS2;NPC1;PEAK1;B3GNT2;PIK3C3;CTDP1;ROCK1;PPM1L;TULP4;CST3;PAK1;TNKS2;MKNK2;MAPK1;FEM1C;CSK;VHL;MAP4K5;PAK2;SLC35A1;CDK11A;FEM1B;WWP2;CDK11B;MTOR;HIPK2;CUL4A;PINK1;STK17A;STK17B;PKN2;PTPN6;COQ8A;ASB3
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	66/437	3.569930e-07	1.206087e-04	0	0	2.096750e+00	3.112740e+01	PPP1R13B;FAM13B;CHD4;CHD3;ARHGAP4;AKAP13;STK11;MLST8;AKT1;EP300;RAC1;CMKLR1;PPP1R16B;VAV3;USP7;MINK1;PPP2R5B;ARAP2;TRAF1;GMIP;ITFG2;ARHGAP45;ARHGAP10;TRAF4;KAT6A;TRAF6;DNA2;EZR;SQSTM1;TELO2;BLM;MAPKAP1;NOP2;XIAP;STK4;ARHGAP12;GNA13;ABR;RHOT2;WRN;PAK1;PRKAR2A;CHN2;TP53BP2;MAPK1;RICTOR;SRGAP3;SRGAP2;MTA2;ATRIP;SLC15A4;PAK2;LYN;MYO9B;ARHGAP26;MAPK14;MTOR;HIPK2;TBCK;ARHGAP30;BCL3;MDM2;MDM4;ATM;RAD1;TAF6
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	46/267	5.405176e-07	1.610872e-04	0	0	2.441740e+00	3.523611e+01	OTUD4;USP13;USP36;USP14;VCP;USP15;INO80D;USP38;TRRAP;MINDY2;USP10;USP33;USP11;USP34;USP12;TNFAIP3;HIF1A;PSMD9;BABAM2;EP300;RCE1;USP46;ZRANB1;USP7;SMAD4;SMAD3;USP42;USP9X;USP4;DDX58;SIAH2;USP22;INO80;STAM;ACTR8;SMAD7;ASXL1;APC;TRAF6;PSME4;OTULIN;MDM2;MDM4;STAM2;OGT;OTUD3
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	75/525	5.501613e-07	1.610872e-04	0	0	1.967346e+00	2.835547e+01	RNF10;TRIM73;PSMD9;NPEPPS;HERC2;UBE2Q2;RNF19A;TRIM24;RNF111;SHPRH;USP7;WSB1;AREL1;FBXW11;MSL2;RC3H1;TRPC4AP;CDC34;TRAF6;PSME4;UBE2V1;THOP1;CUL9;RNF31;KLHL18;VCP;PRKDC;TNKS;RNF38;CUL1;UBR2;DTX2;DTX3;HIF1A;FBXO44;FBXO41;RNF213;RMND5A;TNKS2;UBR5;RBBP6;VHL;LONRF1;TRIM44;ANKIB1;TRIM41;USP9X;RNF25;SMURF1;SIAH2;USP22;SYVN1;FBXL17;HUWE1;WWP1;WWP2;UBE2G2;KLHL24;CNOT4;CUL4A;PINK1;ITCH;RNF103;TRIM39;UBE2S;UVSSA;OTULIN;MDM2;BCL2;TPP2;UBA1;FBXL5;RNF220;RNF187;TRIM34
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	116/948	2.100571e-06	5.766068e-04	0	0	1.655366e+00	2.164110e+01	RB1;RIF1;AHR;NR3C1;BACH1;ELK3;DCAF1;EPC1;EP300;DPF3;KAT8;KAT7;MEF2A;SMARCC2;ZGPAT;KDM2A;FBXW11;SFMBT2;ZNF10;RUNX3;HIC1;ZNF91;ILF3;KAT6B;DDIT3;KAT6A;ERF;MZF1;EZR;ZNF431;KHDRBS1;URI1;DDX5;NOTCH1;CTBP1;PSEN1;MBTD1;NACC2;INPP5K;E4F1;ZBTB7A;SKIL;ZNF266;BPTF;CREBBP;ZFHX3;SMAD4;ZNF141;SMAD3;ZBTB16;IRF2BP2;NR1D2;PARP15;TRERF1;NFKB1;SMAD7;DAB2;BCL6;BCL3;MDM2;MAP3K10;ZNF778;MDM4;MXD1;RCOR1;EZH2;MXD4;CREBZF;CTCF;CHD3;PHF6;SCML4;SIN3B;SIN3A;LRRFIP1;ZHX2;RING1;SIRT7;CBFA2T2;ETV6;DUSP22;SFPQ;ZEB1;MDFIC;IRF1;TRAF6;IRF7;CRY1;LCOR;PLCB1;MCPH1;HDAC4;CEBPB;BTAF1;MTA1;CUX1;TBX21;NSD1;MXI1;NRIP1;ZNF746;FLNA;VHL;MTA2;SPEN;USP9X;STAT3;WWP1;WWP2;KLF4;HINFP;SKI;PER1;NFIC;ZNF217;FOSB
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	60/409	3.143659e-06	8.121735e-04	0	0	2.020841e+00	2.560430e+01	TRIM73;HERC2;UBE2Q2;TRIM24;RNF111;NUP214;SHPRH;USP7;AREL1;NUP210;FBXW11;MSL2;TRPC4AP;PIAS2;CDC34;NUP98;STX1A;CUL9;KLHL18;NUP205;VCP;PRKDC;UBA5;RNF38;CUL1;UBR2;DTX2;DTX3;HIF1A;RNF213;VHL;TRIM44;RANBP2;TRIM41;USP9X;RNF25;SMURF1;SYVN1;FBXL17;HUWE1;WWP1;WWP2;NUP153;UBE2G2;KLHL24;CNOT4;CUL4A;PINK1;ITCH;RNF103;TRIM39;UBE2S;UVSSA;OTULIN;MDM2;UBA1;FBXL5;RNF220;RNF187;TRIM34
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	45/276	3.346850e-06	8.136606e-04	0	0	2.282524e+00	2.877690e+01	OTUD4;USP13;USP36;USP14;VCP;USP15;INO80D;USP38;TRRAP;USP10;USP33;USP11;USP34;USP12;TNFAIP3;HIF1A;SENP6;PSMD9;BABAM2;EP300;RCE1;USP46;ZRANB1;USP7;SMAD4;SMAD3;USP42;USP9X;USP4;DDX58;SIAH2;USP22;INO80;STAM;ACTR8;SMAD7;ASXL1;APC;TRAF6;PSME4;MDM2;MDM4;STAM2;OGT;OTUD3
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	37/209	3.519934e-06	8.136606e-04	0	0	2.515715e+00	3.159001e+01	RB1;KHDRBS1;CDKN1A;CTDP1;CCNH;DCTN1;CUL1;EPS8;SPAST;TUBA1A;CCND2;CEP70;CNTRL;CEP250;CEP192;PCNT;CDK5RAP2;CLASP2;FBXW11;ODF2;CEP152;FBXL17;HAUS6;HAUS5;TUBB4B;HINFP;CUL4A;CDC34;LATS2;RPS6KB1;UBE2S;AKAP9;PPP2R2D;PLCB1;SFI1;FBXL6;PAFAH1B1
GO_Biological_Process_2021	cytosolic transport (GO:0016482)	25/116	3.890992e-06	8.544618e-04	0	0	3.202447e+00	3.989239e+01	STX16;DCTN1;ARL1;VPS26B;WASHC2A;EEA1;CLN3;LAMP1;AP1G1;VPS52;STX6;ANKFY1;ERC1;TBC1D17;SPAG9;MON2;RIC1;VPS13C;VPS13A;LMTK2;GAK;MYO1D;HOOK2;PIK3C3;TBC1D23
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	23/102	4.192825e-06	8.768993e-04	0	0	3.391689e+00	4.199635e+01	NSF;GSK3B;VCP;AREL1;SF3B3;TIPARP;SMURF1;FAF1;ODC1;CYP51A1;AXIN1;HUWE1;TNFAIP3;WWP1;WWP2;HMGCR;SORL1;AZIN1;ITCH;APC;MDM2;FLNA;MDM4
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	23/103	4.995353e-06	9.972541e-04	0	0	3.349110e+00	4.088259e+01	RB1;KDM6B;HDAC4;KDM5B;SMARCC1;SMARCC2;KDM5D;SMARCA5;BAZ2A;CHD4;INO80;CHD3;ACTR8;BAZ1B;ARID1A;ARID1B;PAK1;TADA2A;MTA2;ZBTB7A;MPND;BPTF;KDM6A
GO_Biological_Process_2021	double-strand break repair (GO:0006302)	31/164	5.374312e-06	1.026260e-03	0	0	2.721185e+00	3.301853e+01	VCP;BLM;PAXIP1;RIF1;PRKDC;SMC6;SAMHD1;BABAM2;ZFYVE26;WRN;HERC2;MTA1;PAXX;RAD21;REV3L;TP53BP1;KDM2A;POLM;XRCC2;SMARCA5;INO80;ACTR8;BAZ1B;PALB2;IFFO1;SETX;RAD52;SFPQ;ATM;ERCC5;DNA2
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	19/76	5.737590e-06	1.049979e-03	0	0	3.878038e+00	4.680200e+01	RBM38;KHDRBS1;RBM39;MBNL1;MBNL2;AHNAK;YTHDC1;AKAP17A;CLK4;PTBP2;PTBP3;ERN1;HNRNPL;SETX;POLR2A;ZNF326;SLC38A2;SRSF10;FAM50A
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	19/77	7.052714e-06	1.239021e-03	0	0	3.810968e+00	4.520608e+01	TOMM70;SETD2;CREBBP;DDX3X;DDX58;DHX9;PRKDC;RIOK3;PTPN11;NFKB1;NFKB2;POLR3A;DHX33;IRF1;DHX36;IRF7;EP300;LRRFIP1;TRIM56
