Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Interferon Gamma Response	27/200	4.952773e-03	2.197410e-02	0	0	1.813448e+00	9.625435e+00	RNF31;CDKN1A;NLRC5;TNFAIP3;ADAR;NOD1;SAMHD1;HIF1A;IFIT2;RNF213;APOL6;CASP8;STAT4;UPP1;JAK2;CMKLR1;AUTS2;DDX58;STAT2;STAT3;TOR1B;NFKB1;LATS2;IRF1;IRF7;LCP2;PTPN6
MSigDB_Hallmark_2020	Cholesterol Homeostasis	13/74	5.381413e-03	2.197410e-02	0	0	2.469466e+00	1.290247e+01	ERRFI1;IDI1;GSTM2;JAG1;HMGCS1;CHKA;CYP51A1;HMGCR;PNRC1;SQLE;ATXN2;MVD;LDLR
MSigDB_Hallmark_2020	Protein Secretion	15/96	8.904755e-03	3.258841e-02	0	0	2.146204e+00	1.013259e+01	ARFGEF2;MON2;STX16;ADAM10;ATP1A1;STAM;CLCN3;RAB22A;IGF2R;GALC;AP1G1;GNAS;MAPK1;ATP7A;DNM1L
MSigDB_Hallmark_2020	Complement	26/200	9.310975e-03	3.258841e-02	0	0	1.735046e+00	8.114052e+00	USP14;CEBPB;USP15;ITGAM;PREP;TNFAIP3;CBLB;PSEN1;PIK3CG;DOCK10;AKAP10;RCE1;JAK2;LYN;DUSP5;HSPA5;ERAP2;PRKCD;ZEB1;KIF2A;IRF1;MAFF;IRF7;LCP2;CD46;C1QC
MSigDB_Hallmark_2020	Notch Signaling	7/32	1.163031e-02	3.799233e-02	0	0	3.238590e+00	1.442514e+01	NOTCH1;JAG1;MAML2;FBXW11;CUL1;DTX2;PRKCA
MSigDB_Hallmark_2020	Unfolded Protein Response	16/113	1.746649e-02	5.349113e-02	0	0	1.911210e+00	7.735566e+00	TSPYL2;NOP14;CEBPB;HSPA5;DCTN1;EIF4A3;ARFGAP1;HSP90B1;EDC4;ERN1;CNOT4;DNAJC3;SLC7A5;EXOSC10;MTREX;HYOU1
MSigDB_Hallmark_2020	TGF-beta Signaling	9/54	2.600813e-02	7.455479e-02	0	0	2.313674e+00	8.443396e+00	SKI;SMAD3;APC;SLC20A1;SMURF1;XIAP;SKIL;HIPK2;SMAD7
MSigDB_Hallmark_2020	Androgen Response	14/100	2.738747e-02	7.455479e-02	0	0	1.884956e+00	6.781448e+00	IDI1;HMGCS1;ELOVL5;INSIG1;NGLY1;GSR;ZBTB10;ACSL3;HMGCR;ELL2;ANKH;AKT1;RRP12;SLC38A2
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	22/199	7.454464e-02	1.922467e-01	0	0	1.439328e+00	3.737010e+00	AHNAK;ODC1;NOP2;HUWE1;RORA;SLC2A3;AHR;SLC1A5;TRAF1;LCLAT1;IGF2R;HIPK2;TTC39B;KLF6;CCND2;P4HA1;SNX14;MAPKAPK2;MAFF;BCL2;MXD1;PLEC
MSigDB_Hallmark_2020	UV Response Up	18/158	7.970153e-02	1.952687e-01	0	0	1.488104e+00	3.764110e+00	LYN;CHKA;PRKCD;CLTB;DDX21;HSPA13;GLS;PTPRD;NXF1;CDC34;POLG2;PPAT;IRF1;AGO2;FOSB;IL6ST;SQSTM1;GRINA
MSigDB_Hallmark_2020	E2F Targets	21/200	1.191303e-01	2.779707e-01	0	0	1.357542e+00	2.888221e+00	HELLS;NUP205;CDKN1A;PRKDC;PSIP1;NUP153;CTPS1;SMC6;CTCF;KIF22;MKI67;SMC4;ILF3;DDX39A;XPO1;UBE2S;RAD21;LUC7L3;NCAPD2;RAD1;EZH2
MSigDB_Hallmark_2020	Myc Targets V2	7/58	1.776412e-01	3.956555e-01	0	0	1.585298e+00	2.739379e+00	SUPV3L1;TCOF1;PRMT3;NOP2;RRP12;GNL3;SRM
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	5/42	2.415272e-01	5.027815e-01	0	0	1.560042e+00	2.216466e+00	NOTCH1;CCND2;JAG1;CUL1;AXIN1
MSigDB_Hallmark_2020	Inflammatory Response	19/200	2.462603e-01	5.027815e-01	0	0	1.213007e+00	1.699867e+00	LYN;CDKN1A;CALCRL;ATP2A2;AHR;PSEN1;ATP2B1;ATP2C1;SLC4A4;HIF1A;NFKB1;PTPRE;KLF6;IRF1;IRF7;LCP2;MXD1;LDLR;CMKLR1
MSigDB_Hallmark_2020	Apical Surface	5/44	2.725004e-01	5.260209e-01	0	0	1.479879e+00	1.924013e+00	LYN;CRYBG1;ADAM10;MAL;ADIPOR2
MSigDB_Hallmark_2020	Fatty Acid Metabolism	15/158	2.791131e-01	5.260209e-01	0	0	1.211568e+00	1.546129e+00	IDI1;CPT1A;HMGCS1;ELOVL5;ODC1;CPOX;DLST;ADIPOR2;MCEE;ACOX1;TP53INP2;ACOT2;SERINC1;D2HGDH;MLYCD
MSigDB_Hallmark_2020	Hedgehog Signaling	4/36	3.229102e-01	5.813727e-01	0	0	1.442525e+00	1.630603e+00	TLE3;ADGRG1;RASA1;MYH9
MSigDB_Hallmark_2020	Allograft Rejection	18/200	3.322130e-01	5.813727e-01	0	0	1.142063e+00	1.258530e+00	LYN;IGSF6;ITGAL;HIF1A;IL27RA;IKBKB;ZAP70;CCND2;BCL3;STAT4;IRF7;AKT1;FLNA;LCP2;CSK;PTPN6;JAK2;EIF4G3
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	5/49	3.527222e-01	5.959789e-01	0	0	1.311354e+00	1.366528e+00	FES;TXNRD1;GSR;OXSR1;SCAF4
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	8/87	3.922364e-01	6.406527e-01	0	0	1.168574e+00	1.093658e+00	IRF1;STAT2;STAT3;PTPN11;TYK2;IL6ST;STAM2;IL17RA
MSigDB_Hallmark_2020	Adipogenesis	17/200	4.297781e-01	6.580977e-01	0	0	1.071983e+00	9.052749e-01	PTCD3;PPP1R15B;MIGA2;RIOK3;APLP2;ATL2;VEGFB;BAZ2A;ABCB8;SLC1A5;ADIPOR2;GPHN;LIPE;BCL6;ACOX1;CMPK1;G3BP2
MSigDB_Hallmark_2020	Estrogen Response Early	17/200	4.297781e-01	6.580977e-01	0	0	1.071983e+00	9.052749e-01	TIPARP;ELOVL5;SIAH2;KLF4;UGCG;SLC7A5;ABLIM1;NRIP1;BCL2;BLVRB;FLNB;RRP12;JAK2;IL6ST;NBL1;MYBL1;SLC19A2
MSigDB_Hallmark_2020	Myc Targets V1	16/200	5.337321e-01	7.782598e-01	0	0	1.002752e+00	6.295890e-01	TOMM70;SMARCC1;SF3B3;IFRD1;ODC1;CUL1;DDX21;CTPS1;GNL3;SRM;XPO1;TFDP1;CANX;DHX15;ETF1;EIF3B
MSigDB_Hallmark_2020	DNA Repair	12/150	5.400170e-01	7.782598e-01	0	0	1.002745e+00	6.178460e-01	RAD52;POLR2A;RNMT;TAF1C;GTF2B;USP11;DCTN4;REV3L;ELOA;XPC;ERCC5;TAF6
MSigDB_Hallmark_2020	Pperoxisome	8/104	5.956854e-01	8.339595e-01	0	0	9.607473e-01	4.977080e-01	IDI1;SMARCC1;CTBP1;ELOVL5;ACOX1;LONP2;CTPS1;MLYCD
MSigDB_Hallmark_2020	Interferon Alpha Response	7/97	6.639178e-01	9.036659e-01	0	0	8.964268e-01	3.671737e-01	RNF31;CASP8;IRF1;STAT2;IRF7;ADAR;IFIT2
MSigDB_Hallmark_2020	Estrogen Response Late	14/200	7.335712e-01	9.459207e-01	0	0	8.667809e-01	2.685553e-01	ELOVL5;SIAH2;ATP2B4;KLF4;MAPK13;SLC7A5;NRIP1;BCL2;BLVRB;FLNB;PTPN6;JAK2;IL6ST;NBL1
MSigDB_Hallmark_2020	Myogenesis	14/200	7.335712e-01	9.459207e-01	0	0	8.667809e-01	2.685553e-01	RB1;MEF2A;CDKN1A;NOTCH1;AGL;TPM2;IFRD1;ABLIM1;KLF5;COL6A2;ADAM12;MYH9;LPIN1;MEF2D
MSigDB_Hallmark_2020	Angiogenesis	2/36	7.937935e-01	9.973303e-01	0	0	6.779098e-01	1.565510e-01	CCND2;JAG1
MSigDB_Hallmark_2020	Apical Junction	13/200	8.164814e-01	9.990153e-01	0	0	8.000142e-01	1.622038e-01	INSIG1;MSN;WASL;TRAF1;MAPK14;PKD1;MAPK13;RASA1;SYMPK;MYH9;MVD;PLCG1;NECTIN1
MSigDB_Hallmark_2020	Spermatogenesis	8/135	8.532627e-01	9.990153e-01	0	0	7.250045e-01	1.150494e-01	TLE4;PRKAR2A;IP6K1;LPIN1;STAM2;PIAS2;MTOR;EZH2
MSigDB_Hallmark_2020	Xenobiotic Metabolism	12/200	8.824163e-01	9.990153e-01	0	0	7.340426e-01	9.182238e-02	HES6;SLC6A6;PINK1;NPC1;ELOVL5;ACOX1;GSR;ATP2A2;BLVRB;SLC1A5;UPP1;LPIN2
MSigDB_Hallmark_2020	Glycolysis	12/200	8.824163e-01	9.990153e-01	0	0	7.340426e-01	9.182238e-02	PAXIP1;KIF2A;HSPA5;P4HA1;ZNF292;AGL;GFPT1;ECD;MXI1;B3GALT6;ME2;PHKA2
MSigDB_Hallmark_2020	KRAS Signaling Up	11/200	9.305288e-01	9.990153e-01	0	0	6.688532e-01	4.815895e-02	RBM4;NIN;CCND2;ANKH;USP12;TNFAIP3;TRAF1;LCP1;KLF4;PTBP2;CMKLR1
MSigDB_Hallmark_2020	Bile Acid Metabolism	5/112	9.502200e-01	9.990153e-01	0	0	5.373979e-01	2.744047e-02	LIPE;IDI1;NPC1;LONP2;MLYCD
MSigDB_Hallmark_2020	Oxidative Phosphorylation	9/200	9.817422e-01	9.990153e-01	0	0	5.407714e-01	9.964551e-03	TOMM70;SUPV3L1;GLUD1;CPT1A;RHOT2;OAT;OPA1;DLST;TCIRG1
MSigDB_Hallmark_2020	KRAS Signaling Dn	8/200	9.920766e-01	9.990153e-01	0	0	4.778547e-01	3.801294e-03	CAMK1D;ZBTB16;SIDT1;MTHFR;SLC16A7;COQ8A;PDCD1;SKIL
MSigDB_Hallmark_2020	Coagulation	4/138	9.963109e-01	9.990153e-01	0	0	3.425711e-01	1.266117e-03	USP11;MAFF;PREP;RAC1
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	6/200	9.990153e-01	9.990153e-01	0	0	3.542112e-01	3.489550e-04	DAB2;TPM2;COL6A2;ADAM12;FLNA;TNFAIP3
