Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	maturation of LSU-rRNA (GO:0000470)	3/26	1.141181e-03	3.924047e-02	0	0	1.646386e+01	1.115540e+02	RPL7A;RPL10A;RPL7
GO_Biological_Process_2021	mitochondrial respiratory chain complex I assembly (GO:0032981)	4/58	1.196121e-03	3.924047e-02	0	0	9.395062e+00	6.321629e+01	NDUFB8;DMAC2;NDUFA2;NDUFC2
GO_Biological_Process_2021	NADH dehydrogenase complex assembly (GO:0010257)	4/58	1.196121e-03	3.924047e-02	0	0	9.395062e+00	6.321629e+01	NDUFB8;DMAC2;NDUFA2;NDUFC2
GO_Biological_Process_2021	cristae formation (GO:0042407)	3/28	1.421150e-03	4.516592e-02	0	0	1.514522e+01	9.929646e+01	ATP5MC2;ATP5PO;ATP5ME
GO_Biological_Process_2021	fusion of virus membrane with host plasma membrane (GO:0019064)	2/8	1.725395e-03	4.876213e-02	0	0	4.184388e+01	2.662233e+02	CXCR4;PPIA
GO_Biological_Process_2021	positive regulation of MHC class II biosynthetic process (GO:0045348)	2/8	1.725395e-03	4.876213e-02	0	0	4.184388e+01	2.662233e+02	IFNG;TMEM106A
GO_Biological_Process_2021	membrane fusion involved in viral entry into host cell (GO:0039663)	2/8	1.725395e-03	4.876213e-02	0	0	4.184388e+01	2.662233e+02	CXCR4;PPIA
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	4/64	1.726093e-03	4.876213e-02	0	0	8.452991e+00	5.377704e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	positive regulation of ATP biosynthetic process (GO:2001171)	2/9	2.206727e-03	6.065517e-02	0	0	3.586438e+01	2.193553e+02	TMSB4X;ENO1
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	3/33	2.298652e-03	6.151919e-02	0	0	1.261783e+01	7.665880e+01	IFNG;TMSB4X;ENO1
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	5/116	2.419108e-03	6.308289e-02	0	0	5.733508e+00	3.454069e+01	PSMA2;TMSB4X;PSME1;CD27;PSMB9
GO_Biological_Process_2021	secretory granule organization (GO:0033363)	2/10	2.743947e-03	6.644271e-02	0	0	3.137975e+01	1.850890e+02	SRGN;BLOC1S1
GO_Biological_Process_2021	modulation by symbiont of host process (GO:0044003)	2/10	2.743947e-03	6.644271e-02	0	0	3.137975e+01	1.850890e+02	ENO1;UBA52
GO_Biological_Process_2021	myelin maintenance (GO:0043217)	2/10	2.743947e-03	6.644271e-02	0	0	3.137975e+01	1.850890e+02	CXCR4;SOD1
GO_Biological_Process_2021	positive regulation of myeloid leukocyte differentiation (GO:0002763)	3/36	2.955903e-03	6.832167e-02	0	0	1.146902e+01	6.679502e+01	IFNG;ID2;EVI2B
GO_Biological_Process_2021	macrophage activation (GO:0042116)	3/36	2.955903e-03	6.832167e-02	0	0	1.146902e+01	6.679502e+01	IFNG;AIF1;TMEM106A
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	4/75	3.085443e-03	6.973102e-02	0	0	7.139401e+00	4.127330e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	5/129	3.821908e-03	8.265521e-02	0	0	5.129032e+00	2.855335e+01	IFNG;RPS27L;EIF3E;RPL26;TMEM106A
GO_Biological_Process_2021	regulation of MHC class II biosynthetic process (GO:0045346)	2/12	3.982404e-03	8.265521e-02	0	0	2.510127e+01	1.387063e+02	IFNG;TMEM106A
GO_Biological_Process_2021	energy coupled proton transport, down electrochemical gradient (GO:0015985)	2/12	3.982404e-03	8.265521e-02	0	0	2.510127e+01	1.387063e+02	ATP5PO;ATP5MC2
GO_Biological_Process_2021	mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	2/12	3.982404e-03	8.265521e-02	0	0	2.510127e+01	1.387063e+02	UQCR10;UQCRH
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	4/81	4.070382e-03	8.279156e-02	0	0	6.581086e+00	3.622242e+01	IFNG;RPS27L;EIF3E;RPL26
GO_Biological_Process_2021	cellular respiration (GO:0045333)	3/42	4.589294e-03	8.817479e-02	0	0	9.701617e+00	5.223379e+01	BLOC1S1;UQCR10;UQCRH
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	4/84	4.634346e-03	8.817479e-02	0	0	6.333333e+00	3.403698e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	entry into host (GO:0044409)	2/13	4.681847e-03	8.817479e-02	0	0	2.281818e+01	1.223982e+02	CXCR4;PPIA
GO_Biological_Process_2021	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	2/13	4.681847e-03	8.817479e-02	0	0	2.281818e+01	1.223982e+02	TMSB4X;ENO1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	4/87	5.248657e-03	9.705244e-02	0	0	6.103491e+00	3.204200e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	negative regulation of translational initiation (GO:0045947)	2/14	5.433588e-03	9.867783e-02	0	0	2.091561e+01	1.090782e+02	EIF4EBP2;EIF3E
GO_Biological_Process_2021	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	4/89	5.687125e-03	1.004938e-01	0	0	5.959276e+00	3.080678e+01	PSMA2;DMAC2;PSME1;PSMB9
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	5/143	5.899497e-03	1.004938e-01	0	0	4.605423e+00	2.363912e+01	PSMA2;PSME1;ANP32B;UBA52;PSMB9
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	4/90	5.915248e-03	1.004938e-01	0	0	5.889684e+00	3.021539e+01	NDUFB8;DMAC2;NDUFA2;NDUFC2
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	3/46	5.928840e-03	1.004938e-01	0	0	8.797363e+00	4.511223e+01	IFNG;PPIA;SOD1
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	3/48	6.677231e-03	1.109389e-01	0	0	8.405520e+00	4.210369e+01	IFNG;PPIA;SOD1
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	4/94	6.888584e-03	1.109389e-01	0	0	5.626781e+00	2.800949e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	3/49	7.071516e-03	1.109389e-01	0	0	8.222376e+00	4.071458e+01	IFNG;ID2;AIF1
GO_Biological_Process_2021	inner mitochondrial membrane organization (GO:0007007)	3/49	7.071516e-03	1.109389e-01	0	0	8.222376e+00	4.071458e+01	ATP5MC2;ATP5PO;ATP5ME
GO_Biological_Process_2021	regulation of ATP biosynthetic process (GO:2001169)	2/16	7.090488e-03	1.109389e-01	0	0	1.792586e+01	8.871510e+01	TMSB4X;ENO1
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	3/51	7.900822e-03	1.213408e-01	0	0	7.878981e+00	3.814048e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	2/17	7.993937e-03	1.213408e-01	0	0	1.672996e+01	8.079017e+01	GMFG;BRK1
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	4/100	8.538295e-03	1.263660e-01	0	0	5.273504e+00	2.511872e+01	RPS9;RPS27L;EIF3E;RPL26
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	2/18	8.946262e-03	1.263660e-01	0	0	1.568354e+01	7.397174e+01	ID2;CD27
GO_Biological_Process_2021	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	2/18	8.946262e-03	1.263660e-01	0	0	1.568354e+01	7.397174e+01	PPIA;SOD1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase I (GO:0006356)	2/18	8.946262e-03	1.263660e-01	0	0	1.568354e+01	7.397174e+01	POLR2K;POLR2L
GO_Biological_Process_2021	positive regulation of glial cell differentiation (GO:0045687)	2/18	8.946262e-03	1.263660e-01	0	0	1.568354e+01	7.397174e+01	ID2;CXCR4
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	3/54	9.248140e-03	1.288405e-01	0	0	7.414387e+00	3.472404e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	Rac protein signal transduction (GO:0016601)	2/19	9.946634e-03	1.366990e-01	0	0	1.476024e+01	6.805239e+01	BRK1;AIF1
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	3/57	1.072164e-02	1.453855e-01	0	0	7.001415e+00	3.175486e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	positive regulation of nitrogen compound metabolic process (GO:0051173)	2/20	1.099423e-02	1.471202e-01	0	0	1.393952e+01	6.287260e+01	IFNG;TMEM106A
GO_Biological_Process_2021	negative regulation of DNA recombination at telomere (GO:0048239)	2/22	1.322788e-02	1.681594e-01	0	0	1.254430e+01	5.425949e+01	POLR2K;POLR2L
GO_Biological_Process_2021	regulation of DNA recombination at telomere (GO:0072695)	2/22	1.322788e-02	1.681594e-01	0	0	1.254430e+01	5.425949e+01	POLR2K;POLR2L
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	2/22	1.322788e-02	1.681594e-01	0	0	1.254430e+01	5.425949e+01	IFNG;AIF1
GO_Biological_Process_2021	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	2/22	1.322788e-02	1.681594e-01	0	0	1.254430e+01	5.425949e+01	PSMA2;PSMB9
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	3/63	1.405507e-02	1.764693e-01	0	0	6.299363e+00	2.686535e+01	PPIA;POLR2K;POLR2L
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	3/64	1.466142e-02	1.796465e-01	0	0	6.195782e+00	2.616191e+01	ENO1;PPIA;TPT1
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	3/64	1.466142e-02	1.796465e-01	0	0	6.195782e+00	2.616191e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	9/482	1.570030e-02	1.900858e-01	0	0	2.440432e+00	1.013774e+01	IFNG;RPL23;ID2;RPS27L;EIF3E;RPL26;POLR2K;SOD1;POLR2L
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	3/66	1.591804e-02	1.904546e-01	0	0	5.998483e+00	2.483554e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	4/121	1.627440e-02	1.924542e-01	0	0	4.322376e+00	1.780024e+01	MT2A;IFNG;RPL13A;AIF1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	4/122	1.672406e-02	1.954985e-01	0	0	4.285528e+00	1.753170e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	5/188	1.774464e-02	2.037007e-01	0	0	3.465010e+00	1.396978e+01	PSMA2;ID2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	positive regulation of ion transmembrane transporter activity (GO:0032414)	2/26	1.822691e-02	2.037007e-01	0	0	1.045148e+01	4.185666e+01	NDUFA4;GLRX
GO_Biological_Process_2021	TOR signaling (GO:0031929)	2/26	1.822691e-02	2.037007e-01	0	0	1.045148e+01	4.185666e+01	RPS6;EIF4EBP2
GO_Biological_Process_2021	positive regulation of viral transcription (GO:0050434)	2/26	1.822691e-02	2.037007e-01	0	0	1.045148e+01	4.185666e+01	POLR2K;POLR2L
GO_Biological_Process_2021	DNA-templated transcription, termination (GO:0006353)	3/70	1.860790e-02	2.056982e-01	0	0	5.639224e+00	2.246762e+01	SNRPE;POLR2K;POLR2L
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	3/71	1.931730e-02	2.085598e-01	0	0	5.556013e+00	2.192822e+01	ID2;PSME1;AIF1
GO_Biological_Process_2021	regulation of hematopoietic stem cell differentiation (GO:1902036)	3/71	1.931730e-02	2.085598e-01	0	0	5.556013e+00	2.192822e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	2/27	1.958296e-02	2.085598e-01	0	0	1.003291e+01	3.946040e+01	TIFA;UBA52
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	5/194	2.002910e-02	2.085598e-01	0	0	3.353985e+00	1.311599e+01	PSMA2;TMSB4X;PSME1;CD27;PSMB9
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	4/129	2.008982e-02	2.085598e-01	0	0	4.044103e+00	1.580250e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	4/130	2.060221e-02	2.085598e-01	0	0	4.011803e+00	1.557525e+01	PSMA2;ID2;PSME1;PSMB9
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	3/73	2.078056e-02	2.085598e-01	0	0	5.396724e+00	2.090549e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	transcription-coupled nucleotide-excision repair (GO:0006283)	3/73	2.078056e-02	2.085598e-01	0	0	5.396724e+00	2.090549e+01	UBA52;POLR2K;POLR2L
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	2/28	2.098002e-02	2.085598e-01	0	0	9.646543e+00	3.727602e+01	IFNG;TMEM106A
GO_Biological_Process_2021	transcription by RNA polymerase III (GO:0006383)	2/28	2.098002e-02	2.085598e-01	0	0	9.646543e+00	3.727602e+01	POLR2K;POLR2L
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	4/131	2.112258e-02	2.085598e-01	0	0	3.980012e+00	1.535255e+01	PSMA2;PSME1;UBA52;PSMB9
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	3/74	2.153444e-02	2.105820e-01	0	0	5.320445e+00	2.042041e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	3/75	2.230315e-02	2.160219e-01	0	0	5.246285e+00	1.995176e+01	PSMA2;PSME1;PSMB9
GO_Biological_Process_2021	positive regulation of interleukin-6 production (GO:0032755)	3/76	2.308669e-02	2.209134e-01	0	0	5.174156e+00	1.949880e+01	IFNG;AIF1;TMEM106A
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	3/77	2.388508e-02	2.209134e-01	0	0	5.103977e+00	1.906081e+01	IFNG;DDT;TMEM106A
GO_Biological_Process_2021	RNA-dependent DNA biosynthetic process (GO:0006278)	2/30	2.389428e-02	2.209134e-01	0	0	8.956600e+00	3.344499e+01	PPIA;NOP10
GO_Biological_Process_2021	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	2/30	2.389428e-02	2.209134e-01	0	0	8.956600e+00	3.344499e+01	RPS16;RPS21
GO_Biological_Process_2021	termination of RNA polymerase I transcription (GO:0006363)	2/30	2.389428e-02	2.209134e-01	0	0	8.956600e+00	3.344499e+01	POLR2K;POLR2L
