Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cellular response to interleukin-18 (GO:0071351)	2/7	4.897826e-03	2.406553e-01	0	0	2.523205e+01	1.342084e+02	IL18RAP;IL18R1
GO_Biological_Process_2021	interleukin-18-mediated signaling pathway (GO:0035655)	2/7	4.897826e-03	2.406553e-01	0	0	2.523205e+01	1.342084e+02	IL18RAP;IL18R1
GO_Biological_Process_2021	positive regulation of vesicle fusion (GO:0031340)	2/7	4.897826e-03	2.406553e-01	0	0	2.523205e+01	1.342084e+02	ANXA1;DOC2B
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	5/71	5.166300e-03	2.408290e-01	0	0	4.810238e+00	2.532878e+01	SERPINA11;SERPINF1;TIMP1;VSIR;BIRC3
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	5/71	5.166300e-03	2.408290e-01	0	0	4.810238e+00	2.532878e+01	FGR;ARPC1A;CD3G;CD247;PLA2G6
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	5/72	5.482075e-03	2.491603e-01	0	0	4.738202e+00	2.466837e+01	FGR;ARPC1A;CD3G;CD247;PLA2G6
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	3/24	6.076055e-03	2.611034e-01	0	0	9.033073e+00	4.609938e+01	ITGAM;ITGB2;PDZK1
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	5/74	6.154088e-03	2.611034e-01	0	0	4.600394e+00	2.341894e+01	FGR;ARPC1A;CD3G;CD247;PLA2G6
GO_Biological_Process_2021	skeletal muscle tissue regeneration (GO:0043403)	2/8	6.462955e-03	2.611034e-01	0	0	2.102564e+01	1.060043e+02	ANXA1;EYS
GO_Biological_Process_2021	T-helper cell lineage commitment (GO:0002295)	2/8	6.462955e-03	2.611034e-01	0	0	2.102564e+01	1.060043e+02	SLAMF6;LY9
GO_Biological_Process_2021	positive regulation of isomerase activity (GO:0010912)	2/8	6.462955e-03	2.611034e-01	0	0	2.102564e+01	1.060043e+02	ITGAM;ITGB2
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	12/335	6.952685e-03	2.747822e-01	0	0	2.382015e+00	1.183534e+01	FGR;ANXA1;TMIGD2;IL1R1;POLR3GL;S100A13;CTNNB1;SLAMF6;LTB;LY9;SORL1;IL18R1
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	9/216	7.296844e-03	2.768666e-01	0	0	2.776764e+00	1.366255e+01	ITGB1;ITGAM;COL24A1;COL4A4;ITGB2;ICAM2;ICAM3;COL9A2;FBLN5
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	9/217	7.510963e-03	2.768666e-01	0	0	2.763272e+00	1.351625e+01	ITGB1;ITGAM;COL24A1;COL4A4;ITGB2;ICAM2;ICAM3;COL9A2;FBLN5
GO_Biological_Process_2021	regulation of cellular response to oxidative stress (GO:1900407)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	BMP7;FBLN5
GO_Biological_Process_2021	regulation of endothelial cell development (GO:1901550)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	ZDHHC21;VCL
GO_Biological_Process_2021	fucose catabolic process (GO:0019317)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	FUT7;FUT2
GO_Biological_Process_2021	regulation of vesicle fusion (GO:0031338)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	ANXA1;DOC2B
GO_Biological_Process_2021	L-fucose catabolic process (GO:0042355)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	FUT7;FUT2
GO_Biological_Process_2021	L-fucose metabolic process (GO:0042354)	2/9	8.223761e-03	2.768666e-01	0	0	1.802106e+01	8.651421e+01	FUT7;FUT2
GO_Biological_Process_2021	receptor clustering (GO:0043113)	3/28	9.391380e-03	3.043579e-01	0	0	7.586238e+00	3.541228e+01	ITGB2;FLNA;SYNJ2BP
GO_Biological_Process_2021	regulation of sodium ion transmembrane transport (GO:1902305)	3/28	9.391380e-03	3.043579e-01	0	0	7.586238e+00	3.541228e+01	FXYD1;FXYD5;SCN1B
GO_Biological_Process_2021	epidermal cell differentiation (GO:0009913)	4/53	9.542575e-03	3.043579e-01	0	0	5.171034e+00	2.405561e+01	ANXA1;JAG1;TXNIP;CTNNB1
GO_Biological_Process_2021	glycoprotein biosynthetic process (GO:0009101)	5/83	9.902132e-03	3.082647e-01	0	0	4.067712e+00	1.877251e+01	CHST9;FUT7;CHST12;FUT2;B4GALT5
GO_Biological_Process_2021	adherens junction assembly (GO:0034333)	2/10	1.017375e-02	3.082647e-01	0	0	1.576763e+01	7.234100e+01	CTNNB1;VCL
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	2/10	1.017375e-02	3.082647e-01	0	0	1.576763e+01	7.234100e+01	ANXA1;ITGB2
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	3/29	1.035518e-02	3.086185e-01	0	0	7.294089e+00	3.333594e+01	ITGAM;ITGB2;PDZK1
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	3/30	1.137426e-02	3.306226e-01	0	0	7.023580e+00	3.144037e+01	EPHX2;CYP2E1;LTC4S
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	8/194	1.179458e-02	3.306226e-01	0	0	2.740881e+00	1.216983e+01	RARG;TP53INP1;ATM;POU4F1;TP63;BCL2L14;TPT1;BIRC3
GO_Biological_Process_2021	mesonephros development (GO:0001823)	2/11	1.230659e-02	3.306226e-01	0	0	1.401496e+01	6.163246e+01	ZBTB16;BMP7
GO_Biological_Process_2021	positive regulation of chondrocyte differentiation (GO:0032332)	2/11	1.230659e-02	3.306226e-01	0	0	1.401496e+01	6.163246e+01	PKDCC;ZBTB16
GO_Biological_Process_2021	positive regulation of cytoplasmic transport (GO:1903651)	2/11	1.230659e-02	3.306226e-01	0	0	1.401496e+01	6.163246e+01	RAB21;SORL1
GO_Biological_Process_2021	positive regulation of integrin activation (GO:0033625)	2/11	1.230659e-02	3.306226e-01	0	0	1.401496e+01	6.163246e+01	RAP1B;PIEZO1
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	3/31	1.244913e-02	3.306226e-01	0	0	6.772393e+00	2.970443e+01	ANXA1;CD3G;CD247
GO_Biological_Process_2021	skeletal system development (GO:0001501)	7/158	1.254838e-02	3.306226e-01	0	0	2.949824e+00	1.291481e+01	RPS6KA3;PKDCC;SLC10A7;ZBTB16;BMP8B;COL9A2;BMP7
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	8/198	1.320903e-02	3.430574e-01	0	0	2.682628e+00	1.160734e+01	TSPAN15;FUT7;UBASH3B;PXN;IGFBP7;TIMP1;SYNJ2BP;WDR11
GO_Biological_Process_2021	regulation of astrocyte differentiation (GO:0048710)	2/12	1.461610e-02	3.579749e-01	0	0	1.261282e+01	5.329713e+01	EPHA4;BIN1
GO_Biological_Process_2021	regulation of sister chromatid cohesion (GO:0007063)	2/12	1.461610e-02	3.579749e-01	0	0	1.261282e+01	5.329713e+01	CTNNB1;WAPL
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	2/12	1.461610e-02	3.579749e-01	0	0	1.261282e+01	5.329713e+01	ITGAM;ITGB2
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	2/12	1.461610e-02	3.579749e-01	0	0	1.261282e+01	5.329713e+01	IL1R1;IL18R1
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	3/33	1.476794e-02	3.579749e-01	0	0	6.320257e+00	2.664176e+01	SLAMF6;LY9;VSIR
GO_Biological_Process_2021	protein lipidation (GO:0006497)	4/61	1.543274e-02	3.691675e-01	0	0	4.443463e+00	1.853486e+01	ZDHHC21;CWH43;SELENOK;PIGV
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	3/34	1.601259e-02	3.780635e-01	0	0	6.116067e+00	2.528614e+01	EPHA4;BIN1;SORL1
GO_Biological_Process_2021	negative regulation of stem cell differentiation (GO:2000737)	2/13	1.709624e-02	3.984739e-01	0	0	1.146562e+01	4.665242e+01	JAG1;N4BP2L2
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	6/133	1.863542e-02	4.125212e-01	0	0	3.000153e+00	1.194869e+01	PPP1CB;RIPOR2;EPHA4;FUT7;ATM;FUT2
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	6/133	1.863542e-02	4.125212e-01	0	0	3.000153e+00	1.194869e+01	ITGB1;PXN;SLC33A1;BMP8B;RPS27A;BMP7
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	3/36	1.867366e-02	4.125212e-01	0	0	5.744811e+00	2.286803e+01	CCSAP;CLASP1;B4GALT5
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	3/36	1.867366e-02	4.125212e-01	0	0	5.744811e+00	2.286803e+01	UBASH3B;FLNA;VCL
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	2/14	1.974111e-02	4.125212e-01	0	0	1.050962e+01	4.125079e+01	ITGB1;ITGB2
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	2/14	1.974111e-02	4.125212e-01	0	0	1.050962e+01	4.125079e+01	FLNA;TIMP1
GO_Biological_Process_2021	response to X-ray (GO:0010165)	2/14	1.974111e-02	4.125212e-01	0	0	1.050962e+01	4.125079e+01	ANXA1;ATM
GO_Biological_Process_2021	microvillus organization (GO:0032528)	2/14	1.974111e-02	4.125212e-01	0	0	1.050962e+01	4.125079e+01	RAP1B;FXYD5
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	2/14	1.974111e-02	4.125212e-01	0	0	1.050962e+01	4.125079e+01	ITGAM;ITGB2
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	10/300	2.065042e-02	4.191043e-01	0	0	2.200091e+00	8.536395e+00	ITGB1;ITGAM;COL24A1;COL4A4;ITGB2;ICAM2;ICAM3;COL9A2;TIMP1;FBLN5
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	14/482	2.067090e-02	4.191043e-01	0	0	1.916325e+00	7.433479e+00	CALCOCO1;RHOXF1;EPHX2;HPN;POU4F1;BMP7;VSIR;FGR;TMIGD2;RNF207;S100A13;ATM;EIF3E;RBMS3
GO_Biological_Process_2021	cell-matrix adhesion (GO:0007160)	5/100	2.074774e-02	4.191043e-01	0	0	3.336910e+00	1.293159e+01	ITGB1;SGCE;ITGB2;VCL;FBLN5
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	5/101	2.155747e-02	4.225440e-01	0	0	3.301982e+00	1.266981e+01	ITGB1;ITGAM;ITGB2;PDZK1;TP63
GO_Biological_Process_2021	response to estradiol (GO:0032355)	3/38	2.156482e-02	4.225440e-01	0	0	5.415985e+00	2.077947e+01	ANXA1;CTNNB1;POU4F1
GO_Biological_Process_2021	positive regulation of developmental process (GO:0051094)	7/177	2.200593e-02	4.225440e-01	0	0	2.617590e+00	9.989882e+00	RPS6KA3;ZBTB16;PLD6;BMP7;SORL1;CLASP1;B4GALT5
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	2/15	2.254498e-02	4.225440e-01	0	0	9.700690e+00	3.678738e+01	RAP1B;PIEZO1
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	2/15	2.254498e-02	4.225440e-01	0	0	9.700690e+00	3.678738e+01	ITGAM;ITGB2
GO_Biological_Process_2021	microvillus assembly (GO:0030033)	2/15	2.254498e-02	4.225440e-01	0	0	9.700690e+00	3.678738e+01	RAP1B;FXYD5
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	2/15	2.254498e-02	4.225440e-01	0	0	9.700690e+00	3.678738e+01	AUTS2;CTNNB1
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	3/40	2.468659e-02	4.410120e-01	0	0	5.122708e+00	1.896168e+01	FXYD1;FXYD5;SCN1B
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	3/40	2.468659e-02	4.410120e-01	0	0	5.122708e+00	1.896168e+01	PKDCC;ZBTB16;BMP7
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	4/71	2.546663e-02	4.410120e-01	0	0	3.778334e+00	1.386795e+01	ELOVL4;EPHX2;CYP2E1;LTC4S
GO_Biological_Process_2021	regulation of establishment of cell polarity (GO:2000114)	2/16	2.550222e-02	4.410120e-01	0	0	9.007326e+00	3.304779e+01	RAP1B;RIPOR2
GO_Biological_Process_2021	cellular response to sterol (GO:0036315)	2/16	2.550222e-02	4.410120e-01	0	0	9.007326e+00	3.304779e+01	GRAMD1B;RORC
GO_Biological_Process_2021	oligodendrocyte development (GO:0014003)	2/16	2.550222e-02	4.410120e-01	0	0	9.007326e+00	3.304779e+01	ZNF488;B4GALT5
GO_Biological_Process_2021	positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	2/16	2.550222e-02	4.410120e-01	0	0	9.007326e+00	3.304779e+01	FUT7;ITGB2
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	6/143	2.554185e-02	4.410120e-01	0	0	2.779742e+00	1.019453e+01	ITGB1;ITGAM;ITGB2;M6PR;SORL1;SNAP91
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	19/742	2.571357e-02	4.410120e-01	0	0	1.689275e+00	6.183990e+00	ITGB1;RARG;ANXA1;HPN;RNF157;PREX1;RPS6KA3;BIN1;RPS6KA2;TP53INP1;CTNNB1;FLNA;ATM;RPS27A;EVI2B;TP63;BCL2L14;TPT1;BIRC3
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	6/144	2.631454e-02	4.432873e-01	0	0	2.759458e+00	1.003790e+01	EPHA4;JAG1;TP53INP1;TIMP1;VCL;CLASP1
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	3/41	2.633390e-02	4.432873e-01	0	0	4.987646e+00	1.813956e+01	JAG1;ANXA1;TXNIP
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	12/408	2.833971e-02	4.726751e-01	0	0	1.935581e+00	6.897426e+00	FGR;ITGB1;EPHA4;IGSF10;JAG1;ANXA1;TP53INP1;FLNA;ATM;SORL1;VSIR;VCL
GO_Biological_Process_2021	negative regulation of amyloid-beta formation (GO:1902430)	2/17	2.860736e-02	4.728016e-01	0	0	8.406410e+00	2.987715e+01	BIN1;SORL1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	6/148	2.956012e-02	4.746938e-01	0	0	2.681178e+00	9.441310e+00	ITGAM;ITGB2;FLNA;PDZK1;SORL1;TP63
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	4/75	3.036158e-02	4.746938e-01	0	0	3.564743e+00	1.245727e+01	ITGB1;FGR;ITGB2;PRAM1
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	3/44	3.162015e-02	4.746938e-01	0	0	4.621990e+00	1.596417e+01	UBASH3B;FLNA;VCL
GO_Biological_Process_2021	regulation of establishment or maintenance of cell polarity (GO:0032878)	2/18	3.185506e-02	4.746938e-01	0	0	7.880609e+00	2.716098e+01	RAP1B;RIPOR2
GO_Biological_Process_2021	positive regulation of cartilage development (GO:0061036)	2/18	3.185506e-02	4.746938e-01	0	0	7.880609e+00	2.716098e+01	PKDCC;ZBTB16
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	9/278	3.209003e-02	4.746938e-01	0	0	2.129965e+00	7.325398e+00	RAP1B;ITGB1;FLNA;FXYD5;EMP3;CCDC66;LZTFL1;VCL;WDR11
GO_Biological_Process_2021	microtubule bundle formation (GO:0001578)	3/45	3.349639e-02	4.746938e-01	0	0	4.511713e+00	1.532321e+01	NAV1;CCDC66;CLASP1
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	4/78	3.437236e-02	4.746938e-01	0	0	3.419704e+00	1.152612e+01	MECP2;SERPINF1;CTNNB1;SYNJ2BP
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	7/195	3.470933e-02	4.746938e-01	0	0	2.364786e+00	7.947447e+00	TSPAN15;ITGB2;FLNA;PDZK1;SYNJ2BP;PRAM1;TSPAN32
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	2/19	3.524011e-02	4.746938e-01	0	0	7.416667e+00	2.481298e+01	AUTS2;CTNNB1
GO_Biological_Process_2021	detection of mechanical stimulus (GO:0050982)	2/19	3.524011e-02	4.746938e-01	0	0	7.416667e+00	2.481298e+01	CTNNB1;PIEZO1
GO_Biological_Process_2021	epoxygenase P450 pathway (GO:0019373)	2/19	3.524011e-02	4.746938e-01	0	0	7.416667e+00	2.481298e+01	EPHX2;CYP2E1
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	2/19	3.524011e-02	4.746938e-01	0	0	7.416667e+00	2.481298e+01	RNF125;BIRC3
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	2/19	3.524011e-02	4.746938e-01	0	0	7.416667e+00	2.481298e+01	BIN1;SORL1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	10/329	3.570196e-02	4.746938e-01	0	0	1.997092e+00	6.655408e+00	RAB21;ARL4C;ARL4A;UNC93B1;CTNNB1;FLNA;TMED7;FBLN5;VCL;WDR11
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	16/621	3.687130e-02	4.746938e-01	0	0	1.693361e+00	5.588635e+00	ITGB1;ANXA1;ITGAM;IL1R1;ITGB2;RORC;RAP1B;IL18RAP;TRAF5;TIMP1;LTB;RPS27A;IL7R;IL18R1;IRF9;BIRC3
GO_Biological_Process_2021	skin development (GO:0043588)	4/80	3.720916e-02	4.746938e-01	0	0	3.329372e+00	1.095763e+01	ANXA1;JAG1;TXNIP;TP63
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	3/47	3.741856e-02	4.746938e-01	0	0	4.306197e+00	1.414839e+01	FUT7;PIEZO1;BMP7
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	3/47	3.741856e-02	4.746938e-01	0	0	4.306197e+00	1.414839e+01	ITGAM;ITGB2;CTNNB1
GO_Biological_Process_2021	protein targeting to lysosome (GO:0006622)	2/20	3.875743e-02	4.746938e-01	0	0	7.004274e+00	2.276692e+01	M6PR;SORL1
GO_Biological_Process_2021	skeletal muscle contraction (GO:0003009)	2/20	3.875743e-02	4.746938e-01	0	0	7.004274e+00	2.276692e+01	TNNI2;RCSD1
GO_Biological_Process_2021	toll-like receptor 4 signaling pathway (GO:0034142)	2/20	3.875743e-02	4.746938e-01	0	0	7.004274e+00	2.276692e+01	ITGAM;ITGB2
