Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Cholesterol Homeostasis	3/74	1.105901e-01	3.396696e-01	0	0	2.664961e+00	5.868043e+00	JAG1;TP53INP1;CTNNB1
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	2/42	1.407599e-01	3.866331e-01	0	0	3.148397e+00	6.173061e+00	JAG1;CTNNB1
MSigDB_Hallmark_2020	Coagulation	4/138	1.722554e-01	3.866331e-01	0	0	1.882715e+00	3.311277e+00	ANXA1;HPN;S100A13;TIMP1
MSigDB_Hallmark_2020	Interferon Alpha Response	3/97	1.956521e-01	3.866331e-01	0	0	2.010536e+00	3.280023e+00	LPAR6;TXNIP;IRF9
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	5/199	2.040344e-01	3.866331e-01	0	0	1.625797e+00	2.584150e+00	CCND3;ARL4A;LTB;IL18R1;HOPX
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	5/200	2.068038e-01	3.866331e-01	0	0	1.617376e+00	2.548960e+00	JAG1;IL7R;FOSL2;BIRC3;B4GALT5
MSigDB_Hallmark_2020	Adipogenesis	5/200	2.068038e-01	3.866331e-01	0	0	1.617376e+00	2.548960e+00	ARL4A;CCNG2;EPHX2;LTC4S;TOB1
MSigDB_Hallmark_2020	Myogenesis	5/200	2.068038e-01	3.866331e-01	0	0	1.617376e+00	2.548960e+00	ITGB1;BIN1;FXYD1;TNNI2;IGFBP7
MSigDB_Hallmark_2020	Interferon Gamma Response	5/200	2.068038e-01	3.866331e-01	0	0	1.617376e+00	2.548960e+00	ARL4A;AUTS2;P2RY14;TXNIP;IRF9
MSigDB_Hallmark_2020	Glycolysis	5/200	2.068038e-01	3.866331e-01	0	0	1.617376e+00	2.548960e+00	TKTL1;CHST12;BIK;PYGL;SLC16A3
MSigDB_Hallmark_2020	Spermatogenesis	3/135	3.559760e-01	6.105510e-01	0	0	1.428968e+00	1.475970e+00	TKTL1;ARL4A;SNAP91
MSigDB_Hallmark_2020	Hypoxia	4/200	3.844827e-01	6.105510e-01	0	0	1.283081e+00	1.226441e+00	TKTL1;MAP3K1;CCNG2;FOSL2
MSigDB_Hallmark_2020	Apical Junction	4/200	3.844827e-01	6.105510e-01	0	0	1.283081e+00	1.226441e+00	ITGB1;SGCE;ICAM2;VCL
MSigDB_Hallmark_2020	UV Response Dn	3/144	3.943237e-01	6.105510e-01	0	0	1.337142e+00	1.244321e+00	INPP4B;ADD3;FBLN5
MSigDB_Hallmark_2020	Notch Signaling	1/32	3.975681e-01	6.105510e-01	0	0	2.025662e+00	1.868449e+00	JAG1
MSigDB_Hallmark_2020	Protein Secretion	2/96	4.463181e-01	6.617821e-01	0	0	1.336061e+00	1.077832e+00	RPS6KA3;M6PR
MSigDB_Hallmark_2020	Pperoxisome	2/104	4.877130e-01	6.834934e-01	0	0	1.230769e+00	8.837269e-01	EPHX2;TSPO
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	2/105	4.927510e-01	6.834934e-01	0	0	1.218758e+00	8.625773e-01	RPS6KA3;GNA14
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	1/49	5.399135e-01	7.255088e-01	0	0	1.307109e+00	8.056316e-01	IPCEF1
MSigDB_Hallmark_2020	TGF-beta Signaling	1/54	5.750005e-01	7.292951e-01	0	0	1.183495e+00	6.549277e-01	CTNNB1
MSigDB_Hallmark_2020	Complement	3/200	6.105726e-01	7.292951e-01	0	0	9.542984e-01	4.708108e-01	ITGAM;S100A13;TIMP1
MSigDB_Hallmark_2020	mTORC1 Signaling	3/200	6.105726e-01	7.292951e-01	0	0	9.542984e-01	4.708108e-01	ITGB2;M6PR;ADD3
MSigDB_Hallmark_2020	KRAS Signaling Dn	3/200	6.105726e-01	7.292951e-01	0	0	9.542984e-01	4.708108e-01	PNMT;KMT2D;ZBTB16
MSigDB_Hallmark_2020	DNA Repair	2/150	6.851585e-01	7.962653e-01	0	0	8.462405e-01	3.199678e-01	MPG;POLR3GL
MSigDB_Hallmark_2020	Myc Targets V1	2/200	8.245522e-01	8.932272e-01	0	0	6.309246e-01	1.217147e-01	RPL34;RPL14
MSigDB_Hallmark_2020	Xenobiotic Metabolism	2/200	8.245522e-01	8.932272e-01	0	0	6.309246e-01	1.217147e-01	IL1R1;CYP2E1
MSigDB_Hallmark_2020	Bile Acid Metabolism	1/112	8.309091e-01	8.932272e-01	0	0	5.634228e-01	1.043656e-01	EPHX2
MSigDB_Hallmark_2020	Fatty Acid Metabolism	1/158	9.187484e-01	9.406233e-01	0	0	3.974075e-01	3.367750e-02	LTC4S
MSigDB_Hallmark_2020	UV Response Up	1/158	9.187484e-01	9.406233e-01	0	0	3.974075e-01	3.367750e-02	CCND3
MSigDB_Hallmark_2020	Oxidative Phosphorylation	1/200	9.584494e-01	9.584494e-01	0	0	3.128582e-01	1.327722e-02	CYCS
