Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	51/1183	1.574786e-04	2.438949e-02	0	0	1.810007e+00	1.584882e+01	TCERG1;ICE1;CTCF;WDR43;PSMD9;ZXDC;NFATC2IP;EPC1;KAT8;HRAS;RNF111;IER2;YWHAH;ACTR2;MAP2K2;TESC;PTOV1;NME2;AXIN1;TNFRSF1A;DNM2;SFPQ;MDFIC;HOXB4;UBE2V1;SKAP1;CTBP2;ATF6B;PRKDC;LEF1;CXXC1;SERTAD1;DEAF1;PCBP1;TBX21;INPP5K;E2F4;BRD4;BRPF1;ALYREF;ECD;NFATC3;HMGA1;HNRNPAB;NFKB1;CDK9;DAB2;BCL3;TCEA1;PAXBP1;RNF187
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	47/1079	2.274052e-04	3.025018e-02	0	0	1.823681e+00	1.529846e+01	AHNAK;BNC2;LEF1;CXXC1;CTCF;CHD3;CRIP1;AFF4;CCAR2;ZNF280D;PPP2CA;GLI4;MTA1;HNRNPDL;SNRNP70;PCBP1;TBX21;HRAS;LYN;ZNF683;RBM38;HES6;CDK11A;MAP2K2;SETDB1;TESC;HMGA1;RC3H1;WWP2;SNF8;MIF;HNRNPAB;COQ7;NFKB1;PUM2;DNM2;HNRNPL;SFPQ;GON4L;CDK4;HGS;MATR3;UBE2V1;EZR;CGGBP1;RNF187;FAM50A
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	12/139	2.277282e-04	3.025018e-02	0	0	3.689040e+00	3.094130e+01	PPP2CA;PTPRE;PTPN18;PPP3CC;CTDP1;UBASH3B;PTPRA;CTDSP1;PPM1M;PTPN9;PTPN6;PHPT1
GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	9/82	2.319425e-04	3.025018e-02	0	0	4.797842e+00	4.015324e+01	PSENEN;VAV3;CDC42;LYN;ACTR2;ARPC1B;AP2A1;RAC1;HRAS
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	17/251	2.490927e-04	3.065771e-02	0	0	2.849461e+00	2.364393e+01	SPEN;SF3B3;PDCD7;ALYREF;DDX42;CWC25;HNRNPL;SFPQ;DDX39A;PUF60;SNRNP70;U2AF2;PCBP1;SRSF5;TXNL4A;SNRPB;SRSF9
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	6/36	2.656650e-04	3.065771e-02	0	0	7.753785e+00	6.383904e+01	UBASH3B;PLEK;FLNA;MYH9;TLN1;FERMT3
GO_Biological_Process_2021	regulation of cell size (GO:0008361)	5/24	2.953482e-04	3.065771e-02	0	0	1.018782e+01	8.280004e+01	RAP1GAP2;VAV3;PLEK;RAC1;EZR
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	12/143	2.963314e-04	3.065771e-02	0	0	3.575659e+00	2.904877e+01	GAK;DAB2;ITGAM;FCHSD2;ITGB2;CXCR2;CLTB;AP2A1;ARHGAP27;IGF2R;JCHAIN;DNM2
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	27/511	2.969270e-04	3.065771e-02	0	0	2.204498e+00	1.790499e+01	LEF1;CXXC1;CTCF;PSMD9;DEAF1;TBX21;ZXDC;EPC1;INPP5K;KAT8;RNF111;BRD4;YWHAH;BRPF1;MAP2K2;TESC;NME2;AXIN1;HMGA1;HNRNPAB;NFKB1;DNM2;MDFIC;BCL3;UBE2V1;SKAP1;RNF187
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	5/26	4.383421e-04	4.266281e-02	0	0	9.216605e+00	7.126750e+01	ITSN2;GAK;FCHSD2;CLTB;AP2A1
GO_Biological_Process_2021	Arp2/3 complex-mediated actin nucleation (GO:0034314)	4/15	4.493011e-04	4.266281e-02	0	0	1.405556e+01	1.083377e+02	ACTR2;ARPC1B;WHAMM;WASHC1
GO_Biological_Process_2021	rRNA processing (GO:0006364)	13/173	4.928261e-04	4.266281e-02	0	0	3.173182e+00	2.416490e+01	PRKDC;RPLP0;TSR3;WDR74;IMP4;THUMPD1;WDR43;RPL7A;TBL3;NHP2;DHX37;SRFBP1;RPL17
GO_Biological_Process_2021	actin filament organization (GO:0007015)	12/152	5.168920e-04	4.266281e-02	0	0	3.344240e+00	2.530812e+01	CDC42;SH3BP1;TMOD3;TPM1;INPPL1;RAC2;FLNA;RAC1;WHAMM;RHOC;DBN1;MYO1G
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	8/73	5.181396e-04	4.266281e-02	0	0	4.782031e+00	3.617733e+01	SH3BP1;TESK1;RAC2;RAC1;IQGAP1;F11R;RHOC;EZR
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	10/111	5.328734e-04	4.266281e-02	0	0	3.855223e+00	2.905769e+01	PPP2CA;CDKN2D;UVRAG;CCND3;MAP2K2;SERTAD1;HGS;TESK1;SNF8;LIME1
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	12/153	5.482677e-04	4.266281e-02	0	0	3.320350e+00	2.493167e+01	PPP2CA;PTPRE;PTPN18;PPP3CC;CTDP1;PTPRA;CTDSP1;PPM1M;INPP5K;PTPN9;PTPN6;PHPT1
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	6/41	5.509321e-04	4.266281e-02	0	0	6.644394e+00	4.985886e+01	FMNL1;PLEK;RAC2;RAC1;RHOC;EZR
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	4/16	5.871006e-04	4.408592e-02	0	0	1.288360e+01	9.585802e+01	PPP2CA;HGS;BCL3;PIBF1
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	17/274	6.807439e-04	4.780780e-02	0	0	2.591353e+00	1.889698e+01	SPEN;SF3B3;PDCD7;ALYREF;DDX42;CWC25;HNRNPL;SFPQ;DDX39A;PUF60;SNRNP70;U2AF2;PCBP1;SRSF5;TXNL4A;SNRPB;SRSF9
GO_Biological_Process_2021	mRNA processing (GO:0006397)	18/300	7.083601e-04	4.780780e-02	0	0	2.502388e+00	1.814872e+01	SPEN;TCERG1;SF3B3;PDCD7;ALYREF;DDX42;CWC25;HNRNPL;SFPQ;DDX39A;PUF60;SNRNP70;U2AF2;PCBP1;SRSF5;TXNL4A;SNRPB;SRSF9
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	11/136	7.144173e-04	4.780780e-02	0	0	3.429167e+00	2.484103e+01	GAK;PLEKHF1;PPIL2;TESC;DENND4C;INPP5K;FLNA;F11R;EZR;RAPGEF6;TNFRSF1A
GO_Biological_Process_2021	regulation of actin polymerization or depolymerization (GO:0008064)	5/29	7.432531e-04	4.780780e-02	0	0	8.063287e+00	5.809174e+01	FCHSD2;WDR1;SH3BP1;COTL1;DBN1
GO_Biological_Process_2021	regulation of protein targeting to membrane (GO:0090313)	5/29	7.432531e-04	4.780780e-02	0	0	8.063287e+00	5.809174e+01	ITGAM;ITGB2;INPP5K;MFF;HRAS
GO_Biological_Process_2021	ruffle organization (GO:0031529)	4/17	7.524230e-04	4.780780e-02	0	0	1.189194e+01	8.552936e+01	PLEK;TPM1;INPP5K;RAC1
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	6/44	8.111505e-04	5.012727e-02	0	0	6.118893e+00	4.354851e+01	UBASH3B;PLEK;FLNA;MYH9;TLN1;FERMT3
GO_Biological_Process_2021	endosomal vesicle fusion (GO:0034058)	3/8	8.293858e-04	5.012727e-02	0	0	2.315287e+01	1.642656e+02	VPS4A;VPS41;ANKFY1
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	11/140	9.088067e-04	5.324441e-02	0	0	3.322150e+00	2.326627e+01	GAK;PLEKHF1;PPIL2;TESC;DENND4C;INPP5K;FLNA;F11R;EZR;RAPGEF6;TNFRSF1A
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	13/185	9.239344e-04	5.324441e-02	0	0	2.949965e+00	2.061102e+01	EIF2B5;VAV3;KHDRBS1;RC3H1;CD3G;LIME1;NFKB1;MALT1;PSMD9;PSMA6;ZAP70;LCP2;SKAP1
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	11/141	9.636963e-04	5.377528e-02	0	0	3.296425e+00	2.289279e+01	ARHGAP9;VAV3;FGD3;CDC42;PREX1;FAM13B;SH3BP1;RAC2;ARHGEF1;RAC1;RHOC
GO_Biological_Process_2021	macroautophagy (GO:0016236)	10/120	9.804518e-04	5.377528e-02	0	0	3.538153e+00	2.451054e+01	UVRAG;VCP;HGS;VPS4A;VPS41;PLEKHM1;VDAC1;SNF8;AMBRA1;TOMM5
GO_Biological_Process_2021	regulation of cellular component size (GO:0032535)	5/31	1.019951e-03	5.377528e-02	0	0	7.442269e+00	5.126236e+01	RAP1GAP2;VAV3;RAC1;EZR;RAB22A
GO_Biological_Process_2021	negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	5/31	1.019951e-03	5.377528e-02	0	0	7.442269e+00	5.126236e+01	PPP2CA;SEMA4D;SH3BP5;PTPN6;PIBF1
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	9/102	1.160679e-03	5.992004e-02	0	0	3.762170e+00	2.542756e+01	VCP;SF3B3;HGS;ODC1;AXIN1;FLNA;WWP2;SNF8;HMGCR
GO_Biological_Process_2021	synapse pruning (GO:0098883)	3/9	1.220667e-03	6.173086e-02	0	0	1.929307e+01	1.294248e+02	CX3CR1;ITGAM;C1QC
GO_Biological_Process_2021	regulation of RNA metabolic process (GO:0051252)	7/65	1.276439e-03	6.326033e-02	0	0	4.681602e+00	3.119670e+01	RBM38;HNRNPL;AHNAK;SNRNP70;PCBP1;RC3H1;FAM50A
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	10/125	1.339413e-03	6.507971e-02	0	0	3.383447e+00	2.238327e+01	LYN;SCCPDH;WDR1;PLEK;FLNA;CTSW;QSOX1;ACTN4;TLN1;FERMT3
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	16/267	1.391832e-03	6.632613e-02	0	0	2.492923e+00	1.639629e+01	LYN;BRAP;CX3CR1;PTPN18;VCP;ARRDC1;SIAH2;CTNNBIP1;PLEK;WWP2;SIGIRR;PTPRE;UBASH3B;HGS;INPP5K;ZBTB7A
GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	9/106	1.522604e-03	7.118890e-02	0	0	3.606285e+00	2.339517e+01	BRAP;RASSF1;SETDB1;SIAH2;CCDC88C;RRAS2;RAC1;HRAS;RAPGEF6
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	5/34	1.569120e-03	7.200520e-02	0	0	6.671351e+00	4.307852e+01	CDC42;ACTR2;ABI3;RAC2;RAC1
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	3/10	1.711035e-03	7.360704e-02	0	0	1.653607e+01	1.053456e+02	TESC;LEF1;C1QC
GO_Biological_Process_2021	regulation of T-helper 17 cell differentiation (GO:2000319)	3/10	1.711035e-03	7.360704e-02	0	0	1.653607e+01	1.053456e+02	TBX21;RC3H1;MALT1
GO_Biological_Process_2021	actin nucleation (GO:0045010)	4/21	1.745830e-03	7.360704e-02	0	0	9.091970e+00	5.773878e+01	ACTR2;ARPC1B;WHAMM;WASHC1
GO_Biological_Process_2021	rRNA modification (GO:0000154)	4/21	1.745830e-03	7.360704e-02	0	0	9.091970e+00	5.773878e+01	DIMT1;TSR3;NHP2;THUMPD1
GO_Biological_Process_2021	regulation of protein modification process (GO:0031399)	6/51	1.782253e-03	7.360704e-02	0	0	5.165206e+00	3.269512e+01	PPP2CA;LYN;CDK9;SPRED1;CCDC88C;CCAR2
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	6/51	1.782253e-03	7.360704e-02	0	0	5.165206e+00	3.269512e+01	CDC42;PLEK;TPM1;TESK1;RAC1;RHOC
GO_Biological_Process_2021	negative regulation of phosphate metabolic process (GO:0045936)	4/22	2.091389e-03	8.263650e-02	0	0	8.586420e+00	5.297758e+01	CDKN2D;PLEK;TESK1;INPP5K
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	9/111	2.096873e-03	8.263650e-02	0	0	3.428622e+00	2.114537e+01	LYN;VAV3;PSMD9;PSMA6;NFATC3;LCP2;RAC1;NFKB1;MALT1
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	10/133	2.130478e-03	8.263650e-02	0	0	3.162079e+00	1.945124e+01	LYN;SPN;PPP2CA;ADGRG1;SEMA4D;TESC;TPM1;RAC2;CBLL1;SIPA1
GO_Biological_Process_2021	RNA processing (GO:0006396)	12/179	2.134276e-03	8.263650e-02	0	0	2.799643e+00	1.721676e+01	HNRNPL;PPP2CA;TCERG1;SFPQ;SF3B3;PDCD7;U2AF2;RBMS1;SRSF5;CCAR2;SNRPB;SRSF9
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	9/112	2.230105e-03	8.501847e-02	0	0	3.395159e+00	2.072985e+01	LYN;VAV3;PSMD9;PSMA6;NFATC3;LCP2;RAC1;NFKB1;MALT1
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	3/11	2.308511e-03	8.541424e-02	0	0	1.446832e+01	8.783936e+01	CDC42;SH3BP1;EZR
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	5/37	2.309425e-03	8.541424e-02	0	0	6.044980e+00	3.669760e+01	CDC42;ABI3;F11R;PHPT1;HRAS
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	11/158	2.401565e-03	8.751586e-02	0	0	2.912646e+00	1.756802e+01	EIF2B5;PSMD9;KHDRBS1;PSMA6;ZAP70;RC3H1;CD3G;LCP2;SKAP1;NFKB1;MALT1
GO_Biological_Process_2021	protein alkylation (GO:0008213)	4/23	2.481416e-03	8.911519e-02	0	0	8.134085e+00	4.879578e+01	METTL22;PRMT1;GSPT1;SNRPB
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	32/742	2.627963e-03	9.302988e-02	0	0	1.778388e+00	1.056637e+01	MTCH2;VCP;PRKDC;LEF1;DDX42;IER3IP1;MALT1;CCAR2;FGD3;PREX1;NUAK2;FLNA;ZBTB7A;PSENEN;VAV3;SEMA4D;SIAH2;SIGMAR1;NME2;ACTN4;MIF;NFKB1;DNM2;DAB2;STK17A;BCL3;YME1L1;PTPN6;ARHGEF1;ERCC5;VDAC1;BCL2L1
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	7/74	2.714823e-03	9.343515e-02	0	0	4.050854e+00	2.393661e+01	PSMA6;VCP;VPS4A;YME1L1;CTSW;STUB1;MALT1
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	7/74	2.714823e-03	9.343515e-02	0	0	4.050854e+00	2.393661e+01	CDC42;TPM1;TESK1;INPP5K;RAC1;F11R;RHOC
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	6/56	2.888866e-03	9.595295e-02	0	0	4.647490e+00	2.717337e+01	FGR;LYN;ZAP70;ABI3;PTPN6;TTL
GO_Biological_Process_2021	positive regulation of lamellipodium assembly (GO:0010592)	4/24	2.918631e-03	9.595295e-02	0	0	7.726984e+00	4.509963e+01	CDC42;ACTR2;RAC2;RAC1
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	4/24	2.918631e-03	9.595295e-02	0	0	7.726984e+00	4.509963e+01	ITGAM;ITGB2;MFF;HRAS
GO_Biological_Process_2021	regulation of actin filament depolymerization (GO:0030834)	3/12	3.020311e-03	9.595295e-02	0	0	1.286007e+01	7.461919e+01	WDR1;SH3BP1;PLEK
GO_Biological_Process_2021	regulation of sequestering of calcium ion (GO:0051282)	3/12	3.020311e-03	9.595295e-02	0	0	1.286007e+01	7.461919e+01	UBASH3B;ANXA6;LIME1
GO_Biological_Process_2021	Golgi localization (GO:0051645)	3/12	3.020311e-03	9.595295e-02	0	0	1.286007e+01	7.461919e+01	CDC42;UVRAG;TBCCD1
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	7/76	3.158495e-03	9.907281e-02	0	0	3.933032e+00	2.264506e+01	RBM38;HNRNPL;KHDRBS1;AHNAK;SNRNP70;U2AF2;FAM50A
GO_Biological_Process_2021	phosphorylation (GO:0016310)	20/400	3.289333e-03	1.018871e-01	0	0	2.061260e+00	1.178437e+01	LYN;PANK2;CDK11A;CERK;PRKDC;MATK;DGKZ;CDK9;FGR;STK10;ZAP70;NUAK2;GNPTAB;CDK4;STK17A;GRK6;PI4KA;COQ8B;CSNK1G2;CDK16
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	10/142	3.430347e-03	1.044856e-01	0	0	2.945114e+00	1.671380e+01	BRAP;RASSF1;ADGRG1;SETDB1;RAC2;RRAS2;ARHGEF1;RAC1;HRAS;RAPGEF6
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	15/266	3.457554e-03	1.044856e-01	0	0	2.332374e+00	1.321802e+01	LYN;SEMA4D;PRKDC;ITGB2;TESK1;AXIN1;PPP2CA;FGR;CCND3;DAB2;CCDC88C;INPP5K;RAC1;HRAS;BRD4
GO_Biological_Process_2021	RNA splicing (GO:0008380)	8/98	3.501345e-03	1.045341e-01	0	0	3.449244e+00	1.950413e+01	PPP2CA;TCERG1;SFPQ;SF3B3;PDCD7;TXNL4A;CCAR2;SNRPB
GO_Biological_Process_2021	cytoplasmic sequestering of protein (GO:0051220)	3/13	3.852892e-03	1.122585e-01	0	0	1.157347e+01	6.433610e+01	FLNA;GOPC;DBN1
GO_Biological_Process_2021	negative regulation of alcohol biosynthetic process (GO:1902931)	3/13	3.852892e-03	1.122585e-01	0	0	1.157347e+01	6.433610e+01	GFI1;PLEK;NFKB1
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	4/26	3.945220e-03	1.122585e-01	0	0	7.023810e+00	3.887855e+01	CDKN2D;MIF;CCAR2;BCL2L1
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	4/26	3.945220e-03	1.122585e-01	0	0	7.023810e+00	3.887855e+01	DAB2;ABI3;INPP5K;BCL2L1
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	22/464	3.986581e-03	1.122585e-01	0	0	1.951008e+00	1.077897e+01	SPEN;KHDRBS1;ZHX2;CTBP2;GFI1;LEF1;HMGA1;WWP2;CTCF;CCAR2;NCOR2;SFPQ;MDFIC;CCDC85B;DEAF1;TBX21;BCL3;EPC1;KAT8;INPP5K;ZBTB7A;RCOR1
GO_Biological_Process_2021	negative regulation of protein catabolic process (GO:0042177)	5/42	4.063025e-03	1.126617e-01	0	0	5.226748e+00	2.877757e+01	CST3;SF3B3;SNRNP70;FLNA;HMGCR
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	6/60	4.091830e-03	1.126617e-01	0	0	4.302346e+00	2.365758e+01	PSMA6;SIAH2;YME1L1;CTSW;AP2A1;MALT1
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	8/101	4.210982e-03	1.146683e-01	0	0	3.337462e+00	1.825612e+01	ITGAM;PPP3CC;ITGB2;PTPN9;MFF;HRAS;BBC3;YWHAH
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	18/354	4.335127e-03	1.167657e-01	0	0	2.094315e+00	1.139518e+01	VCP;ARRDC1;SIAH2;ZFAND2B;VPS4A;RC3H1;WWP2;PSMD9;PSMA6;RNF126;RNF125;MTA1;TBX21;RBBP6;STUB1;RNF111;ANAPC2;RNF187
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	10/148	4.600910e-03	1.225920e-01	0	0	2.816192e+00	1.515534e+01	ITGAM;PPP3CC;ICE1;ITGB2;RAC2;FLNA;MFF;HRAS;BBC3;YWHAH
GO_Biological_Process_2021	polarized epithelial cell differentiation (GO:0030859)	3/14	4.811991e-03	1.255170e-01	0	0	1.052079e+01	5.614573e+01	CDC42;SH3BP1;EZR
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	3/14	4.811991e-03	1.255170e-01	0	0	1.052079e+01	5.614573e+01	FGR;ITGAM;ITGB2
GO_Biological_Process_2021	positive regulation of stress fiber assembly (GO:0051496)	5/44	4.976841e-03	1.284647e-01	0	0	4.958200e+00	2.629313e+01	CDC42;TPM1;TESK1;RAC1;RHOC
GO_Biological_Process_2021	response to cytokine (GO:0034097)	10/150	5.054116e-03	1.291144e-01	0	0	2.775674e+00	1.467652e+01	SIGIRR;CDK9;PTPN18;IFITM1;IFITM2;YTHDC2;LEF1;PTPN9;PTPN6;BCL2L1
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	7/83	5.157616e-03	1.304140e-01	0	0	3.569493e+00	1.880152e+01	CDC42;ACTR2;RAC2;PLEKHM1;RAC1;HRAS;WASHC1
GO_Biological_Process_2021	G1/S transition of mitotic cell cycle (GO:0000082)	7/85	5.872989e-03	1.330168e-01	0	0	3.477609e+00	1.786584e+01	CDKN2D;KHDRBS1;CDK4;GFI1;GSPT1;BRD4;CDK16
GO_Biological_Process_2021	establishment of apical/basal cell polarity (GO:0035089)	3/15	5.902667e-03	1.330168e-01	0	0	9.643564e+00	4.949416e+01	CDC42;SH3BP1;EZR
GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	3/15	5.902667e-03	1.330168e-01	0	0	9.643564e+00	4.949416e+01	NCOR2;DAB2;ZBTB7A
GO_Biological_Process_2021	positive regulation of exosomal secretion (GO:1903543)	3/15	5.902667e-03	1.330168e-01	0	0	9.643564e+00	4.949416e+01	HGS;VPS4A;SNF8
GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)	5/46	6.027495e-03	1.330168e-01	0	0	4.715851e+00	2.410471e+01	SASH3;LYN;VAV3;RC3H1;MIF
GO_Biological_Process_2021	regulation of hippocampal neuron apoptotic process (GO:0110089)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	CX3CR1;ITGAM
GO_Biological_Process_2021	regulation of metaphase plate congression (GO:0090235)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	TTL;MAD1L1
GO_Biological_Process_2021	regulation of microglial cell mediated cytotoxicity (GO:1904149)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	CX3CR1;ITGAM
GO_Biological_Process_2021	regulation of neutrophil degranulation (GO:0043313)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	ITGAM;ITGB2
GO_Biological_Process_2021	regulation of sodium:proton antiporter activity (GO:0032415)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	TESC;ACTN4
GO_Biological_Process_2021	late endosome to lysosome transport (GO:1902774)	2/5	6.119415e-03	1.330168e-01	0	0	2.567721e+01	1.308585e+02	VPS41;PLEKHM1
