Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	19/1183	7.145031e-04	6.020197e-02	0	0	2.480834e+00	1.797097e+01	TCERG1;CITED2;TESC;LEF1;ECD;PTOV1;CTCF;FOS;NFKB1;TOX2;SFPQ;SERTAD3;SERTAD1;TBX21;PCBP1;SPP1;UBE2V1;IER2;RNF187
GO_Biological_Process_2021	regulation of neutrophil chemotaxis (GO:0090022)	3/25	7.187054e-04	6.020197e-02	0	0	1.945978e+01	1.408510e+02	CAMK1D;CCR7;RAC1
GO_Biological_Process_2021	positive regulation of granulocyte differentiation (GO:0030854)	2/6	7.369356e-04	6.020197e-02	0	0	7.090714e+01	5.114539e+02	TESC;LEF1
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	11/511	1.070887e-03	8.123443e-02	0	0	3.250962e+00	2.223420e+01	SERTAD3;CITED2;TBX21;TESC;LEF1;SPP1;CTCF;FOS;UBE2V1;NFKB1;RNF187
GO_Biological_Process_2021	inflammatory response (GO:0006954)	7/230	1.298740e-03	9.195082e-02	0	0	4.565521e+00	3.034410e+01	CCR7;FOS;RAC1;HDAC9;NFKB1;PTGDR;HNRNPA0
GO_Biological_Process_2021	nucleic acid metabolic process (GO:0090304)	4/71	1.637217e-03	1.084372e-01	0	0	8.561973e+00	5.492298e+01	HNRNPL;PCBP1;HNRNPA2B1;HNRNPA0
GO_Biological_Process_2021	regulation of respiratory burst (GO:0060263)	2/9	1.744074e-03	1.084372e-01	0	0	4.051224e+01	2.573148e+02	CAMK1D;RAC1
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	11/547	1.837918e-03	1.084372e-01	0	0	3.026974e+00	1.906728e+01	HIC2;HSPA8;RBM4;SFPQ;SCML4;CITED2;TBX21;LEF1;EIF4A3;CTCF;HDAC9
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	8/322	2.152459e-03	1.152249e-01	0	0	3.715943e+00	2.282014e+01	RBM4;CENPV;SETDB1;CITED2;EIF4A3;HDAC9;ZFP36L2;NFKB1
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	2/10	2.169960e-03	1.152249e-01	0	0	3.544643e+01	2.173946e+02	TESC;LEF1
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	4/83	2.900212e-03	1.466679e-01	0	0	7.257017e+00	4.240254e+01	FSCN1;CCR7;RAC1;KCTD17
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	2/12	3.153115e-03	1.522095e-01	0	0	2.835429e+01	1.633027e+02	CCR7;MERTK
GO_Biological_Process_2021	cellular biogenic amine metabolic process (GO:0006576)	2/13	3.709116e-03	1.641284e-01	0	0	2.577532e+01	1.442635e+02	ODC1;SRM
GO_Biological_Process_2021	polyamine metabolic process (GO:0006595)	2/13	3.709116e-03	1.641284e-01	0	0	2.577532e+01	1.442635e+02	ODC1;SRM
GO_Biological_Process_2021	histone H3 deacetylation (GO:0070932)	2/15	4.946845e-03	2.101420e-01	0	0	2.180769e+01	1.157772e+02	SFPQ;HDAC9
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	9/464	5.959926e-03	2.434401e-01	0	0	2.885681e+00	1.478247e+01	HIC2;HSPA8;SFPQ;SCML4;CITED2;TBX21;LEF1;CTCF;HDAC9
GO_Biological_Process_2021	ruffle organization (GO:0031529)	2/17	6.348125e-03	2.496929e-01	0	0	1.889810e+01	9.561672e+01	CCR7;RAC1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	9/482	7.569540e-03	2.871018e-01	0	0	2.773292e+00	1.354371e+01	HSPA8;CEBPD;DUSP1;LEF1;FSCN1;CCR7;FOS;ZFP36L2;NFKB1
GO_Biological_Process_2021	regulation of lymphocyte differentiation (GO:0045619)	2/20	8.746210e-03	3.094585e-01	0	0	1.574603e+01	7.462257e+01	TBX21;ZFP36L2
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	5/182	9.722430e-03	3.094585e-01	0	0	4.058105e+00	1.880250e+01	TBX21;LEF1;CCR7;RAC1;HDAC9
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	2/23	1.148568e-02	3.094585e-01	0	0	1.349456e+01	6.027552e+01	TUBA1A;HOOK1
GO_Biological_Process_2021	positive regulation of lamellipodium assembly (GO:0010592)	2/24	1.247204e-02	3.094585e-01	0	0	1.288052e+01	5.647162e+01	FSCN1;RAC1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	3/70	1.356526e-02	3.094585e-01	0	0	6.375282e+00	2.741526e+01	FSCN1;CCR7;RAC1
GO_Biological_Process_2021	gene expression (GO:0010467)	7/356	1.373901e-02	3.094585e-01	0	0	2.898504e+00	1.242738e+01	HNRNPL;RBM4;TESC;PABPC4;HNRNPA2B1;EIF4A3;RPL17
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	5/200	1.416381e-02	3.094585e-01	0	0	3.680142e+00	1.566661e+01	PCBP1;CTCF;AFF3;CRIP1;RNF187
GO_Biological_Process_2021	positive regulation of filopodium assembly (GO:0051491)	2/26	1.455123e-02	3.094585e-01	0	0	1.180595e+01	4.994012e+01	FSCN1;CCR7
GO_Biological_Process_2021	entrainment of circadian clock by photoperiod (GO:0043153)	2/27	1.564296e-02	3.094585e-01	0	0	1.133314e+01	4.712019e+01	RBM4;FBXL6
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	2/28	1.676874e-02	3.094585e-01	0	0	1.089670e+01	4.454832e+01	BANK1;ZFP36L2
GO_Biological_Process_2021	photoperiodism (GO:0009648)	2/28	1.676874e-02	3.094585e-01	0	0	1.089670e+01	4.454832e+01	RBM4;FBXL6
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	3/80	1.934706e-02	3.094585e-01	0	0	5.544520e+00	2.187432e+01	CITED2;CCR7;RAC1
GO_Biological_Process_2021	positive regulation of lamellipodium organization (GO:1902745)	2/32	2.160175e-02	3.094585e-01	0	0	9.441905e+00	3.620952e+01	FSCN1;RAC1
GO_Biological_Process_2021	positive regulation of telomere maintenance (GO:0032206)	2/32	2.160175e-02	3.094585e-01	0	0	9.441905e+00	3.620952e+01	PPP1R10;HNRNPA2B1
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	2/34	2.420897e-02	3.094585e-01	0	0	8.850893e+00	3.293446e+01	FSCN1;RAC1
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	2.420897e-02	3.094585e-01	0	0	8.850893e+00	3.293446e+01	SETDB1;WDR5
GO_Biological_Process_2021	regulation of muscle cell differentiation (GO:0051147)	2/35	2.555850e-02	3.094585e-01	0	0	8.582251e+00	3.146927e+01	RBM4;HDAC9
GO_Biological_Process_2021	positive regulation of myeloid leukocyte differentiation (GO:0002763)	2/36	2.693797e-02	3.094585e-01	0	0	8.329412e+00	3.010431e+01	TESC;LEF1
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	6/321	2.722083e-02	3.094585e-01	0	0	2.737115e+00	9.863940e+00	UBE2S;TBX21;SIAH2;KCTD17;RNF187;FBXL6
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	3/94	2.939665e-02	3.094585e-01	0	0	4.688197e+00	1.653468e+01	RBM4;EIF4A3;NFKB1
GO_Biological_Process_2021	ventricular septum development (GO:0003281)	2/38	2.978483e-02	3.094585e-01	0	0	7.865873e+00	2.763876e+01	CITED2;MATR3
GO_Biological_Process_2021	RNA splicing (GO:0008380)	3/98	3.268641e-02	3.094585e-01	0	0	4.489890e+00	1.535900e+01	TCERG1;SFPQ;BCAS2
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	2/41	3.426774e-02	3.094585e-01	0	0	7.259707e+00	2.449099e+01	FSCN1;CCR7
GO_Biological_Process_2021	negative regulation of interleukin-13 production (GO:0032696)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	LEF1
GO_Biological_Process_2021	negative regulation of interleukin-5 production (GO:0032714)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	LEF1
GO_Biological_Process_2021	cellular response to antibiotic (GO:0071236)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CRIP1
GO_Biological_Process_2021	negative regulation of response to food (GO:0032096)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	NENF
GO_Biological_Process_2021	cellular response to nicotine (GO:0071316)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	NFKB1
GO_Biological_Process_2021	cellular response to testosterone stimulus (GO:0071394)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	SPP1
GO_Biological_Process_2021	negative regulation of vitamin D biosynthetic process (GO:0010957)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	NFKB1
GO_Biological_Process_2021	regulation of microvillus assembly (GO:0032534)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	FSCN1
GO_Biological_Process_2021	regulation of miRNA metabolic process (GO:2000628)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	NFKB1
GO_Biological_Process_2021	determination of left/right asymmetry in lateral mesoderm (GO:0003140)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CITED2
GO_Biological_Process_2021	regulation of NK T cell proliferation (GO:0051140)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	RASAL3
GO_Biological_Process_2021	regulation of protein import (GO:1904589)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	HSPA8
GO_Biological_Process_2021	endothelin receptor signaling pathway (GO:0086100)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	BCAR3
GO_Biological_Process_2021	establishment of monopolar cell polarity (GO:0061162)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	FSCN1
GO_Biological_Process_2021	establishment of T cell polarity (GO:0001768)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CCR7
GO_Biological_Process_2021	regulation of sodium:proton antiporter activity (GO:0032415)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	TESC
GO_Biological_Process_2021	glucose import across plasma membrane (GO:0098708)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	SLC2A3
GO_Biological_Process_2021	positive regulation of gamma-delta T cell activation (GO:0046645)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	LEF1
GO_Biological_Process_2021	response to prostaglandin (GO:0034694)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CCR7
GO_Biological_Process_2021	response to salt stress (GO:0009651)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	KMO
GO_Biological_Process_2021	left/right axis specification (GO:0070986)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CITED2
GO_Biological_Process_2021	positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CITED2
GO_Biological_Process_2021	mature conventional dendritic cell differentiation (GO:0097029)	1/5	3.500272e-02	3.094585e-01	0	0	3.520213e+01	1.180091e+02	CCR7
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	2/42	3.581687e-02	3.094585e-01	0	0	7.077857e+00	2.356457e+01	LEF1;WDR5
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	12/948	3.763429e-02	3.094585e-01	0	0	1.866075e+00	6.120426e+00	HIC2;TCERG1;HSPA8;SFPQ;SCML4;CITED2;TBX21;LEF1;CHD3;CTCF;HDAC9;NFKB1
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	2/44	3.899465e-02	3.094585e-01	0	0	6.740136e+00	2.186723e+01	CCR7;RAC1
GO_Biological_Process_2021	protein K63-linked ubiquitination (GO:0070534)	2/44	3.899465e-02	3.094585e-01	0	0	6.740136e+00	2.186723e+01	UBE2S;UBE2V1
GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	3/106	3.981653e-02	3.094585e-01	0	0	4.139485e+00	1.334352e+01	SETDB1;SIAH2;RAC1
GO_Biological_Process_2021	positive regulation of RNA metabolic process (GO:0051254)	2/45	4.062240e-02	3.094585e-01	0	0	6.583056e+00	2.108840e+01	SLC38A2;NFKB1
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	6/354	4.083300e-02	3.094585e-01	0	0	2.473377e+00	7.910515e+00	UBE2S;TBX21;SIAH2;RBBP6;KCTD17;RNF187
GO_Biological_Process_2021	protein localization to perinuclear region of cytoplasm (GO:1905719)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	HOOK1
GO_Biological_Process_2021	negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	PPP1R10
GO_Biological_Process_2021	adherens junction maintenance (GO:0034334)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	KIFC3
GO_Biological_Process_2021	negative regulation of fibroblast migration (GO:0010764)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	RAC1
GO_Biological_Process_2021	axo-dendritic transport (GO:0008088)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	HSPA8
GO_Biological_Process_2021	negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	HDAC9
GO_Biological_Process_2021	negative regulation of meiotic cell cycle (GO:0051447)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	DUSP1
GO_Biological_Process_2021	negative regulation of monocyte chemotaxis (GO:0090027)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	DUSP1
GO_Biological_Process_2021	cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	ZFP36L2
GO_Biological_Process_2021	regulation of hyaluronan biosynthetic process (GO:1900125)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	NFKB1
GO_Biological_Process_2021	regulation of hydrogen peroxide metabolic process (GO:0010310)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	RAC1
GO_Biological_Process_2021	negative regulation of vitamin metabolic process (GO:0046137)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	NFKB1
GO_Biological_Process_2021	nucleotide transport (GO:0006862)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	SLC25A36
GO_Biological_Process_2021	regulation of mitotic sister chromatid segregation (GO:0033047)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	DUSP1
GO_Biological_Process_2021	regulation of mitotic spindle checkpoint (GO:1903504)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	DUSP1
GO_Biological_Process_2021	embryonic hindlimb morphogenesis (GO:0035116)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	AFF3
GO_Biological_Process_2021	positive regulation of antigen processing and presentation (GO:0002579)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	CCR7
GO_Biological_Process_2021	establishment of lymphocyte polarity (GO:0001767)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	CCR7
GO_Biological_Process_2021	free ubiquitin chain polymerization (GO:0010994)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	UBE2S
GO_Biological_Process_2021	regulation of T-helper 17 cell lineage commitment (GO:2000328)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	TBX21
GO_Biological_Process_2021	positive regulation of deacetylase activity (GO:0090045)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	FNTA
GO_Biological_Process_2021	positive regulation of dendritic cell antigen processing and presentation (GO:0002606)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	CCR7
GO_Biological_Process_2021	regulation of vitamin D biosynthetic process (GO:0060556)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	NFKB1
GO_Biological_Process_2021	response to angiotensin (GO:1990776)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	NFKB1
GO_Biological_Process_2021	positive regulation of gonad development (GO:1905941)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	CITED2
GO_Biological_Process_2021	response to granulocyte macrophage colony-stimulating factor (GO:0097012)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	ZFP36L2
GO_Biological_Process_2021	hexose import across plasma membrane (GO:0140271)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	SLC2A3
GO_Biological_Process_2021	response to testosterone (GO:0033574)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	SPP1
GO_Biological_Process_2021	positive regulation of male gonad development (GO:2000020)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	CITED2
GO_Biological_Process_2021	ruffle assembly (GO:0097178)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	RAC1
GO_Biological_Process_2021	protein geranylgeranylation (GO:0018344)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	FNTA
GO_Biological_Process_2021	protein K27-linked ubiquitination (GO:0044314)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	UBE2S
GO_Biological_Process_2021	protein K29-linked ubiquitination (GO:0035519)	1/6	4.185589e-02	3.094585e-01	0	0	2.816028e+01	8.936730e+01	UBE2S
GO_Biological_Process_2021	positive regulation of organelle assembly (GO:1902117)	2/46	4.227546e-02	3.094585e-01	0	0	6.433117e+00	2.035148e+01	FSCN1;KCTD17
GO_Biological_Process_2021	histone deacetylation (GO:0016575)	2/47	4.395340e-02	3.094585e-01	0	0	6.289841e+00	1.965340e+01	SFPQ;HDAC9
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	3/111	4.464023e-02	3.094585e-01	0	0	3.946843e+00	1.227121e+01	RAC1;FOS;NFKB1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	23/2244	4.503971e-02	3.094585e-01	0	0	1.534819e+00	4.758261e+00	HSPA8;KDM5B;BRD2;CEBPD;CITED2;TESC;LEF1;CHD3;CTCF;FOS;HDAC9;NFKB1;HIC2;TOX2;SFPQ;SERTAD3;SCML4;TBX21;SPP1;TCEA2;UBE2V1;RNF187;ZNF585A
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	4/188	4.521033e-02	3.094585e-01	0	0	3.099244e+00	9.596591e+00	TUBA1A;UBE2S;ODF2;ZFP36L2
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	3/112	4.563839e-02	3.094585e-01	0	0	3.910435e+00	1.207154e+01	RAC1;FOS;NFKB1
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	2/48	4.565578e-02	3.094585e-01	0	0	6.152795e+00	1.899137e+01	LEF1;WDR5
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	2/49	4.738219e-02	3.094585e-01	0	0	6.021581e+00	1.836286e+01	PABPC4;ZFP36L2
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	3/114	4.766780e-02	3.094585e-01	0	0	3.839588e+00	1.168578e+01	FNTA;FOS;ZFP36L2
GO_Biological_Process_2021	negative regulation of cell cycle phase transition (GO:1901988)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	ZFP36L2
GO_Biological_Process_2021	negative regulation of dendritic cell apoptotic process (GO:2000669)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	CCR7
GO_Biological_Process_2021	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	NFKB1
GO_Biological_Process_2021	regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	ATXN2L
GO_Biological_Process_2021	negative regulation of p38MAPK cascade (GO:1903753)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	DUSP1
GO_Biological_Process_2021	negative regulation of T-helper 17 type immune response (GO:2000317)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	TBX21
GO_Biological_Process_2021	negative regulation of type 2 immune response (GO:0002829)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	TBX21
GO_Biological_Process_2021	cleavage furrow formation (GO:0036089)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SNX18
GO_Biological_Process_2021	regulation of male gonad development (GO:2000018)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	CITED2
GO_Biological_Process_2021	definitive hemopoiesis (GO:0060216)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	ZFP36L2
GO_Biological_Process_2021	parallel actin filament bundle assembly (GO:0030046)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	FSCN1
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SRM
GO_Biological_Process_2021	regulation of striated muscle cell differentiation (GO:0051153)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	HDAC9
GO_Biological_Process_2021	G-quadruplex DNA unwinding (GO:0044806)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	HNRNPA2B1
GO_Biological_Process_2021	regulation of tubulin deacetylation (GO:0090043)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	FNTA
GO_Biological_Process_2021	glutamine transport (GO:0006868)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SLC38A2
GO_Biological_Process_2021	positive regulation of fibroblast apoptotic process (GO:2000271)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	STK17A
GO_Biological_Process_2021	positive regulation of humoral immune response (GO:0002922)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	CCR7
GO_Biological_Process_2021	hindlimb morphogenesis (GO:0035137)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	AFF3
GO_Biological_Process_2021	histone H3-K9 methylation (GO:0051567)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SETDB1
GO_Biological_Process_2021	positive regulation of miRNA metabolic process (GO:2000630)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	NFKB1
GO_Biological_Process_2021	serine transport (GO:0032329)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SLC38A2
GO_Biological_Process_2021	positive regulation of NK T cell activation (GO:0051135)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	RASAL3
GO_Biological_Process_2021	positive regulation of oxidative stress-induced cell death (GO:1903209)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SFPQ
GO_Biological_Process_2021	left/right pattern formation (GO:0060972)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	CITED2
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	RAC1
GO_Biological_Process_2021	positive regulation of podosome assembly (GO:0071803)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	FSCN1
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	CAMK1D
GO_Biological_Process_2021	modulation by symbiont of host apoptotic process (GO:0052150)	1/7	4.866074e-02	3.094585e-01	0	0	2.346572e+01	7.093412e+01	SFPQ
GO_Biological_Process_2021	neuron migration (GO:0001764)	2/50	4.913220e-02	3.094585e-01	0	0	5.895833e+00	1.776556e+01	TUBB2A;RAC1
