Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Cholesterol Homeostasis	4/74	4.670227e-01	9.964343e-01	0	0	1.150311e+00	8.758205e-01	ALCAM;CYP51A1;ANTXR2;SREBF2
MSigDB_Hallmark_2020	Glycolysis	10/200	4.760298e-01	9.964343e-01	0	0	1.059541e+00	7.864702e-01	NASP;IDUA;PSMC4;CDK1;STC1;HMMR;PAM;B4GALT4;CLN6;SLC25A13
MSigDB_Hallmark_2020	Protein Secretion	5/96	4.792533e-01	9.964343e-01	0	0	1.106017e+00	8.135044e-01	ANP32E;PPT1;AP3B1;PAM;VAMP3
MSigDB_Hallmark_2020	Interferon Alpha Response	5/97	4.883938e-01	9.964343e-01	0	0	1.093938e+00	7.839521e-01	RNF31;IFITM1;LPAR6;PARP9;CMTR1
MSigDB_Hallmark_2020	Hedgehog Signaling	2/36	5.136679e-01	9.964343e-01	0	0	1.183878e+00	7.886738e-01	CDK6;NF1
MSigDB_Hallmark_2020	mTORC1 Signaling	9/200	6.098065e-01	9.964343e-01	0	0	9.475323e-01	4.686624e-01	RRM2;PSMC4;CCNF;CYP51A1;STC1;MCM4;CORO1A;FADS1;UNG
MSigDB_Hallmark_2020	Bile Acid Metabolism	5/112	6.167931e-01	9.964343e-01	0	0	9.398377e-01	4.541499e-01	LCK;IDH2;PXMP2;PEX1;FADS1
MSigDB_Hallmark_2020	Spermatogenesis	6/135	6.208393e-01	9.964343e-01	0	0	9.353731e-01	4.458764e-01	RFC4;PARP2;CDK1;PHF7;NCAPH;IL12RB2
MSigDB_Hallmark_2020	Apical Surface	2/44	6.232127e-01	9.964343e-01	0	0	9.579743e-01	4.529948e-01	CRYBG1;BRCA1
MSigDB_Hallmark_2020	UV Response Up	7/158	6.250272e-01	9.964343e-01	0	0	9.321826e-01	4.380886e-01	FEN1;RFC4;DGAT1;PARP2;PRKCD;PPT1;GGH
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	8/199	7.307312e-01	9.964343e-01	0	0	8.413540e-01	2.639409e-01	MYO1E;ALCAM;PRKCH;IL3RA;TLR7;CDC6;ITGAE;IL18R1
MSigDB_Hallmark_2020	Pperoxisome	4/104	7.316603e-01	9.964343e-01	0	0	8.039449e-01	2.511837e-01	IDH2;FADS1;CLN6;YWHAH
MSigDB_Hallmark_2020	Estrogen Response Early	8/200	7.357697e-01	9.964343e-01	0	0	8.369276e-01	2.568013e-01	SYNGR1;OPN3;ARL3;MYOF;NRIP1;ENDOD1;SFN;CBFA2T3
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	4/105	7.384926e-01	9.964343e-01	0	0	7.959430e-01	2.412855e-01	LCK;CDK1;SFN;RAC1
MSigDB_Hallmark_2020	Apoptosis	6/161	7.795380e-01	9.964343e-01	0	0	7.774022e-01	1.936150e-01	PAK1;GSN;PPT1;BRCA1;CD69;PLCB2
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	3/87	7.865618e-01	9.964343e-01	0	0	7.176528e-01	1.722970e-01	IL3RA;STAT3;IL18R1
MSigDB_Hallmark_2020	Notch Signaling	1/32	7.884884e-01	9.964343e-01	0	0	6.486394e-01	1.541411e-01	MAML2
MSigDB_Hallmark_2020	Angiogenesis	1/36	8.258500e-01	9.964343e-01	0	0	5.743884e-01	1.099047e-01	STC1
MSigDB_Hallmark_2020	Myogenesis	7/200	8.405339e-01	9.964343e-01	0	0	7.277037e-01	1.264152e-01	MEF2A;RYR1;MYBPC3;CTF1;GSN;MYH3;BIN1
MSigDB_Hallmark_2020	Complement	7/200	8.405339e-01	9.964343e-01	0	0	7.277037e-01	1.264152e-01	ITGAM;LRP1;LCK;PRKCD;CD46;RBSN;PIK3CG
MSigDB_Hallmark_2020	Allograft Rejection	7/200	8.405339e-01	9.964343e-01	0	0	7.277037e-01	1.264152e-01	ZAP70;LCK;NCF4;BRCA1;FCGR2B;HDAC9;CCR2
MSigDB_Hallmark_2020	KRAS Signaling Up	7/200	8.405339e-01	9.964343e-01	0	0	7.277037e-01	1.264152e-01	ST6GAL1;GUCY1A1;C3AR1;KCNN4;IL7R;HDAC9;PTBP2
MSigDB_Hallmark_2020	KRAS Signaling Dn	7/200	8.405339e-01	9.964343e-01	0	0	7.277037e-01	1.264152e-01	BARD1;RYR1;GTF3C5;IDUA;PTPRJ;COQ8A;ZNF112
MSigDB_Hallmark_2020	Pancreas Beta Cells	1/40	8.566177e-01	9.964343e-01	0	0	5.153684e-01	7.976026e-02	SPCS1
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	1/42	8.699006e-01	9.964343e-01	0	0	4.901769e-01	6.831906e-02	RBPJ
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	1/49	9.074299e-01	9.964343e-01	0	0	4.185386e-01	4.065639e-02	IPCEF1
MSigDB_Hallmark_2020	UV Response Dn	4/144	9.142928e-01	9.964343e-01	0	0	5.730344e-01	5.134640e-02	ATRN;PIK3CD;AGGF1;SYNE1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	6/200	9.162976e-01	9.964343e-01	0	0	6.198385e-01	5.418260e-02	STAT5A;PTGER4;PTPRE;DDX58;CD69;IL7R
MSigDB_Hallmark_2020	Fatty Acid Metabolism	4/158	9.449649e-01	9.964343e-01	0	0	5.205547e-01	2.946732e-02	APEX1;SUCLG1;LTC4S;YWHAH
MSigDB_Hallmark_2020	Coagulation	3/138	9.618121e-01	9.964343e-01	0	0	4.453390e-01	1.733981e-02	GSN;LRP1;RAC1
MSigDB_Hallmark_2020	Hypoxia	5/200	9.629684e-01	9.964343e-01	0	0	5.133105e-01	1.936961e-02	NOCT;STC1;AMPD3;RBPJ;PAM
MSigDB_Hallmark_2020	Oxidative Phosphorylation	5/200	9.629684e-01	9.964343e-01	0	0	5.133105e-01	1.936961e-02	IDH2;PDK4;SUCLG1;TCIRG1;IDH3A
MSigDB_Hallmark_2020	Apical Junction	4/200	9.867774e-01	9.964343e-01	0	0	4.080983e-01	5.432100e-03	INPPL1;NF1;PKD1;YWHAH
MSigDB_Hallmark_2020	Xenobiotic Metabolism	4/200	9.867774e-01	9.964343e-01	0	0	4.080983e-01	5.432100e-03	DHRS7;SSR3;PDK4;SPINT2
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	3/200	9.964343e-01	9.964343e-01	0	0	3.041814e-01	1.086568e-03	MCM7;LRP1;P3H1
MSigDB_Hallmark_2020	heme Metabolism	3/200	9.964343e-01	9.964343e-01	0	0	3.041814e-01	1.086568e-03	DAAM1;ENDOD1;TRAK2
