Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	9/106	6.407567e-02	5.922312e-01	0	0	1.875058e+00	5.152078e+00	MORC3;NUP188;NUP155;NUP85;PPP1R10;RANBP17;STAT3;ARL2;ABCA7
GO_Biological_Process_2021	lysosomal lumen acidification (GO:0007042)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	PPT1;CLN6
GO_Biological_Process_2021	mast cell mediated immunity (GO:0002448)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	PIK3CD;PIK3CG
GO_Biological_Process_2021	mitochondrial tRNA modification (GO:0070900)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	TRMT10C;TRMT61B
GO_Biological_Process_2021	negative regulation of glycoprotein biosynthetic process (GO:0010561)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	ABCA7;ITM2C
GO_Biological_Process_2021	negative regulation of leukocyte degranulation (GO:0043301)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	FCGR2B;CCR2
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	SORT1;HDAC9
GO_Biological_Process_2021	negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	DERL3;UBAC2
GO_Biological_Process_2021	negative regulation of ubiquitin protein ligase activity (GO:1904667)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	RPL5;FBXO5
GO_Biological_Process_2021	nucleoside diphosphate phosphorylation (GO:0006165)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	CMPK1;NME2
GO_Biological_Process_2021	nucleoside triphosphate biosynthetic process (GO:0009142)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	CMPK1;NME2
GO_Biological_Process_2021	nucleotide phosphorylation (GO:0046939)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	CMPK1;NME2
GO_Biological_Process_2021	protein K6-linked ubiquitination (GO:0085020)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	BARD1;BRCA1
GO_Biological_Process_2021	regulation of epidermis development (GO:0045682)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	TMEM79;NME2
GO_Biological_Process_2021	regulation of glucan biosynthetic process (GO:0010962)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	PPP1R3E;PPP1R3D
GO_Biological_Process_2021	regulation of PERK-mediated unfolded protein response (GO:1903897)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	AGR2;ABCA7
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	XCL1;CCR2
GO_Biological_Process_2021	synapse pruning (GO:0098883)	2/9	6.462467e-02	5.922312e-01	0	0	5.758428e+00	1.577325e+01	CX3CR1;ITGAM
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	5/46	6.521256e-02	5.922312e-01	0	0	2.461291e+00	6.719580e+00	PRKCD;ANP32B;ECT2;GAS6;GTSE1
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	5/46	6.521256e-02	5.922312e-01	0	0	2.461291e+00	6.719580e+00	PARP10;MORC3;CDK6;NF1;GAS6
GO_Biological_Process_2021	cellular response to misfolded protein (GO:0071218)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	VCP;AUP1;UGGT2
GO_Biological_Process_2021	cellular response to nitrogen compound (GO:1901699)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	BLM;DDX11;SPIDR
GO_Biological_Process_2021	eye morphogenesis (GO:0048592)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	AGTPBP1;STAT3;NF1
GO_Biological_Process_2021	microtubule nucleation (GO:0007020)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	TUBGCP2;NDE1;TUBGCP6
GO_Biological_Process_2021	positive regulation of epidermal cell differentiation (GO:0045606)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	PRKCH;NME2;SFN
GO_Biological_Process_2021	positive regulation of lymphocyte differentiation (GO:0045621)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	ZAP70;CD27;GAS6
GO_Biological_Process_2021	positive regulation of peptidyl-lysine acetylation (GO:2000758)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	TADA2A;DIP2A;BRCA1
GO_Biological_Process_2021	protein-DNA complex disassembly (GO:0032986)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	SMARCC2;HMGA1;ARID2
GO_Biological_Process_2021	regulation of nuclear division (GO:0051783)	3/20	6.619825e-02	5.922312e-01	0	0	3.558574e+00	9.661889e+00	FBXO5;MKI67;KIF20B
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	12/156	6.717476e-02	5.992745e-01	0	0	1.685294e+00	4.551066e+00	MORC3;PRKCH;PRKCD;ULK3;CDK1;VRK1;CLSPN;MASTL;GAS6;PKD1;PAK2;TTBK2
GO_Biological_Process_2021	protein import into nucleus (GO:0006606)	7/76	6.797562e-02	6.047157e-01	0	0	2.048844e+00	5.508534e+00	NUP188;NUP155;PPP1R10;NUP85;RANBP17;STAT3;KPNA2
GO_Biological_Process_2021	exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	4/33	6.888419e-02	6.093749e-01	0	0	2.782609e+00	7.444393e+00	DDX6;HBS1L;LSM4;LSM3
GO_Biological_Process_2021	RNA stabilization (GO:0043489)	4/33	6.888419e-02	6.093749e-01	0	0	2.782609e+00	7.444393e+00	TAF15;FUS;NOCT;NSUN2
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	5/47	7.026777e-02	6.198831e-01	0	0	2.402563e+00	6.379867e+00	PPIP5K1;INPP1;INPPL1;PLCB2;NUDT3
GO_Biological_Process_2021	regulation of organelle assembly (GO:1902115)	7/77	7.187605e-02	6.215667e-01	0	0	2.019468e+00	5.316880e+00	SENP6;GSN;RABEP2;SGSM3;ADPRH;TRAPPC12;TBC1D14
GO_Biological_Process_2021	cellular response to inorganic substance (GO:0071241)	3/21	7.461625e-02	6.215667e-01	0	0	3.360699e+00	8.722348e+00	BLM;DDX11;SPIDR
GO_Biological_Process_2021	regulation of mitochondrial translation (GO:0070129)	3/21	7.461625e-02	6.215667e-01	0	0	3.360699e+00	8.722348e+00	TRMT10C;UQCC2;C1QBP
GO_Biological_Process_2021	vacuolar acidification (GO:0007035)	3/21	7.461625e-02	6.215667e-01	0	0	3.360699e+00	8.722348e+00	PPT1;TCIRG1;CLN6
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	LCK;BLNK;PIK3CD;MNDA
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	PAK1;SCRIB;PKD1;MTSS1
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	PAGR1;WDR82;SUV39H1;KMT2B
GO_Biological_Process_2021	organelle disassembly (GO:1903008)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	VCP;CDK1;DENR;VRK1
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	C1QBP;NF1;PIK3CD;PIK3CG
GO_Biological_Process_2021	protein localization to chromosome (GO:0034502)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	MCM8;XRCC5;RAD21;IFFO1
GO_Biological_Process_2021	termination of RNA polymerase II transcription (GO:0006369)	4/34	7.527664e-02	6.215667e-01	0	0	2.689714e+00	6.957174e+00	MAZ;TTF2;SNRPD3;SNRPB
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	5/48	7.553236e-02	6.215667e-01	0	0	2.346566e+00	6.061635e+00	PPIP5K1;INPP1;INPPL1;PLCB2;NUDT3
GO_Biological_Process_2021	positive regulation of DNA repair (GO:0045739)	5/48	7.553236e-02	6.215667e-01	0	0	2.346566e+00	6.061635e+00	PCNA;PARP1;DDX11;BRCA1;SPIDR
GO_Biological_Process_2021	regulation of interleukin-10 production (GO:0032653)	5/48	7.553236e-02	6.215667e-01	0	0	2.346566e+00	6.061635e+00	STAT3;XCL1;FCGR2B;CD46;PIBF1
GO_Biological_Process_2021	substrate adhesion-dependent cell spreading (GO:0034446)	5/48	7.553236e-02	6.215667e-01	0	0	2.346566e+00	6.061635e+00	ATRN;LPXN;RAC1;SRGAP2;VAMP3
GO_Biological_Process_2021	cilium organization (GO:0044782)	16/228	7.592313e-02	6.215667e-01	0	0	1.527349e+00	3.937558e+00	CFAP61;OFD1;GSN;ARL3;IFT80;FNBP1L;TTC39C;PKD1;HSPB11;TTBK2;WDR11;TTC17;PCM1;IFT81;DISC1;PIBF1
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	6/63	7.700345e-02	6.215667e-01	0	0	2.124951e+00	5.448173e+00	AUTS2;LPAR6;RAC1;PIK3CG;GPR18;MAP4K4
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	13/177	7.795531e-02	6.215667e-01	0	0	1.603104e+00	4.090511e+00	MTMR1;MTMR12;DGKA;INPPL1;DDHD2;PIK3CD;PTPN13;DGKZ;PIK3CG;PLD2;LPCAT2;GPAT3;GPD1L
GO_Biological_Process_2021	cellular response to interleukin-4 (GO:0071353)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	SHPK;XCL1
GO_Biological_Process_2021	cellular response to purine-containing compound (GO:0071415)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	RYR1;TRPM2
GO_Biological_Process_2021	chloride ion homeostasis (GO:0055064)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	SLC12A5;SLC12A9
GO_Biological_Process_2021	histone H4 deacetylation (GO:0070933)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	HDAC9;RCOR1
GO_Biological_Process_2021	lipid phosphorylation (GO:0046834)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	DGKA;DGKZ
GO_Biological_Process_2021	lung epithelium development (GO:0060428)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	RCN3;PKD1
GO_Biological_Process_2021	mitotic DNA replication checkpoint signaling (GO:0033314)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	CLSPN;CDC6
GO_Biological_Process_2021	monovalent inorganic anion homeostasis (GO:0055083)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	SLC12A5;SLC12A9
GO_Biological_Process_2021	negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	FCGR2B;CD46
GO_Biological_Process_2021	negative regulation of protein exit from endoplasmic reticulum (GO:0070862)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	DERL3;UBAC2
GO_Biological_Process_2021	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	RNF125;C1QBP
GO_Biological_Process_2021	neuron remodeling (GO:0016322)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	ANKS1A;SCARF1
GO_Biological_Process_2021	positive regulation of epidermis development (GO:0045684)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	TMEM79;SFN
GO_Biological_Process_2021	positive regulation of receptor recycling (GO:0001921)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	SCRIB;VAMP3
GO_Biological_Process_2021	regulation of actin filament-based movement (GO:1903115)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	MYBPC3;STC1
GO_Biological_Process_2021	regulation of DNA damage checkpoint (GO:2000001)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	DDX39B;WDR76
GO_Biological_Process_2021	regulation of macrophage migration (GO:1905521)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	P2RY12;CX3CR1
GO_Biological_Process_2021	regulation of microtubule nucleation (GO:0010968)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	PAK1;CKAP5
GO_Biological_Process_2021	response to interleukin-4 (GO:0070670)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	SHPK;XCL1
GO_Biological_Process_2021	SNARE complex assembly (GO:0035493)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	VAMP1;VAMP3
GO_Biological_Process_2021	telomeric loop disassembly (GO:0090657)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	RECQL4;BLM
GO_Biological_Process_2021	UV protection (GO:0009650)	2/10	7.830916e-02	6.215667e-01	0	0	5.038360e+00	1.283316e+01	FEN1;ERCC5
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	15/212	7.929519e-02	6.278197e-01	0	0	1.540489e+00	3.904490e+00	INPP1;TNK2;STAT3;INPPL1;PIK3CD;NUDT3;PIK3CG;NT5C;PAK1;PPIP5K1;SHPK;PGP;COQ8A;PLCB2;PAK2
GO_Biological_Process_2021	inflammatory response (GO:0006954)	16/230	8.058442e-02	6.346124e-01	0	0	1.512914e+00	3.810199e+00	PTGER4;PTGER3;STAT3;LOXL3;PIK3CD;HDAC9;PIK3CG;HRH1;C3AR1;BLNK;XCL1;TLR10;RAC1;FCGR2B;FOLR2;CCR2
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	5/49	8.100440e-02	6.346124e-01	0	0	2.293114e+00	5.763174e+00	RNASEH2C;FEN1;RNASEH2A;PABPC4;ZFP36L2
GO_Biological_Process_2021	negative regulation of cell cycle process (GO:0010948)	6/64	8.174753e-02	6.346124e-01	0	0	2.088204e+00	5.229113e+00	PCGF6;RRM2;PPP1R10;BRCA1;FBXO5;E2F8
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	6/64	8.174753e-02	6.346124e-01	0	0	2.088204e+00	5.229113e+00	P2RX7;BIN1;MYOF;ABCA7;WHAMM;FNBP1L
GO_Biological_Process_2021	protein catabolic process (GO:0030163)	6/64	8.174753e-02	6.346124e-01	0	0	2.088204e+00	5.229113e+00	ATE1;VCP;CHEK2;NGLY1;PPT1;CLN6
GO_Biological_Process_2021	regulation of cilium assembly (GO:1902017)	6/64	8.174753e-02	6.346124e-01	0	0	2.088204e+00	5.229113e+00	CCDC88A;RABEP2;SGSM3;TBC1D7;TBC1D14;EVI5L
GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)	4/35	8.195657e-02	6.346124e-01	0	0	2.602812e+00	6.511105e+00	TRPM2;PRKCD;ECT2;MAP3K5
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	4/35	8.195657e-02	6.346124e-01	0	0	2.602812e+00	6.511105e+00	DDX6;HBS1L;LSM4;LSM3
GO_Biological_Process_2021	regulation of protein polymerization (GO:0032271)	4/35	8.195657e-02	6.346124e-01	0	0	2.602812e+00	6.511105e+00	FCHSD2;ARL2;ARHGAP18;GBA2
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	3/22	8.348075e-02	6.417076e-01	0	0	3.183653e+00	7.905454e+00	C1QBP;XCL1;RAC1
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	3/22	8.348075e-02	6.417076e-01	0	0	3.183653e+00	7.905454e+00	C1QBP;XCL1;RAC1
GO_Biological_Process_2021	regulation of chromosome organization (GO:0033044)	3/22	8.348075e-02	6.417076e-01	0	0	3.183653e+00	7.905454e+00	RMI2;XRCC5;SMG6
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	9/112	8.405282e-02	6.445406e-01	0	0	1.765272e+00	4.371361e+00	P2RX7;CCDC88A;PAK1;LRP1;PRKCD;ARHGAP18;RAC1;CORO1A;PAK2
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	15/214	8.429847e-02	6.448629e-01	0	0	1.524845e+00	3.771539e+00	SCRIB;ARHGAP22;TBC1D4;SGSM3;ADPRH;TBC1D7;NF1;TBC1D14;XCL1;EVI5L;SRGAP2;ECT2;RAPGEF6;GARNL3;MAP4K4
GO_Biological_Process_2021	neuron migration (GO:0001764)	5/50	8.668151e-02	6.530731e-01	0	0	2.242038e+00	5.482937e+00	AUTS2;TUBGCP2;NAV1;RAC1;DISC1
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	7/81	8.877546e-02	6.530731e-01	0	0	1.909905e+00	4.625112e+00	CX3CR1;P2RY12;HRH1;LPAR6;PTGER3;C3AR1;GPR18
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration (GO:0007204)	11/147	8.980712e-02	6.530731e-01	0	0	1.634670e+00	3.939704e+00	CX3CR1;PTGER4;P2RX7;CYSLTR1;LPAR6;PTGER3;C3AR1;LPAR2;JPH1;GPR18;CCR2
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	9/114	9.145589e-02	6.530731e-01	0	0	1.731465e+00	4.141489e+00	CCDC88A;PAK1;PRKCD;CLSPN;ECT2;GAS6;PIBF1;PAK2;MAP4K4
GO_Biological_Process_2021	histone modification (GO:0016570)	9/114	9.145589e-02	6.530731e-01	0	0	1.731465e+00	4.141489e+00	TAF6L;PARP2;INCENP;PRKCD;SUDS3;BAZ1B;HDAC9;MTA3;RCOR1
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	9/114	9.145589e-02	6.530731e-01	0	0	1.731465e+00	4.141489e+00	IFITM1;NF1;STC1;PTPRJ;SPINT2;ARID2;SRGAP2;SRGAP2B;ARHGAP4
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	5/51	9.256092e-02	6.530731e-01	0	0	2.193183e+00	5.219530e+00	CHEK2;TMEM109;SFN;BRCA1;CRIP1
GO_Biological_Process_2021	regulation of smoothened signaling pathway (GO:0008589)	5/51	9.256092e-02	6.530731e-01	0	0	2.193183e+00	5.219530e+00	VCP;IFT81;MGRN1;ULK3;WDR11
GO_Biological_Process_2021	diacylglycerol metabolic process (GO:0046339)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	DGAT1;DGKA;DGKZ
GO_Biological_Process_2021	ERK1 and ERK2 cascade (GO:0070371)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	PTGER4;CDK1;ZFP36L2
GO_Biological_Process_2021	negative regulation of GTPase activity (GO:0034260)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	LRCH1;RASA4;ARL2
GO_Biological_Process_2021	negative regulation of smoothened signaling pathway (GO:0045879)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	VCP;MGRN1;ULK3
GO_Biological_Process_2021	positive regulation of cell cycle G2/M phase transition (GO:1902751)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	ATAD5;CDK1;FBXO5
GO_Biological_Process_2021	positive regulation of JUN kinase activity (GO:0043507)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	PAK1;TNFRSF11A;MAP3K5
GO_Biological_Process_2021	protein alkylation (GO:0008213)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	CSKMT;SNRPD3;SNRPB
GO_Biological_Process_2021	regulation of B cell receptor signaling pathway (GO:0050855)	3/23	9.277094e-02	6.530731e-01	0	0	3.024311e+00	7.190669e+00	PRKCH;LPXN;FCGR2B
GO_Biological_Process_2021	cellular response to interleukin-2 (GO:0071352)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	STAT5A;JAK1
GO_Biological_Process_2021	coenzyme A biosynthetic process (GO:0015937)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	PANK4;ACOT7
GO_Biological_Process_2021	Golgi inheritance (GO:0048313)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	CDK1;VRK1
GO_Biological_Process_2021	Golgi to lysosome transport (GO:0090160)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	SORT1;RBSN
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	PAK1;RAC1
GO_Biological_Process_2021	interleukin-2-mediated signaling pathway (GO:0038110)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	STAT5A;JAK1
GO_Biological_Process_2021	negative regulation of centrosome duplication (GO:0010826)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	CCNF;BRCA1
GO_Biological_Process_2021	negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	LRP1;PTPRJ
GO_Biological_Process_2021	peptidyl-proline hydroxylation (GO:0019511)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	CRTAP;P3H2
GO_Biological_Process_2021	positive regulation of DNA methylation-dependent heterochromatin assembly (GO:0090309)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	DNMT1;MPHOSPH8
GO_Biological_Process_2021	positive regulation of integrin activation (GO:0033625)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	P2RY12;SKAP1
GO_Biological_Process_2021	positive regulation of neuroblast proliferation (GO:0002052)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	CX3CR1;DISC1
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	XCL1;CD46
GO_Biological_Process_2021	protein polyglutamylation (GO:0018095)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	TTLL1;TPGS1
GO_Biological_Process_2021	purine nucleoside bisphosphate biosynthetic process (GO:0034033)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	PANK4;ACOT7
GO_Biological_Process_2021	regulation of amyloid precursor protein biosynthetic process (GO:0042984)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	ABCA7;ITM2C
GO_Biological_Process_2021	regulation of lipid kinase activity (GO:0043550)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	RBL2;RBL1
GO_Biological_Process_2021	regulation of pH (GO:0006885)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	SLC9A7;PDK4
GO_Biological_Process_2021	ribonucleoside bisphosphate biosynthetic process (GO:0034030)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	PANK4;ACOT7
GO_Biological_Process_2021	signal peptide processing (GO:0006465)	2/11	9.279535e-02	6.530731e-01	0	0	4.478307e+00	1.064654e+01	SPCS1;HM13
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	9/115	9.529663e-02	6.691895e-01	0	0	1.715040e+00	4.031649e+00	RYR1;P2RX7;TRPM2;ORAI3;KCNN4;GAS6;TRPC4AP;PKD1;MCOLN2
GO_Biological_Process_2021	positive regulation of cytokinesis (GO:0032467)	4/37	9.615289e-02	6.737084e-01	0	0	2.444809e+00	5.725291e+00	CDC6;ECT2;KIF20B;CIT
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	6/67	9.692928e-02	6.765275e-01	0	0	1.985192e+00	4.632988e+00	CCDC88A;SHKBP1;RHBDF2;AGR2;PTPRJ;EPS15L1
GO_Biological_Process_2021	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	8/99	9.719608e-02	6.765275e-01	0	0	1.775281e+00	4.138225e+00	UPF2;NUP188;DDX39B;NUP155;NUP85;SARNP;CDC40;SMG6
GO_Biological_Process_2021	response to UV (GO:0009411)	8/99	9.719608e-02	6.765275e-01	0	0	1.775281e+00	4.138225e+00	FEN1;PCNA;TP53I13;PARP1;PRKCD;USP1;ERCC5;DDB2
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	7/83	9.799709e-02	6.806070e-01	0	0	1.859448e+00	4.319160e+00	EPS8;P2RY12;P2RX7;CCDC88A;AUTS2;RAC1;FNBP1L
GO_Biological_Process_2021	plasma membrane bounded cell projection morphogenesis (GO:0120039)	5/52	9.863944e-02	6.835692e-01	0	0	2.146406e+00	4.971687e+00	SHTN1;PAK1;KIF20B;SRGAP2;MAP4K4
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	11/150	9.992381e-02	6.909579e-01	0	0	1.599136e+00	3.683366e+00	CCDC88B;PTGER4;POLA1;DDX58;CARD9;PIK3CD;CLEC9A;FCGR2B;HDAC9;PIK3CG;CCR2
GO_Biological_Process_2021	heterochromatin assembly (GO:0031507)	3/24	1.024651e-01	7.023961e-01	0	0	2.880145e+00	6.561642e+00	FAM172A;SUV39H1;HMGA1
GO_Biological_Process_2021	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	3/24	1.024651e-01	7.023961e-01	0	0	2.880145e+00	6.561642e+00	ACOT7;DGAT1;TECR
GO_Biological_Process_2021	positive regulation of cell-substrate junction organization (GO:0150117)	3/24	1.024651e-01	7.023961e-01	0	0	2.880145e+00	6.561642e+00	PTPRJ;RAC1;MAP4K4
GO_Biological_Process_2021	response to gamma radiation (GO:0010332)	3/24	1.024651e-01	7.023961e-01	0	0	2.880145e+00	6.561642e+00	XRCC5;FANCD2;TMEM109
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	7/84	1.027981e-01	7.031565e-01	0	0	1.835203e+00	4.175066e+00	PRC1;KLHL13;CDC6;KIF20B;ECT2;CIT;E2F8
GO_Biological_Process_2021	negative regulation of TOR signaling (GO:0032007)	4/38	1.036546e-01	7.050776e-01	0	0	2.372778e+00	5.378354e+00	EPM2A;SESN1;TBC1D7;KPTN
GO_Biological_Process_2021	cellular macromolecule catabolic process (GO:0044265)	5/53	1.049135e-01	7.050776e-01	0	0	2.101579e+00	4.738259e+00	RNASEH2C;RNASEH2A;CHEK2;PABPC4;NGLY1
GO_Biological_Process_2021	actin filament organization (GO:0007015)	11/152	1.070285e-01	7.050776e-01	0	0	1.576287e+00	3.522465e+00	EPS8;MYO1E;GSN;TMOD3;TMOD2;INPPL1;ELMO1;ELMO3;RAC1;WHAMM;CORO1A
