Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	7/48	6.776286e-06	8.295601e-04	0	0	1.149516e+01	1.368163e+02	MAP2K3;ANXA1;HSPB1;HMOX1;PTGS2;THBS1;HIF1A
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	10/115	8.968178e-06	1.042999e-03	0	0	6.457736e+00	7.505070e+01	IL1A;XBP1;CXCL8;SELENOS;ZC3H12A;NR1H3;CXCL1;VIM;CXCL3;CXCL2
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	8/70	9.602570e-06	1.063599e-03	0	0	8.708125e+00	1.006092e+02	LGALS3;CXCL8;CCL20;CCL4;CCL3;CXCL1;CXCL3;CXCL2
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	13/203	1.228399e-05	1.298753e-03	0	0	4.667703e+00	5.277872e+01	XBP1;CXCL8;HSPB1;HIF1A;F3;THBS1;HK2;IL1A;GPNMB;ZC3H12A;HMOX1;ANGPTL4;GLUL
GO_Biological_Process_2021	PERK-mediated unfolded protein response (GO:0036499)	4/11	1.487272e-05	1.504084e-03	0	0	3.814818e+01	4.240545e+02	CXCL8;HSPA5;DDIT3;HERPUD1
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	8/77	1.955427e-05	1.895135e-03	0	0	7.821903e+00	8.480756e+01	LGALS3;CXCL8;CCL20;CCL4;CCL3;CXCL1;CXCL3;CXCL2
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	11/155	2.228990e-05	2.073852e-03	0	0	5.187283e+00	5.556294e+01	NFKBIA;IL1A;IL1RN;CXCL8;RIPK2;CCL20;ZC3H12A;CCL4;CCL3;HIF1A;MAPK13
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	11/159	2.824894e-05	2.427457e-03	0	0	5.046054e+00	5.285466e+01	IL1A;XBP1;CXCL8;SELENOS;ZC3H12A;NR1H3;CXCL1;LGALS9;VIM;CXCL3;CXCL2
GO_Biological_Process_2021	acylglycerol homeostasis (GO:0055090)	5/25	3.001787e-05	2.427457e-03	0	0	1.673554e+01	1.742792e+02	CETP;APOC2;NR1H3;APOE;ANGPTL4
GO_Biological_Process_2021	regulation of calcium ion import (GO:0090279)	5/25	3.001787e-05	2.427457e-03	0	0	1.673554e+01	1.742792e+02	PDGFRB;LGALS3;PRNP;CXCL12;CCL3
GO_Biological_Process_2021	positive regulation of calcium ion import (GO:0090280)	4/13	3.147090e-05	2.427457e-03	0	0	2.966780e+01	3.075496e+02	PDGFRB;LGALS3;CXCL12;CCL3
GO_Biological_Process_2021	regulation of chloride transport (GO:2001225)	3/5	3.235217e-05	2.427457e-03	0	0	9.982601e+01	1.032084e+03	PRNP;ATP8B1;GABRE
GO_Biological_Process_2021	positive regulation of dendritic cell differentiation (GO:2001200)	3/5	3.235217e-05	2.427457e-03	0	0	9.982601e+01	1.032084e+03	LGALS3;LGALS1;LGALS9
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	27/764	3.387253e-05	2.462109e-03	0	0	2.554214e+00	2.629029e+01	CDKN1A;CXCL8;CSF1;IRS2;CXCL1;DLL1;TOB1;THBS1;SDCBP;GPNMB;SERTAD1;FTH1;NAMPT;LMNA;TIMP1;IER5;PDGFRB;XBP1;JUND;EGR4;OSM;SOD2;IL1A;FABP3;NR4A3;ID2;IRF1
GO_Biological_Process_2021	chaperone cofactor-dependent protein refolding (GO:0051085)	5/26	3.671260e-05	2.587682e-03	0	0	1.593780e+01	1.627631e+02	DNAJB1;HSPA5;DNAJB4;HSPA6;HSPE1
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	20/481	4.083961e-05	2.725918e-03	0	0	2.991782e+00	3.023452e+01	CFD;CSTB;ANXA2;HSPA6;LPCAT1;PLAUR;CXCL1;CFP;LYZ;CTSS;LGALS3;SDCBP;HK3;FTH1;TOM1;CYSTM1;YPEL5;GLA;CTSD;FTL
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	9/110	4.101769e-05	2.725918e-03	0	0	6.022533e+00	6.083666e+01	PPP1R15A;CXCL8;SELENOS;HSPA5;DDIT3;SELENOK;THBS1;ATF3;HERPUD1
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	20/485	4.583068e-05	2.930798e-03	0	0	2.965430e+00	2.962629e+01	CFD;CSTB;ANXA2;HSPA6;LPCAT1;PLAUR;CXCL1;CFP;LYZ;CTSS;LGALS3;SDCBP;HK3;FTH1;TOM1;CYSTM1;YPEL5;GLA;CTSD;FTL
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	7/64	4.662060e-05	2.930798e-03	0	0	8.261716e+00	8.239796e+01	CETP;XBP1;FABP3;NR1H3;IRS2;ABHD5;APOE
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	16/335	4.843371e-05	2.964653e-03	0	0	3.435116e+00	3.412896e+01	RAB1A;XBP1;ANXA1;RIPK2;OSM;PTGS2;HIF1A;F3;MAPK13;NFKB2;HSPD1;IL1A;IRF1;DDIT3;HMOX1;LGALS9
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	20/488	4.992395e-05	2.977516e-03	0	0	2.945961e+00	2.917977e+01	CFD;CSTB;ANXA2;HSPA6;LPCAT1;PLAUR;CXCL1;CFP;LYZ;CTSS;LGALS3;SDCBP;HK3;FTH1;TOM1;CYSTM1;YPEL5;GLA;CTSD;FTL
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	26/742	5.472716e-05	3.182384e-03	0	0	2.525273e+00	2.478088e+01	BCL2A1;HSPB1;NDRG1;THBS1;HSPD1;LGALS1;ADAMTSL4;BAG3;PIM3;CTSD;PHLDA1;XBP1;EGR3;ANXA1;HSPA5;RIPK2;PLAUR;FABP1;NFKBIA;DNAJA1;KRT18;KCNMA1;ANGPTL4;EVI2B;CRYAB;BIRC3
GO_Biological_Process_2021	cellular response to arsenic-containing substance (GO:0071243)	4/15	5.867748e-05	3.249615e-03	0	0	2.427119e+01	2.364852e+02	ZC3H12A;CPEB2;ATF3;MAPK13
GO_Biological_Process_2021	integrated stress response signaling (GO:0140467)	4/15	5.867748e-05	3.249615e-03	0	0	2.427119e+01	2.364852e+02	CXCL8;HSPA5;DDIT3;HERPUD1
GO_Biological_Process_2021	regulation of macrophage activation (GO:0043030)	5/30	7.573492e-05	4.096731e-03	0	0	1.338503e+01	1.270008e+02	ZC3H12A;NR1H3;THBS1;GPR137B;HSPD1
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	11/180	8.747803e-05	4.610750e-03	0	0	4.414283e+00	4.124761e+01	PDGFRB;FABP3;CXCL8;APOC2;ASIP;NR1H3;IRS2;VIM;PTGS2;HIF1A;THBS1
GO_Biological_Process_2021	'de novo' posttranslational protein folding (GO:0051084)	5/31	8.920196e-05	4.610750e-03	0	0	1.286957e+01	1.200037e+02	DNAJB1;HSPA5;DNAJB4;HSPA6;HSPE1
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	29/908	1.047769e-04	5.298068e-03	0	0	2.299912e+00	2.107565e+01	CSRNP1;EPAS1;DLL1;HIF1A;LITAF;ZC3H12A;NAMPT;IER5;KDM6B;XBP1;JUND;EGR4;RIPK2;OSM;NR1H3;GLMP;FOSL2;NFKB2;NR4A2;NFKBIA;PER1;NR4A1;PLSCR1;ELF1;NR4A3;IRF1;DDIT3;MAFF;ATF3
GO_Biological_Process_2021	chylomicron remnant clearance (GO:0034382)	3/7	1.107381e-04	5.480356e-03	0	0	4.990794e+01	4.545786e+02	APOC2;APOC1;APOE
GO_Biological_Process_2021	high-density lipoprotein particle remodeling (GO:0034375)	4/18	1.269642e-04	6.152472e-03	0	0	1.906731e+01	1.710644e+02	CETP;APOC2;APOC1;APOE
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	21/566	1.324650e-04	6.288034e-03	0	0	2.655112e+00	2.370800e+01	CDKN1A;CXCL8;OSM;DYSF;NR1H3;CXCL1;SOD2;DLL1;TOB1;RND1;TGFBR3;IL1A;NR4A1;PLSCR1;FABP3;GPNMB;FTH1;IRF1;LMNA;ANXA6;CRYAB
GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	5/34	1.408243e-04	6.551148e-03	0	0	1.153648e+01	1.023054e+02	MAP2K3;NR4A1;EGR3;ANXA1;HSPB1
GO_Biological_Process_2021	positive regulation of leukocyte differentiation (GO:1902107)	3/8	1.752202e-04	7.991413e-03	0	0	3.992432e+01	3.453241e+02	LGALS3;LGALS1;LGALS9
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	7/79	1.797727e-04	8.041371e-03	0	0	6.535531e+00	5.636122e+01	DNAJB1;HSPH1;BAG3;CHORDC1;FKBP4;IER5;CRYAB
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	34/1183	2.010910e-04	8.825239e-03	0	0	2.071590e+00	1.763286e+01	CSRNP1;EPAS1;DLL1;HIF1A;LITAF;NFIL3;SERTAD1;ZC3H12A;NAMPT;APOE;IER5;MAP2K3;KDM6B;XBP1;JUND;EGR4;RIPK2;OSM;NR1H3;GLMP;FOSL2;NFKB2;NR4A2;NFKBIA;PER1;NR4A1;PLSCR1;ELF1;NR4A3;ID2;IRF1;DDIT3;MAFF;ATF3
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	5/37	2.126736e-04	9.160717e-03	0	0	1.045334e+01	8.839083e+01	PDGFRB;LGALS3;CXCL12;CCL4;CCL3
GO_Biological_Process_2021	regulation of lipoprotein lipase activity (GO:0051004)	4/21	2.396990e-04	1.013709e-02	0	0	1.570010e+01	1.308780e+02	APOC2;APOC1;NR1H3;ANGPTL4
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	12/238	2.590630e-04	1.042383e-02	0	0	3.603034e+00	2.975544e+01	DUSP4;PDGFRB;TGFBR3;MARCO;GPNMB;CCL20;CCL4;CCL3;SPRY1;LGALS9;APOE;ICAM1
GO_Biological_Process_2021	ATF6-mediated unfolded protein response (GO:0036500)	3/9	2.599236e-04	1.042383e-02	0	0	3.326858e+01	2.746362e+02	XBP1;HSPA5;DDIT3
GO_Biological_Process_2021	very-low-density lipoprotein particle remodeling (GO:0034372)	3/9	2.599236e-04	1.042383e-02	0	0	3.326858e+01	2.746362e+02	CETP;APOC2;APOE
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	5/39	2.741420e-04	1.080770e-02	0	0	9.837435e+00	8.068531e+01	IL1A;S100A1;APOE;HIF1A;GLA
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	11/206	2.854504e-04	1.104033e-02	0	0	3.820620e+00	3.118177e+01	NFKBIA;ANXA1;SELENOS;OSM;CCL3;NR1H3;APOE;PTGS2;PLA2G7;BIRC3;MAPK13
GO_Biological_Process_2021	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	4/22	2.895357e-04	1.104033e-02	0	0	1.482712e+01	1.208000e+02	XBP1;SELENOS;DDIT3;HERPUD1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	18/474	3.017787e-04	1.132157e-02	0	0	2.703456e+00	2.191372e+01	PDGFRB;XBP1;CDKN1A;EGR4;CSF1;OSM;IRS2;DLL1;THBS1;TGFBR3;SDCBP;NR4A3;SERTAD1;ID2;NAMPT;S100A6;HMOX1;TIMP1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	7/87	3.274196e-04	1.208854e-02	0	0	5.879580e+00	4.717933e+01	DNAJB1;EPAS1;BAG3;DDIT3;HMOX1;HIF1A;ATF3
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	10/179	3.753104e-04	1.364019e-02	0	0	3.999099e+00	3.154392e+01	LAG3;FCGR3A;PLSCR1;AMBP;IRF1;NCR3LG1;ICAM4;TREM1;ICAM1;BIRC3
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	5/42	3.904994e-04	1.397387e-02	0	0	9.038426e+00	7.093433e+01	LGALS3;ANXA1;CCL20;CCL4;CCL3
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	8/118	4.011933e-04	1.413902e-02	0	0	4.896220e+00	3.829366e+01	DNAJB1;HSPH1;BAG3;CHORDC1;FKBP4;CRYAB;ATF3;IER3
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	4/24	4.108054e-04	1.426169e-02	0	0	1.334305e+01	1.040410e+02	HSPA5;DDIT3;HIF1A;ATF3
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	7/91	4.311191e-04	1.474681e-02	0	0	5.598459e+00	4.338316e+01	CTSL;S100A1;RIPK2;LGALS9;CTSS;BIRC3;HSPD1
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	7/92	4.607519e-04	1.508412e-02	0	0	5.532313e+00	4.250283e+01	FABP1;HMGCS1;SCD;ID2;APOC2;APOC1;IRS2
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	11/219	4.797127e-04	1.508412e-02	0	0	3.579444e+00	2.735527e+01	IL1A;XBP1;CXCL8;SELENOS;ZC3H12A;NR1H3;ABL2;CXCL1;VIM;CXCL3;CXCL2
GO_Biological_Process_2021	regulation of cholesterol transport (GO:0032374)	4/25	4.833368e-04	1.508412e-02	0	0	1.270702e+01	9.701553e+01	CETP;APOC2;APOC1;NR1H3
GO_Biological_Process_2021	regulation of epidermal cell differentiation (GO:0045604)	4/25	4.833368e-04	1.508412e-02	0	0	1.270702e+01	9.701553e+01	ERRFI1;CTSL;MAFF;DLL1
GO_Biological_Process_2021	negative regulation of endocytosis (GO:0045806)	4/25	4.833368e-04	1.508412e-02	0	0	1.270702e+01	9.701553e+01	LGALS3;APOC2;APOC1;NR1H3
GO_Biological_Process_2021	negative regulation of response to endoplasmic reticulum stress (GO:1903573)	4/25	4.833368e-04	1.508412e-02	0	0	1.270702e+01	9.701553e+01	XBP1;SELENOS;NR1H3;HERPUD1
GO_Biological_Process_2021	copper ion transport (GO:0006825)	3/11	4.993453e-04	1.508412e-02	0	0	2.494890e+01	1.896669e+02	STEAP4;SLC31A2;ATOX1
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440)	3/11	4.993453e-04	1.508412e-02	0	0	2.494890e+01	1.896669e+02	HSPA5;DDIT3;ATF3
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	3/11	4.993453e-04	1.508412e-02	0	0	2.494890e+01	1.896669e+02	LGALS9;PTGS2;THBS1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	11/221	5.176689e-04	1.543715e-02	0	0	3.544990e+00	2.682201e+01	PDGFRB;SDCBP;XBP1;CXCL12;GPNMB;CSF1;HSPA5;CCL3;SOD2;F3;THBS1
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	8/124	5.590952e-04	1.646146e-02	0	0	4.641545e+00	3.476142e+01	IL1A;ARG2;SELENOS;ZC3H12A;CCL3;HSPB1;LGALS9;THBS1
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	6/69	5.776545e-04	1.679530e-02	0	0	6.383228e+00	4.759676e+01	PDGFRB;NR4A1;EGR3;CXCL12;CCL20;CCRL2
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	8/125	5.897238e-04	1.679613e-02	0	0	4.601639e+00	3.421713e+01	SELENOS;GPX3;PRDX1;ZC3H12A;HMOX1;SOD2;HIF1A;CPEB2
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	7/96	5.959337e-04	1.679613e-02	0	0	5.282592e+00	3.922526e+01	ATP6V1A;PRNP;SLC31A2;FTH1;HMOX1;ATOX1;FTL
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	5/46	5.993461e-04	1.679613e-02	0	0	8.154969e+00	6.050719e+01	PDGFRB;NR4A3;ID2;HMOX1;THBS1
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	15/379	6.236209e-04	1.726836e-02	0	0	2.805825e+00	2.070690e+01	CDKN1A;CXCL8;OSM;CXCL1;SOD2;DLL1;TOB1;TGFBR3;IL1A;FABP3;GPNMB;FTH1;IRF1;LMNA;HMOX1
GO_Biological_Process_2021	cellular response to unfolded protein (GO:0034620)	4/27	6.549828e-04	1.759312e-02	0	0	1.160088e+01	8.504494e+01	HSPA5;BAG3;HSPA6;HSPD1
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	3/12	6.584459e-04	1.759312e-02	0	0	2.217568e+01	1.624508e+02	LGALS3;LGALS1;LGALS9
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	3/12	6.584459e-04	1.759312e-02	0	0	2.217568e+01	1.624508e+02	APOC2;APOC1;APOE
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	6/71	6.731677e-04	1.759312e-02	0	0	6.186191e+00	4.518094e+01	CETP;XBP1;FABP3;APOC2;NR1H3;APOE
GO_Biological_Process_2021	response to metal ion (GO:0010038)	6/71	6.731677e-04	1.759312e-02	0	0	6.186191e+00	4.518094e+01	IL1A;PLSCR1;KCNMA1;NDRG1;THBS1;HIF1A
GO_Biological_Process_2021	sterol homeostasis (GO:0055092)	6/72	7.252873e-04	1.855922e-02	0	0	6.092150e+00	4.403980e+01	CETP;XBP1;FABP3;APOC2;NR1H3;APOE
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	8/129	7.260915e-04	1.855922e-02	0	0	4.448610e+00	3.215382e+01	ATP6V1A;XBP1;SELENOS;NAMPT;IRS2;BAIAP2;CPEB2;ATP6V1C1
GO_Biological_Process_2021	positive regulation of monooxygenase activity (GO:0032770)	4/28	7.552263e-04	1.909409e-02	0	0	1.111695e+01	7.991411e+01	POR;S100A1;APOE;HIF1A
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	12/269	7.737356e-04	1.935171e-02	0	0	3.163383e+00	2.266337e+01	PDGFRB;SDCBP;XBP1;CXCL12;GPNMB;CSF1;HSPA5;CCL3;SOD2;HIF1A;F3;THBS1
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	8/131	8.032100e-04	1.947799e-02	0	0	4.375828e+00	3.118606e+01	FABP1;EPAS1;LMNA;HMOX1;PTGS2;NDRG1;HIF1A;CPEB2
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	5/49	8.039067e-04	1.947799e-02	0	0	7.597789e+00	5.414205e+01	PDGFRB;NR4A3;ID2;HMOX1;THBS1
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	5/49	8.039067e-04	1.947799e-02	0	0	7.597789e+00	5.414205e+01	PDGFRB;CDKN1A;ZC3H12A;SLC5A3;THBS1
GO_Biological_Process_2021	triglyceride-rich lipoprotein particle remodeling (GO:0034370)	3/13	8.465395e-04	2.009236e-02	0	0	1.995709e+01	1.411835e+02	CETP;APOC2;APOE
GO_Biological_Process_2021	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	3/13	8.465395e-04	2.009236e-02	0	0	1.995709e+01	1.411835e+02	NFKBIA;CETP;NR1H3
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	7/102	8.558647e-04	2.010850e-02	0	0	4.947441e+00	3.494574e+01	PPP1R15A;CDKN1A;BCL2A1;DDIT3;SELENOK;FNIP2;HIC1
GO_Biological_Process_2021	negative regulation of interferon-gamma production (GO:0032689)	4/29	8.658408e-04	2.013946e-02	0	0	1.067173e+01	7.525500e+01	PRNP;DDIT3;ZC3H12A;LGALS9
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	12/274	9.078846e-04	2.090831e-02	0	0	3.102216e+00	2.172914e+01	PDGFRB;MARCO;GPNMB;CCL20;GDF15;CCL4;OSM;CCL3;LGALS9;APOE;MID1;ICAM1
GO_Biological_Process_2021	negative regulation of transport (GO:0051051)	5/51	9.665561e-04	2.204127e-02	0	0	7.266711e+00	5.044385e+01	LGALS3;PLSCR1;DYSF;NR1H3;CRYAB
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	51/2206	1.048353e-03	2.367447e-02	0	0	1.674362e+00	1.148702e+01	CSRNP1;CDKN1A;LITAF;ZC3H12A;NAMPT;IER5;ZNF883;TGIF1;KDM6B;RIPK2;USP2;ARID5A;HIC1;PLSCR1;ELF1;IFI27;IRF1;DDIT3;ATF3;DLX2;EPAS1;TCF7;CREM;DLL1;HIF1A;HSPD1;SDCBP;DNAJB1;NFIL3;APOE;FNIP2;XBP1;EGR3;JUND;EGR4;OSM;ZBTB10;NR1H3;GLMP;SOD2;FOSL2;NFKB2;NR4A2;NFKBIA;PER1;NR4A1;NR4A3;ID2;ID1;MAFF;MAFK
GO_Biological_Process_2021	cellular copper ion homeostasis (GO:0006878)	3/14	1.065540e-03	2.378757e-02	0	0	1.814189e+01	1.241681e+02	PRNP;SLC31A2;ATOX1
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	7/106	1.073816e-03	2.378757e-02	0	0	4.746575e+00	3.245014e+01	NR4A2;NR4A1;XBP1;NR4A3;SELENOS;IRS2;CPEB2
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	4/31	1.120463e-03	2.435697e-02	0	0	9.880226e+00	6.712639e+01	NFKBIA;CETP;CSF1;NR1H3
GO_Biological_Process_2021	positive regulation of mononuclear cell migration (GO:0071677)	4/31	1.120463e-03	2.435697e-02	0	0	9.880226e+00	6.712639e+01	LGALS3;CXCL12;LGALS9;PLA2G7
