Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Inflammatory Response	6/200	1.481370e-02	4.049078e-02	0	0	3.158505e+00	1.330426e+01	PTGER4;KLF6;RIPK2;RGS1;TNFSF9;CCL17
MSigDB_Hallmark_2020	KRAS Signaling Up	5/200	4.908565e-02	1.257820e-01	0	0	2.604889e+00	7.851627e+00	PPP1R15A;USP12;KLF4;TRIB1;ETV5
MSigDB_Hallmark_2020	TGF-beta Signaling	2/54	9.993887e-02	2.410290e-01	0	0	3.875589e+00	8.926243e+00	PPP1R15A;JUNB
MSigDB_Hallmark_2020	G2-M Checkpoint	4/200	1.374472e-01	2.683493e-01	0	0	2.062487e+00	4.093037e+00	CDKN1B;CCND1;ODC1;CKS2
MSigDB_Hallmark_2020	Adipogenesis	4/200	1.374472e-01	2.683493e-01	0	0	2.062487e+00	4.093037e+00	ARL4A;PTGER3;UBC;DNAJB9
MSigDB_Hallmark_2020	Interferon Gamma Response	4/200	1.374472e-01	2.683493e-01	0	0	2.062487e+00	4.093037e+00	ARL4A;SOCS1;RIPK2;P2RY14
MSigDB_Hallmark_2020	Myc Targets V1	4/200	1.374472e-01	2.683493e-01	0	0	2.062487e+00	4.093037e+00	ODC1;HSPE1;SRSF7;SRM
MSigDB_Hallmark_2020	Notch Signaling	1/32	2.728527e-01	4.811375e-01	0	0	3.237432e+00	4.204853e+00	CCND1
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	2/105	2.788655e-01	4.811375e-01	0	0	1.951555e+00	2.492187e+00	CDKN1B;DDIT3
MSigDB_Hallmark_2020	Hedgehog Signaling	1/36	3.012698e-01	4.811375e-01	0	0	2.866860e+00	3.439513e+00	NKX6-1
MSigDB_Hallmark_2020	Mitotic Spindle	3/199	3.151312e-01	4.811375e-01	0	0	1.538932e+00	1.777107e+00	PLEKHG2;PALLD;NEDD9
MSigDB_Hallmark_2020	Xenobiotic Metabolism	3/200	3.178370e-01	4.811375e-01	0	0	1.531043e+00	1.754906e+00	ARG2;CYP2E1;PAPSS2
MSigDB_Hallmark_2020	Allograft Rejection	3/200	3.178370e-01	4.811375e-01	0	0	1.531043e+00	1.754906e+00	SOCS1;RIPK2;HLA-DOA
MSigDB_Hallmark_2020	Pancreas Beta Cells	1/40	3.285817e-01	4.811375e-01	0	0	2.572302e+00	2.862895e+00	NKX6-1
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	1/42	3.418366e-01	4.832863e-01	0	0	2.446577e+00	2.626210e+00	GNAI1
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	1/49	3.862117e-01	5.118769e-01	0	0	2.089044e+00	1.987453e+00	JUNB
MSigDB_Hallmark_2020	Spermatogenesis	2/135	3.870289e-01	5.118769e-01	0	0	1.509053e+00	1.432478e+00	ARL4A;ALOX15
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	1/87	5.799854e-01	6.869572e-01	0	0	1.163735e+00	6.339475e-01	SOCS1
MSigDB_Hallmark_2020	Myogenesis	2/200	5.912248e-01	6.869572e-01	0	0	1.010307e+00	5.309760e-01	KLF5;BHLHE40
MSigDB_Hallmark_2020	E2F Targets	2/200	5.912248e-01	6.869572e-01	0	0	1.010307e+00	5.309760e-01	CDKN1B;CKS2
MSigDB_Hallmark_2020	KRAS Signaling Dn	2/200	5.912248e-01	6.869572e-01	0	0	1.010307e+00	5.309760e-01	NR4A2;SNN
MSigDB_Hallmark_2020	Protein Secretion	1/96	6.161183e-01	6.869572e-01	0	0	1.053006e+00	5.099878e-01	RAB22A
MSigDB_Hallmark_2020	Interferon Alpha Response	1/97	6.199370e-01	6.869572e-01	0	0	1.041984e+00	4.982115e-01	RIPK2
MSigDB_Hallmark_2020	Fatty Acid Metabolism	1/158	7.936585e-01	8.563157e-01	0	0	6.351644e-01	1.467878e-01	ODC1
MSigDB_Hallmark_2020	Apical Junction	1/200	8.646475e-01	8.646475e-01	0	0	5.000383e-01	7.272227e-02	GNAI1
MSigDB_Hallmark_2020	Complement	1/200	8.646475e-01	8.646475e-01	0	0	5.000383e-01	7.272227e-02	DUSP5
MSigDB_Hallmark_2020	Oxidative Phosphorylation	1/200	8.646475e-01	8.646475e-01	0	0	5.000383e-01	7.272227e-02	ATP1B1
